Label: f
Points: 47
1.0 1568 665
1.1 1574 666
1.2 1579 667
1.3 1585 670
1.4 1590 674
1.5 1592 678
1.6 1595 682
1.7 1595 682
1.8 1595 680
1.9 1594 678
2.0 1593 673
2.1 1591 667
2.2 1588 659
2.3 1585 650
2.4 1581 642
2.5 1578 633
2.6 1573 625
2.7 1569 619
2.8 1564 614
2.9 1560 610
3.0 1556 610
3.1 1552 612
3.2 1550 614
3.3 1550 618
3.4 1552 624
3.5 1554 631
3.6 1559 637
3.7 1565 642
3.8 1573 646
3.9 1582 649

Label: n
Points: 22
0 1075 698
0.1 1075 695
0.2 1075 694
0.3 1074 692
0.4 1072 689
0.5 1067 676
0.6 1065 673
0.7 1064 672
0.8 1066 673
0.9 1067 674
1.0 1069 677
1.1 1072 680
1.2 1075 684
1.3 1077 685
1.4 1079 683
1.5 1080 681
1.6 1080 677
1.7 1080 673
1.8 1080 668
1.9 1081 664
2.0 1083 662
2.1 1086 664

Label: a
Points: 26
0 928 698
0.1 928 696
0.2 928 695
0.3 928 694
0.4 927 693
0.5 922 688
0.6 921 687
0.7 919 685
0.8 918 682
0.9 917 680
1.0 918 678
1.1 920 677
1.2 922 678
1.3 925 679
1.4 928 682
1.5 930 686
1.6 932 690
1.7 932 695
1.8 932 696
1.9 932 695
2.0 931 692
2.1 930 687
2.2 929 683
2.3 929 678
2.4 930 674
2.5 932 672

Label: I
Points: 10
0 657 731
0.1 657 729
0.2 657 727
0.3 655 721
0.4 655 717
0.5 645 690
0.6 641 684
0.7 637 678
0.8 633 671
0.9 630 665

Label: =
Points: 9
0 532 696
0.1 530 696
0.2 532 696
0.3 533 696
0.4 535 696
0.5 544 696
0.6 547 696
0.7 551 696
0.8 555 698

Label: L
Points: 25
0 444 724
0.1 444 722
0.2 444 720
0.3 444 718
0.4 444 713
0.5 440 697
0.6 438 691
0.7 434 684
0.8 430 677
0.9 426 671
1.0 423 667
1.1 423 665
1.2 424 665
1.3 425 666
1.4 426 667
1.5 427 668
1.6 429 668
1.7 432 668
1.8 436 668
1.9 440 668
2.0 445 668
2.1 450 668
2.2 455 668
2.3 459 669
2.4 462 670

Label: o
Points: 23
0 277 685
0.1 276 684
0.2 274 683
0.3 273 681
0.4 270 678
0.5 262 670
0.6 261 667
0.7 262 665
0.8 262 662
0.9 265 660
1.0 268 660
1.1 274 661
1.2 281 662
1.3 288 665
1.4 294 667
1.5 298 670
1.6 301 673
1.7 301 676
1.8 299 678
1.9 295 681
2.0 291 684
2.1 286 686
2.2 282 686

Label: O
Points: 24
0 621 709
0.1 619 706
0.2 616 704
0.3 614 701
0.4 611 698
0.5 604 685
0.6 602 682
0.7 602 679
0.8 604 677
0.9 607 675
1.0 611 676
1.1 618 677
1.2 626 679
1.3 633 682
1.4 638 686
1.5 642 690
1.6 645 693
1.7 646 697
1.8 645 700
1.9 643 703
2.0 639 706
2.1 634 709
2.2 629 710
2.3 624 710

Label: o
Points: 23
0 643 680
0.1 643 681
0.2 643 682
0.3 641 681
0.4 640 678
0.5 632 667
0.6 630 663
0.7 629 659
0.8 630 656
0.9 632 654
1.0 636 654
1.1 641 656
1.2 646 658
1.3 652 662
1.4 657 666
1.5 658 670
1.6 658 675
1.7 656 679
1.8 654 682
1.9 650 683
2.0 646 683
2.1 644 682
2.2 645 682

Label: y
Points: 40
0 963 701
0.1 963 703
0.2 963 701
0.3 962 699
0.4 961 696
0.5 957 680
0.6 956 676
0.7 956 672
0.8 957 668
0.9 958 665
1.0 960 664
1.1 964 664
1.2 969 666
1.3 974 669
1.4 978 673
1.5 981 678
1.6 982 683
1.7 983 686
1.8 982 685
1.9 981 681
2.0 980 676
2.1 978 669
2.2 977 661
2.3 975 653
2.4 974 644
2.5 974 635
2.6 972 627
2.7 970 620
2.8 967 613
2.9 963 608
3.0 959 605
3.1 955 606
3.2 952 609
3.3 950 612
3.4 949 617
3.5 950 622
3.6 952 628
3.7 955 633
3.8 960 637
3.9 967 640

Label: q
Points: 35
0 1129 689
0.1 1129 690
0.2 1130 691
0.3 1130 693
0.4 1132 693
0.5 1128 694
0.6 1125 693
0.7 1121 691
0.8 1117 687
0.9 1112 681
1.0 1108 676
1.1 1105 671
1.2 1106 667
1.3 1107 665
1.4 1110 665
1.5 1113 666
1.6 1118 667
1.7 1125 668
1.8 1131 671
1.9 1136 674
2.0 1139 678
2.1 1141 683
2.2 1141 688
2.3 1140 690
2.4 1139 690
2.5 1139 688
2.6 1139 684
2.7 1139 677
2.8 1138 670
2.9 1135 660
3.0 1131 652
3.1 1128 643
3.2 1124 633
3.3 1120 625
3.4 1118 618

Label: R
Points: 54
0 1233 731
0.1 1234 731
0.2 1234 732
0.3 1235 733
0.4 1236 733
0.5 1236 723
0.6 1234 717
0.7 1231 710
0.8 1227 701
0.9 1222 693
1.0 1217 686
1.1 1213 681
1.2 1212 677
1.3 1213 676
1.4 1214 676
1.5 1216 679
1.6 1218 682
1.7 1220 687
1.8 1223 695
1.9 1225 702
2.0 1228 709
2.1 1231 715
2.2 1234 720
2.3 1238 724
2.4 1243 728
2.5 1248 731
2.6 1254 735
2.7 1259 737
2.8 1264 738
2.9 1266 737
3.0 1265 734
3.1 1263 729
3.2 1260 721
3.3 1256 713
3.4 1250 706
3.5 1245 701
3.6 1241 698
3.7 1238 699
3.8 1238 699
3.9 1238 699
4.0 1239 698
4.1 1239 696
4.2 1240 695
4.3 1240 692
4.4 1241 690
4.5 1242 688
4.6 1243 685
4.7 1245 683
4.8 1247 681
4.9 1248 678
5.0 1252 676
5.1 1254 676
5.2 1256 677
5.3 1259 678

Label: ?
Points: 15
0 1744 715
0.1 1745 716
0.2 1748 716
0.3 1750 717
0.4 1752 718
0.5 1758 718
0.6 1759 717
0.7 1759 715
0.8 1757 710
0.9 1754 704
1.0 1748 698
1.1 1742 692
1.2 1736 686
1.3 1729 682
1.4 1728 678

Label: 5
Points: 34
0 490 745
0.1 491 745
0.2 491 744
0.3 490 742
0.4 487 739
0.5 479 732
0.6 477 729
0.7 473 727
0.8 469 726
0.9 466 725
1.0 465 723
1.1 463 720
1.2 460 715
1.3 457 709
1.4 454 704
1.5 452 701
1.6 453 699
1.7 454 698
1.8 456 698
1.9 457 698
2.0 459 696
2.1 462 694
2.2 463 692
2.3 464 689
2.4 465 687
2.5 465 684
2.6 465 681
2.7 463 678
2.8 461 674
2.9 458 671
3.0 454 668
3.1 450 667
3.2 445 667
3.3 442 668

Label: N
Points: 39
0 932 659
0.1 933 660
0.2 934 663
0.3 935 665
0.4 937 667
0.5 944 676
0.6 946 679
0.7 948 684
0.8 951 690
0.9 954 696
1.0 957 702
1.1 960 707
1.2 962 711
1.3 963 712
1.4 964 712
1.5 964 709
1.6 963 704
1.7 962 697
1.8 961 689
1.9 958 681
2.0 957 674
2.1 955 669
2.2 955 664
2.3 956 662
2.4 958 662
2.5 961 664
2.6 964 665
2.7 967 668
2.8 969 673
2.9 971 678
3.0 972 684
3.1 973 691
3.2 975 698
3.3 977 705
3.4 980 713
3.5 984 720
3.6 988 726
3.7 991 731
3.8 994 732

Label: Q
Points: 30
0 1191 724
0.1 1189 724
0.2 1188 724
0.3 1187 722
0.4 1184 720
0.5 1175 705
0.6 1170 699
0.7 1166 693
0.8 1162 687
0.9 1159 681
1.0 1160 676
1.1 1162 674
1.2 1166 673
1.3 1171 674
1.4 1178 675
1.5 1184 678
1.6 1191 682
1.7 1196 687
1.8 1201 695
1.9 1205 703
2.0 1207 711
2.1 1208 718
2.2 1208 723
2.3 1206 729
2.4 1203 733
2.5 1200 737
2.6 1196 738
2.7 1192 738
2.8 1189 737
2.9 1185 734

Label: a
Points: 31
0 1334 689
0.1 1333 689
0.2 1332 690
0.3 1331 691
0.4 1330 691
0.5 1324 687
0.6 1322 684
0.7 1318 681
0.8 1315 678
0.9 1311 673
1.0 1310 669
1.1 1311 667
1.2 1312 665
1.3 1316 665
1.4 1319 666
1.5 1323 668
1.6 1328 671
1.7 1332 674
1.8 1334 679
1.9 1333 684
2.0 1332 687
2.1 1330 688
2.2 1328 687
2.3 1326 685
2.4 1324 682
2.5 1324 678
2.6 1325 673
2.7 1327 668
2.8 1329 664
2.9 1333 660
3.0 1337 659

Label: o
Points: 25
0 410 683
0.1 409 683
0.2 407 682
0.3 405 681
0.4 404 678
0.5 399 667
0.6 398 664
0.7 398 661
0.8 400 659
0.9 403 658
1.0 407 659
1.1 413 661
1.2 419 664
1.3 425 668
1.4 429 671
1.5 431 676
1.6 431 681
1.7 430 684
1.8 427 686
1.9 423 687
2.0 418 687
2.1 412 686
2.2 409 685
2.3 409 684
2.4 411 682

Label: t
Points: 24
0 944 681
0.1 944 680
0.2 947 681
0.3 948 682
0.4 950 684
0.5 961 693
0.6 964 696
0.7 968 700
0.8 971 706
0.9 973 712
1.0 974 719
1.1 974 725
1.2 974 728
1.3 974 728
1.4 973 725
1.5 972 721
1.6 971 714
1.7 967 706
1.8 964 696
1.9 960 687
2.0 957 681
2.1 956 674
2.2 955 670
2.3 957 666

Label: o
Points: 24
0 607 674
0.1 605 674
0.2 603 673
0.3 601 670
0.4 598 668
0.5 594 659
0.6 593 655
0.7 594 651
0.8 596 648
0.9 598 646
1.0 602 646
1.1 607 647
1.2 613 649
1.3 618 652
1.4 622 656
1.5 623 662
1.6 622 667
1.7 620 670
1.8 617 673
1.9 612 674
2.0 607 673
2.1 603 673
2.2 602 671
2.3 605 670

Label: f
Points: 49
0 351 671
0.1 351 670
0.2 351 671
0.3 352 672
0.4 354 674
0.5 363 681
0.6 366 684
0.7 370 687
0.8 373 692
0.9 376 698
1.0 377 704
1.1 378 710
1.2 379 716
1.3 379 721
1.4 380 726
1.5 380 730
1.6 381 731
1.7 380 729
1.8 379 724
1.9 375 717
2.0 370 706
2.1 362 691
2.2 355 677
2.3 349 662
2.4 344 648
2.5 340 636
2.6 337 626
2.7 335 618
2.8 336 613
2.9 337 610
3.0 339 610
3.1 342 610
3.2 346 612
3.3 349 614
3.4 352 618
3.5 355 623
3.6 355 630
3.7 356 637
3.8 357 645
3.9 357 652
4.0 357 659
4.1 357 665
4.2 357 668
4.3 358 668
4.4 359 668
4.5 362 667
4.6 364 667
4.7 368 666
4.8 373 666

Label: b
Points: 44
0 955 675
0.1 954 674
0.2 956 674
0.3 958 676
0.4 961 678
0.5 973 687
0.6 976 689
0.7 979 693
0.8 983 698
0.9 986 705
1.0 988 712
1.1 989 718
1.2 989 723
1.3 989 728
1.4 990 732
1.5 991 733
1.6 991 732
1.7 991 728
1.8 989 721
1.9 986 712
2.0 981 701
2.1 976 690
2.2 971 681
2.3 967 673
2.4 966 667
2.5 967 663
2.6 969 660
2.7 972 659
2.8 975 660
2.9 980 662
3.0 984 665
3.1 986 668
3.2 986 671
3.3 985 673
3.4 983 674
3.5 981 676
3.6 981 678
3.7 981 679
3.8 983 681
3.9 987 683
4.0 991 684
4.1 996 684
4.2 999 684
4.3 1003 684

Label: G
Points: 30
0 501 727
0.1 501 729
0.2 501 730
0.3 500 731
0.4 499 729
0.5 490 717
0.6 485 711
0.7 480 704
0.8 474 696
0.9 468 689
1.0 465 682
1.1 463 677
1.2 463 673
1.3 465 670
1.4 467 670
1.5 471 670
1.6 474 670
1.7 477 671
1.8 479 673
1.9 480 675
2.0 480 678
2.1 480 681
2.2 480 683
2.3 482 684
2.4 483 685
2.5 486 685
2.6 490 685
2.7 493 685
2.8 498 686
2.9 501 687

Label: q
Points: 39
0 193 679
0.1 193 680
0.2 195 682
0.3 195 684
0.4 195 685
0.5 190 687
0.6 188 686
0.7 186 684
0.8 182 681
0.9 179 677
1.0 176 671
1.1 174 665
1.2 174 661
1.3 176 659
1.4 177 657
1.5 180 658
1.6 184 659
1.7 190 662
1.8 195 665
1.9 200 670
2.0 203 674
2.1 204 678
2.2 204 682
2.3 202 684
2.4 201 685
2.5 199 684
2.6 198 683
2.7 196 681
2.8 196 676
2.9 196 670
3.0 195 660
3.1 194 649
3.2 191 638
3.3 187 626
3.4 184 616
3.5 181 608
3.6 181 602
3.7 181 598
3.8 183 598

Label: t
Points: 21
0 814 678
0.1 816 678
0.2 817 678
0.3 818 678
0.4 819 680
0.5 826 689
0.6 828 692
0.7 830 696
0.8 832 703
0.9 834 711
1.0 836 720
1.1 838 728
1.2 841 735
1.3 843 736
1.4 843 732
1.5 843 726
1.6 840 717
1.7 838 706
1.8 835 695
1.9 831 687
2.0 828 681

Label: u
Points: 25
0 1415 689
0.1 1415 690
0.2 1416 690
0.3 1416 689
0.4 1415 687
0.5 1410 677
0.6 1408 673
0.7 1407 670
0.8 1406 666
0.9 1408 664
1.0 1409 664
1.1 1412 665
1.2 1416 666
1.3 1420 668
1.4 1425 671
1.5 1428 676
1.6 1431 681
1.7 1431 684
1.8 1430 683
1.9 1428 681
2.0 1426 679
2.1 1425 674
2.2 1424 670
2.3 1425 666
2.4 1426 664

Label: @
Points: 63
0 964 717
0.1 965 718
0.2 964 720
0.3 963 720
0.4 962 720
0.5 957 720
0.6 955 718
0.7 953 717
0.8 952 713
0.9 949 710
1.0 946 708
1.1 944 705
1.2 944 703
1.3 945 701
1.4 947 700
1.5 950 701
1.6 953 702
1.7 956 704
1.8 958 706
1.9 960 709
2.0 961 713
2.1 962 716
2.2 963 717
2.3 963 715
2.4 962 714
2.5 962 712
2.6 962 709
2.7 963 706
2.8 965 704
2.9 968 704
3.0 972 705
3.1 978 707
3.2 983 710
3.3 988 713
3.4 993 717
3.5 996 721
3.6 997 726
3.7 998 731
3.8 998 736
3.9 998 742
4.0 998 746
4.1 997 751
4.2 996 754
4.3 992 757
4.4 986 757
4.5 980 757
4.6 973 756
4.7 966 754
4.8 959 751
4.9 953 748
5.0 947 742
5.1 942 735
5.2 937 728
5.3 933 718
5.4 930 709
5.5 928 699
5.6 928 692
5.7 930 684
5.8 933 679
5.9 940 675
6.0 950 673
6.1 961 674
6.2 971 675

Label: n
Points: 25
0 891 694
0.1 892 694
0.2 893 695
0.3 893 693
0.4 893 690
0.5 891 683
0.6 889 679
0.7 888 676
0.8 886 673
0.9 886 671
1.0 888 673
1.1 891 674
1.2 894 677
1.3 898 681
1.4 903 685
1.5 908 689
1.6 911 690
1.7 914 689
1.8 916 687
1.9 917 684
2.0 917 680
2.1 917 676
2.2 917 671
2.3 918 669
2.4 920 668

Label: s
Points: 17
0 1669 683
0.1 1668 682
0.2 1667 682
0.3 1664 681
0.4 1659 678
0.5 1650 674
0.6 1650 673
0.7 1651 671
0.8 1653 671
0.9 1656 670
1.0 1658 668
1.1 1660 666
1.2 1659 664
1.3 1658 661
1.4 1656 659
1.5 1653 658
1.6 1650 658

Label: 3
Points: 28
0 344 716
0.1 345 716
0.2 346 717
0.3 348 718
0.4 350 720
0.5 357 722
0.6 360 723
0.7 363 723
0.8 366 721
0.9 366 720
1.0 365 716
1.1 363 712
1.2 360 709
1.3 358 707
1.4 357 706
1.5 358 705
1.6 360 705
1.7 362 704
1.8 363 703
1.9 365 699
2.0 365 696
2.1 365 692
2.2 363 689
2.3 361 687
2.4 359 684
2.5 356 683
2.6 353 682
2.7 349 682

Label: u
Points: 27
0 229 687
0.1 229 689
0.2 229 690
0.3 229 688
0.4 229 686
0.5 225 677
0.6 224 673
0.7 222 668
0.8 221 662
0.9 221 659
1.0 222 659
1.1 224 659
1.2 228 662
1.3 232 665
1.4 237 669
1.5 241 674
1.6 244 679
1.7 246 682
1.8 246 684
1.9 245 682
2.0 245 680
2.1 243 676
2.2 241 670
2.3 240 664
2.4 238 658
2.5 239 654
2.6 240 653

Label: n
Points: 23
0 1122 696
0.1 1122 698
0.2 1122 699
0.3 1122 698
0.4 1122 696
0.5 1122 689
0.6 1121 686
0.7 1120 682
0.8 1119 679
0.9 1118 674
1.0 1119 671
1.1 1120 671
1.2 1122 672
1.3 1125 673
1.4 1128 675
1.5 1131 675
1.6 1133 674
1.7 1134 671
1.8 1136 670
1.9 1138 667
2.0 1140 665
2.1 1143 664
2.2 1147 664

Label: r
Points: 22
0 645 694
0.1 645 693
0.2 645 690
0.3 644 688
0.4 643 685
0.5 636 671
0.6 634 667
0.7 633 663
0.8 635 662
0.9 636 663
1.0 638 665
1.1 641 668
1.2 643 671
1.3 644 674
1.4 645 678
1.5 646 679
1.6 649 681
1.7 652 682
1.8 657 683
1.9 661 684
2.0 665 684
2.1 668 683

Label: ;
Points: 5
0 1409 706
0.1 1411 706
0.2 1412 704
0.3 1412 703
0.4 1412 701

Label: n
Points: 20
0 444 701
0.1 444 702
0.2 445 701
0.3 445 698
0.4 445 696
0.5 442 684
0.6 441 680
0.7 440 676
0.8 441 674
0.9 442 676
1.0 444 677
1.1 447 678
1.2 450 679
1.3 452 678
1.4 454 676
1.5 455 674
1.6 456 671
1.7 458 668
1.8 460 667
1.9 462 667

Label: d
Points: 37
0 367 682
0.1 367 684
0.2 368 685
0.3 368 686
0.4 368 687
0.5 359 686
0.6 355 683
0.7 351 679
0.8 346 673
0.9 342 667
1.0 340 662
1.1 341 659
1.2 343 657
1.3 348 659
1.4 352 660
1.5 358 663
1.6 364 667
1.7 370 672
1.8 374 678
1.9 377 685
2.0 379 693
2.1 380 702
2.2 381 711
2.3 383 718
2.4 384 725
2.5 385 730
2.6 387 732
2.7 388 731
2.8 388 728
2.9 387 721
3.0 385 713
3.1 382 702
3.2 379 691
3.3 376 682
3.4 373 674
3.5 373 668
3.6 373 664

Label: c
Points: 18
0 227 687
0.1 229 687
0.2 227 687
0.3 226 687
0.4 225 687
0.5 220 687
0.6 218 685
0.7 215 684
0.8 210 681
0.9 204 677
1.0 199 673
1.1 195 668
1.2 194 665
1.3 195 662
1.4 196 661
1.5 200 660
1.6 205 659
1.7 212 659

Label: 2
Points: 42
0 242 702
0.1 242 700
0.2 242 698
0.3 242 695
0.4 241 693
0.5 236 690
0.6 234 690
0.7 234 692
0.8 233 693
0.9 234 696
1.0 234 701
1.1 235 706
1.2 237 711
1.3 238 716
1.4 240 719
1.5 242 721
1.6 244 723
1.7 246 723
1.8 249 723
1.9 251 721
2.0 251 717
2.1 249 710
2.2 247 701
2.3 243 690
2.4 239 681
2.5 234 672
2.6 229 665
2.7 226 661
2.8 224 660
2.9 224 660
3.0 224 662
3.1 224 664
3.2 225 664
3.3 227 663
3.4 229 662
3.5 233 662
3.6 237 662
3.7 240 661
3.8 244 660
3.9 248 660
4.0 251 660
4.1 255 661

Label: w
Points: 36
0 1420 696
0.1 1420 697
0.2 1420 698
0.3 1420 699
0.4 1420 701
0.5 1423 703
0.6 1424 701
0.7 1423 698
0.8 1422 693
0.9 1420 689
1.0 1419 684
1.1 1417 680
1.2 1417 676
1.3 1417 674
1.4 1419 673
1.5 1420 674
1.6 1423 676
1.7 1426 678
1.8 1429 681
1.9 1429 681
2.0 1428 680
2.1 1428 678
2.2 1428 676
2.3 1428 673
2.4 1430 670
2.5 1431 670
2.6 1434 671
2.7 1439 674
2.8 1444 680
2.9 1448 687
3.0 1451 693
3.1 1453 698
3.2 1455 702
3.3 1458 705
3.4 1462 707
3.5 1465 707

Label: n
Points: 25
0 1452 696
0.1 1453 696
0.2 1453 695
0.3 1453 694
0.4 1453 692
0.5 1448 681
0.6 1446 676
0.7 1443 671
0.8 1440 667
0.9 1441 666
1.0 1443 667
1.1 1446 668
1.2 1450 671
1.3 1453 673
1.4 1456 676
1.5 1458 676
1.6 1458 674
1.7 1458 673
1.8 1457 670
1.9 1456 666
2.0 1456 662
2.1 1457 658
2.2 1458 656
2.3 1461 654
2.4 1464 654

Label: b
Points: 43
0 177 681
0.1 177 679
0.2 176 678
0.3 175 676
0.4 175 674
0.5 180 681
0.6 183 684
0.7 187 689
0.8 192 694
0.9 196 700
1.0 201 708
1.1 204 715
1.2 206 721
1.3 207 728
1.4 207 732
1.5 207 734
1.6 207 732
1.7 206 728
1.8 204 721
1.9 199 711
2.0 194 698
2.1 187 686
2.2 181 676
2.3 177 668
2.4 176 662
2.5 177 659
2.6 179 659
2.7 182 660
2.8 187 662
2.9 191 664
3.0 193 665
3.1 195 668
3.2 195 670
3.3 195 673
3.4 195 676
3.5 195 679
3.6 195 681
3.7 196 682
3.8 198 682
3.9 200 681
4.0 201 679
4.1 204 679
4.2 207 678

Label: e
Points: 31
0 1090 684
0.1 1089 682
0.2 1089 679
0.3 1088 677
0.4 1087 676
0.5 1086 670
0.6 1088 669
0.7 1091 670
0.8 1094 672
0.9 1098 674
1.0 1101 678
1.1 1103 682
1.2 1105 685
1.3 1105 690
1.4 1104 692
1.5 1101 692
1.6 1097 691
1.7 1092 689
1.8 1086 685
1.9 1083 680
2.0 1080 674
2.1 1080 669
2.2 1081 665
2.3 1081 662
2.4 1083 659
2.5 1085 658
2.6 1089 657
2.7 1093 657
2.8 1097 657
2.9 1102 658
3.0 1106 659

Label: +
Points: 8
0 388 703
0.1 389 703
0.2 391 703
0.3 394 703
0.4 396 703
0.5 405 703
0.6 407 703
0.7 410 703

Label: a
Points: 32
0 429 687
0.1 429 688
0.2 429 689
0.3 427 689
0.4 426 689
0.5 421 685
0.6 419 683
0.7 416 679
0.8 412 673
0.9 409 668
1.0 407 663
1.1 408 660
1.2 409 659
1.3 412 660
1.4 416 662
1.5 421 665
1.6 426 669
1.7 430 674
1.8 433 680
1.9 435 685
2.0 435 690
2.1 435 691
2.2 434 690
2.3 434 687
2.4 434 682
2.5 433 677
2.6 432 670
2.7 432 664
2.8 433 659
2.9 434 655
3.0 437 653
3.1 440 653

Label: )
Points: 17
0 477 767
0.1 478 768
0.2 479 768
0.3 480 769
0.4 482 769
0.5 487 765
0.6 488 760
0.7 489 753
0.8 489 744
0.9 488 732
1.0 486 720
1.1 482 707
1.2 477 695
1.3 472 686
1.4 466 679
1.5 462 673
1.6 458 668

Label: g
Points: 45
0 1152 681
0.1 1152 682
0.2 1153 682
0.3 1154 684
0.4 1154 685
0.5 1150 686
0.6 1147 684
0.7 1144 681
0.8 1141 677
0.9 1138 672
1.0 1135 667
1.1 1136 664
1.2 1136 661
1.3 1139 661
1.4 1142 662
1.5 1145 662
1.6 1150 664
1.7 1153 667
1.8 1156 670
1.9 1158 674
2.0 1159 677
2.1 1159 681
2.2 1158 682
2.3 1158 681
2.4 1158 679
2.5 1159 676
2.6 1159 671
2.7 1159 665
2.8 1159 657
2.9 1158 650
3.0 1156 643
3.1 1154 636
3.2 1151 630
3.3 1148 625
3.4 1145 621
3.5 1141 618
3.6 1138 617
3.7 1134 617
3.8 1131 618
3.9 1129 620
4.0 1128 624
4.1 1129 630
4.2 1131 637
4.3 1134 643
4.4 1140 649

Label: r
Points: 20
0 229 691
0.1 229 689
0.2 229 687
0.3 228 684
0.4 227 680
0.5 223 665
0.6 221 661
0.7 220 658
0.8 220 657
0.9 221 659
1.0 223 660
1.1 224 663
1.2 226 665
1.3 227 668
1.4 229 671
1.5 232 673
1.6 236 674
1.7 240 675
1.8 245 675
1.9 249 675

Label: g
Points: 44
0 457 678
0.1 457 680
0.2 457 682
0.3 455 682
0.4 454 680
0.5 447 667
0.6 445 664
0.7 444 660
0.8 443 657
0.9 444 654
1.0 447 655
1.1 449 656
1.2 452 659
1.3 455 662
1.4 456 666
1.5 456 670
1.6 456 674
1.7 456 676
1.8 455 675
1.9 455 673
2.0 455 671
2.1 454 667
2.2 454 663
2.3 454 658
2.4 454 653
2.5 453 646
2.6 452 637
2.7 451 629
2.8 449 620
2.9 448 614
3.0 446 609
3.1 445 605
3.2 444 603
3.3 443 603
3.4 441 605
3.5 440 607
3.6 440 611
3.7 439 616
3.8 439 621
3.9 440 626
4.0 442 631
4.1 446 636
4.2 451 640
4.3 457 643

Label: 2
Points: 41
0 177 709
0.1 176 707
0.2 174 705
0.3 173 703
0.4 172 700
0.5 168 693
0.6 167 693
0.7 166 695
0.8 165 696
0.9 165 699
1.0 165 704
1.1 165 709
1.2 167 713
1.3 168 717
1.4 171 721
1.5 174 723
1.6 177 725
1.7 181 725
1.8 183 724
1.9 183 720
2.0 182 713
2.1 179 704
2.2 173 692
2.3 167 682
2.4 159 673
2.5 153 665
2.6 149 661
2.7 148 660
2.8 147 662
2.9 148 664
3.0 149 666
3.1 151 668
3.2 154 669
3.3 156 668
3.4 159 667
3.5 160 665
3.6 163 664
3.7 165 662
3.8 169 661
3.9 173 661
4.0 176 662

Label: o
Points: 25
0 1372 689
0.1 1372 690
0.2 1371 691
0.3 1370 691
0.4 1369 690
0.5 1361 683
0.6 1358 679
0.7 1355 675
0.8 1353 671
0.9 1354 667
1.0 1356 665
1.1 1359 665
1.2 1364 665
1.3 1369 667
1.4 1375 669
1.5 1380 672
1.6 1383 675
1.7 1383 679
1.8 1381 682
1.9 1380 684
2.0 1376 686
2.1 1372 687
2.2 1367 687
2.3 1365 687
2.4 1366 686

Label: f
Points: 51
0 411 669
0.1 410 668
0.2 412 668
0.3 415 670
0.4 417 671
0.5 424 680
0.6 426 684
0.7 428 689
0.8 430 695
0.9 433 702
1.0 435 710
1.1 438 718
1.2 440 727
1.3 442 734
1.4 443 740
1.5 442 742
1.6 440 740
1.7 437 735
1.8 433 729
1.9 429 720
2.0 425 709
2.1 421 698
2.2 417 686
2.3 413 673
2.4 409 660
2.5 403 645
2.6 397 632
2.7 391 620
2.8 387 610
2.9 385 604
3.0 386 599
3.1 387 597
3.2 390 599
3.3 393 601
3.4 397 606
3.5 401 612
3.6 405 620
3.7 407 630
3.8 408 639
3.9 409 646
4.0 409 651
4.1 409 656
4.2 410 659
4.3 411 662
4.4 413 664
4.5 416 665
4.6 418 665
4.7 421 664
4.8 423 662
4.9 425 662
5.0 428 660

Label: b
Points: 45
0 142 672
0.1 144 674
0.2 146 676
0.3 147 678
0.4 149 680
0.5 157 688
0.6 158 690
0.7 159 695
0.8 159 700
0.9 159 706
1.0 159 712
1.1 159 717
1.2 160 721
1.3 160 723
1.4 160 722
1.5 159 718
1.6 157 712
1.7 154 704
1.8 151 694
1.9 148 684
2.0 145 677
2.1 145 671
2.2 145 666
2.3 146 663
2.4 149 662
2.5 152 662
2.6 157 664
2.7 163 666
2.8 167 668
2.9 169 670
3.0 169 673
3.1 168 674
3.2 167 676
3.3 165 678
3.4 162 679
3.5 160 680
3.6 160 681
3.7 160 682
3.8 162 683
3.9 163 684
4.0 165 684
4.1 169 685
4.2 173 687
4.3 177 688
4.4 182 689

Label: %
Points: 34
0 716 737
0.1 716 738
0.2 714 738
0.3 713 738
0.4 711 738
0.5 705 732
0.6 702 726
0.7 697 718
0.8 691 709
0.9 684 699
1.0 677 692
1.1 671 685
1.2 665 679
1.3 668 728
1.4 666 726
1.5 665 725
1.6 663 723
1.7 662 720
1.8 660 716
1.9 660 715
2.0 662 713
2.1 665 713
2.2 668 714
2.3 672 715
2.4 676 717
2.5 679 718
2.6 680 721
2.7 680 724
2.8 679 726
2.9 675 728
3.0 672 729
3.1 669 728
3.2 668 727
3.3 669 724

Label: l
Points: 26
0 1021 685
0.1 1024 688
0.2 1026 689
0.3 1027 689
0.4 1028 689
0.5 1033 695
0.6 1035 698
0.7 1037 701
0.8 1039 706
0.9 1041 713
1.0 1042 720
1.1 1044 728
1.2 1045 735
1.3 1046 741
1.4 1045 742
1.5 1045 739
1.6 1044 734
1.7 1041 727
1.8 1037 717
1.9 1033 706
2.0 1030 696
2.1 1027 687
2.2 1025 681
2.3 1024 674
2.4 1024 670
2.5 1025 665

Label: o
Points: 24
0 1016 687
0.1 1017 689
0.2 1019 689
0.3 1019 691
0.4 1019 689
0.5 1014 681
0.6 1013 679
0.7 1011 676
0.8 1011 674
0.9 1013 672
1.0 1014 670
1.1 1017 670
1.2 1022 671
1.3 1027 671
1.4 1033 673
1.5 1038 676
1.6 1041 679
