Label: h
Points: 36
3.8 452 701
3.9 451 703
4.0 451 704
4.1 453 706
4.2 455 708
4.3 458 709
4.4 461 710
4.5 463 709
4.6 466 708
4.7 468 706
4.8 470 703
4.9 472 700
5.0 473 698
5.1 473 694
5.2 473 690
5.3 471 687
5.4 468 684
5.5 463 681
5.6 457 679
5.7 451 678
5.8 446 677
5.9 442 678
6.0 440 679

Label: 8
Points: 35
0 521 717
0.1 521 718
0.2 522 720
0.3 524 722
0.4 526 723
0.5 532 723
0.6 535 724
0.7 537 724
0.8 537 723
0.9 535 720
1.0 530 715
1.1 524 707
1.2 517 698
1.3 509 690
1.4 504 684
1.5 501 678
1.6 499 674
1.7 501 672
1.8 503 671
1.9 506 671
2.0 510 673
2.1 515 674
2.2 519 676
2.3 521 681
2.4 521 685
2.5 519 692
2.6 516 697
2.7 512 702
2.8 509 706
2.9 506 710
3.0 505 712
3.1 507 714
3.2 509 715
3.3 513 717
3.4 518 717

Label: r
Points: 26
0 694 689
0.1 694 690
0.2 694 692
0.3 694 693
0.4 696 695
0.5 697 692
0.6 697 689
0.7 696 684
0.8 694 678
0.9 691 671
1.0 689 665
1.1 687 662
1.2 687 662
1.3 688 664
1.4 689 665
1.5 690 668
1.6 691 671
1.7 693 674
1.8 696 676
1.9 699 677
2.0 704 678
2.1 709 680
2.2 715 682
2.3 720 684
2.4 724 685
2.5 729 687

Label: T
Points: 9
0 1316 708
0.1 1318 708
0.2 1322 708
0.3 1324 708
0.4 1330 708
0.5 1345 708
0.6 1350 708
0.7 1355 708
0.8 1360 709

Label: L
Points: 17
0 836 718
0.1 836 719
0.2 837 717
0.3 837 715
0.4 837 710
0.5 834 692
0.6 833 685
0.7 831 678
0.8 830 668
0.9 830 660
1.0 832 653
1.1 836 649
1.2 841 648
1.3 847 649
1.4 855 651
1.5 860 653
1.6 863 655

Label: e
Points: 26
0 530 670
0.1 530 669
0.2 531 669
0.3 534 669
0.4 537 670
0.5 545 674
0.6 547 676
0.7 551 678
0.8 555 680
0.9 558 682
1.0 559 685
1.1 558 688
1.2 556 690
1.3 554 690
1.4 550 690
1.5 546 689
1.6 541 686
1.7 538 681
1.8 535 674
1.9 533 668
2.0 533 662
2.1 535 658
2.2 537 656
2.3 541 657
2.4 546 657
2.5 552 659

Label: q
Points: 33
0 1021 684
0.1 1022 685
0.2 1022 686
0.3 1022 687
0.4 1022 689
0.5 1014 687
0.6 1010 684
0.7 1005 679
0.8 999 673
0.9 994 666
1.0 992 660
1.1 994 657
1.2 996 656
1.3 999 657
1.4 1004 658
1.5 1010 660
1.6 1016 663
1.7 1021 667
1.8 1024 671
1.9 1026 675
2.0 1026 679
2.1 1025 680
2.2 1024 679
2.3 1022 678
2.4 1021 674
2.5 1019 671
2.6 1019 665
2.7 1018 658
2.8 1017 650
2.9 1014 642
3.0 1011 633
3.1 1006 625
3.2 1003 617

Label: r
Points: 21
0 962 687
0.1 962 686
0.2 962 684
0.3 962 681
0.4 962 679
0.5 962 667
0.6 962 664
0.7 963 660
0.8 963 656
0.9 962 654
1.0 962 656
1.1 962 657
1.2 962 660
1.3 963 664
1.4 964 670
1.5 967 675
1.6 971 679
1.7 975 682
1.8 980 682
1.9 983 682
2.0 987 681

Label: s
Points: 31
0 694 651
0.1 696 652
0.2 697 654
0.3 700 656
0.4 701 657
0.5 710 672
0.6 713 676
0.7 717 681
0.8 721 685
0.9 724 690
1.0 726 691
1.1 728 690
1.2 728 689
1.3 729 685
1.4 729 682
1.5 730 678
1.6 730 672
1.7 729 667
1.8 727 662
1.9 725 657
2.0 722 653
2.1 718 648
2.2 713 645
2.3 708 644
2.4 707 645
2.5 707 647
2.6 709 649
2.7 711 653
2.8 715 656
2.9 719 657
3.0 724 659

Label: t
Points: 23
0 377 673
0.1 376 670
0.2 376 667
0.3 376 665
0.4 377 667
0.5 384 674
0.6 387 678
0.7 390 681
0.8 394 685
0.9 397 692
1.0 399 698
1.1 399 704
1.2 400 709
1.3 400 713
1.4 400 715
1.5 399 713
1.6 399 709
1.7 398 703
1.8 395 696
1.9 392 687
2.0 390 678
2.1 388 671
2.2 388 667

Label: H
Points: 24
0 160 726
0.1 161 727
0.2 161 724
0.3 161 722
0.4 160 717
0.5 151 698
0.6 146 690
0.7 142 684
0.8 137 676
0.9 134 670
1.0 133 667
1.1 184 727
1.2 184 726
1.3 182 724
1.4 182 722
1.5 182 720
1.6 179 711
1.7 177 706
1.8 174 699
1.9 169 692
2.0 163 683
2.1 157 676
2.2 153 670
2.3 151 667

Label: h
Points: 41
0 204 689
0.1 204 688
0.2 203 685
0.3 203 684
0.4 204 684
0.5 209 691
0.6 211 694
0.7 213 698
0.8 216 703
0.9 218 707
1.0 220 713
1.1 221 719
1.2 223 724
1.3 223 728
1.4 223 729
1.5 223 728
1.6 223 726
1.7 221 721
1.8 218 714
1.9 214 705
2.0 209 696
2.1 206 688
2.2 204 682
2.3 204 681
2.4 206 682
2.5 208 684
2.6 210 687
2.7 213 690
2.8 215 692
2.9 217 693
3.0 217 692
3.1 218 690
3.2 218 687
3.3 218 684
3.4 218 681
3.5 218 678
3.6 220 675
3.7 223 673
3.8 225 671
3.9 228 670
4.0 231 670

Label: R
Points: 49
0 1236 725
0.1 1236 723
0.2 1235 720
0.3 1234 715
0.4 1233 713
0.5 1222 695
0.6 1217 689
0.7 1213 684
0.8 1209 678
0.9 1207 674
1.0 1207 673
1.1 1208 675
1.2 1210 677
1.3 1212 681
1.4 1214 687
1.5 1215 693
1.6 1216 699
1.7 1217 705
1.8 1219 710
1.9 1222 714
2.0 1227 718
2.1 1232 721
2.2 1238 724
2.3 1243 725
2.4 1248 725
2.5 1252 724
2.6 1251 721
2.7 1248 717
2.8 1245 710
2.9 1239 704
3.0 1232 696
3.1 1225 692
3.2 1219 688
3.3 1216 687
3.4 1216 689
3.5 1217 691
3.6 1218 693
3.7 1220 693
3.8 1221 692
3.9 1222 690
4.0 1223 687
4.1 1223 684
4.2 1223 680
4.3 1225 677
4.4 1227 675
4.5 1230 673
4.6 1233 671
4.7 1236 670
4.8 1239 668

Label: s
Points: 25
0 886 695
0.1 886 696
0.2 887 697
0.3 889 698
0.4 889 699
0.5 882 693
0.6 878 692
0.7 875 689
0.8 872 687
0.9 869 684
1.0 867 681
1.1 867 678
1.2 869 676
1.3 871 674
1.4 874 674
1.5 877 673
1.6 880 672
1.7 880 670
1.8 880 667
1.9 878 665
2.0 875 664
2.1 871 662
2.2 866 662
2.3 863 662
2.4 860 663

Label: g
Points: 47
0 1333 684
0.1 1333 685
0.2 1333 686
0.3 1333 688
0.4 1333 689
0.5 1326 682
0.6 1323 679
0.7 1319 674
0.8 1316 670
0.9 1312 666
1.0 1312 663
1.1 1314 661
1.2 1317 661
1.3 1321 662
1.4 1327 662
1.5 1332 664
1.6 1337 666
1.7 1340 670
1.8 1341 673
1.9 1340 678
2.0 1338 681
2.1 1336 682
2.2 1335 682
2.3 1334 681
2.4 1333 679
2.5 1333 676
2.6 1333 671
2.7 1333 667
2.8 1333 662
2.9 1331 657
3.0 1330 651
3.1 1326 645
3.2 1322 639
3.3 1318 633
3.4 1315 628
3.5 1312 623
3.6 1309 620
3.7 1306 617
3.8 1303 615
3.9 1300 615
4.0 1298 617
4.1 1297 620
4.2 1298 625
4.3 1300 631
4.4 1306 639
4.5 1312 645
4.6 1320 649

Label: ;
Points: 4
0 855 698
0.1 855 696
0.2 856 695
0.3 857 693

Label: A
Points: 32
0 878 731
0.1 879 732
0.2 880 734
0.3 880 731
0.4 880 729
0.5 878 718
0.6 875 710
0.7 871 703
0.8 866 694
0.9 862 689
1.0 862 689
1.1 863 690
1.2 864 693
1.3 866 696
1.4 868 703
1.5 870 709
1.6 872 716
1.7 874 721
1.8 876 726
1.9 877 729
2.0 879 732
2.1 882 734
2.2 884 735
2.3 886 734
2.4 888 731
2.5 888 726
2.6 888 719
2.7 887 710
2.8 886 702
2.9 885 695
3.0 885 689
3.1 885 685

Label: .
Points: 1
0 1665 665

Label: =
Points: 8
0 863 703
0.1 865 703
0.2 868 703
0.3 869 703
0.4 871 703
0.5 883 704
0.6 885 704
0.7 885 706

Label: r
Points: 24
0 517 695
0.1 517 696
0.2 517 695
0.3 517 693
0.4 517 692
0.5 515 681
0.6 513 676
0.7 512 670
0.8 512 666
0.9 510 664
1.0 511 665
1.1 512 667
1.2 513 671
1.3 515 676
1.4 518 681
1.5 520 685
1.6 521 686
1.7 522 686
1.8 524 686
1.9 527 687
2.0 531 688
2.1 537 689
2.2 541 690
2.3 547 691

Label: !
Points: 15
0 713 760
0.1 715 760
0.2 716 761
0.3 717 762
0.4 718 762
0.5 718 758
0.6 717 754
0.7 716 748
0.8 714 740
0.9 710 731
1.0 707 721
1.1 704 712
1.2 702 705
1.3 701 699
1.4 700 694

Label: a
Points: 30
0 1048 685
0.1 1048 687
0.2 1048 688
0.3 1048 689
0.4 1048 688
0.5 1043 682
0.6 1041 680
0.7 1037 678
0.8 1033 674
0.9 1030 671
1.0 1028 668
1.1 1030 666
1.2 1031 664
1.3 1033 664
1.4 1036 664
1.5 1039 665
1.6 1042 667
1.7 1045 671
1.8 1047 675
1.9 1049 679
2.0 1049 684
2.1 1049 684
2.2 1049 683
2.3 1048 680
2.4 1047 677
2.5 1047 673
2.6 1048 669
2.7 1050 667
2.8 1053 665
2.9 1059 666

Label: l
Points: 25
0 1027 679
0.1 1026 678
0.2 1027 678
0.3 1029 679
0.4 1031 681
0.5 1039 689
0.6 1042 692
0.7 1046 696
0.8 1049 702
0.9 1052 709
1.0 1052 716
1.1 1053 723
1.2 1053 728
1.3 1053 733
1.4 1052 734
1.5 1050 733
1.6 1047 729
1.7 1044 724
1.8 1042 717
1.9 1039 707
2.0 1038 699
2.1 1036 692
2.2 1035 685
2.3 1034 680
2.4 1035 676

Label: N
Points: 9
0 1185 718
0.1 1185 715
0.2 1185 714
0.3 1184 709
0.4 1183 704
0.5 1178 688
0.6 1176 683
0.7 1174 676
0.8 1170 670

Label: T
Points: 14
0 185 730
0.1 183 730
0.2 184 730
0.3 185 730
0.4 187 730
0.5 196 729
0.6 201 729
0.7 207 729
0.8 214 730
0.9 221 731
1.0 227 732
1.1 234 733
1.2 238 733
1.3 241 732

Label: e
Points: 25
0 596 674
0.1 595 673
0.2 595 671
0.3 595 670
0.4 595 669
0.5 602 670
0.6 605 671
0.7 608 673
0.8 613 676
0.9 619 680
1.0 623 684
1.1 626 688
1.2 624 690
1.3 621 690
1.4 616 690
1.5 610 688
1.6 604 685
1.7 599 681
1.8 594 676
1.9 592 671
2.0 591 666
2.1 591 662
2.2 594 659
2.3 598 657
2.4 604 658

Label: I
Points: 10
0 1049 738
0.1 1049 740
0.2 1049 742
0.3 1050 740
0.4 1050 737
0.5 1047 717
0.6 1045 710
0.7 1042 704
0.8 1039 697
0.9 1036 691

Label: S
Points: 28
0 1317 738
0.1 1317 740
0.2 1317 742
0.3 1316 742
0.4 1314 742
0.5 1305 737
0.6 1300 735
0.7 1296 732
0.8 1291 728
0.9 1287 724
1.0 1284 721
1.1 1284 719
1.2 1286 717
1.3 1288 714
1.4 1292 711
1.5 1295 708
1.6 1298 704
1.7 1300 701
1.8 1302 697
1.9 1303 694
2.0 1302 691
2.1 1300 689
2.2 1297 686
2.3 1292 683
2.4 1286 681
2.5 1280 678
2.6 1275 677
2.7 1275 678

Label: 3
Points: 32
0 854 726
0.1 854 727
0.2 854 728
0.3 854 729
0.4 855 731
0.5 861 735
0.6 864 735
0.7 868 735
0.8 872 735
0.9 876 734
1.0 876 731
1.1 874 727
1.2 872 721
1.3 868 716
1.4 863 711
1.5 860 709
1.6 860 709
1.7 861 710
1.8 863 710
1.9 867 710
2.0 871 709
2.1 874 707
2.2 875 704
2.3 874 698
2.4 872 693
2.5 871 688
2.6 868 684
2.7 864 681
2.8 861 679
2.9 858 679
3.0 854 680
3.1 850 682

Label: e
Points: 33
0 1094 684
0.1 1094 682
0.2 1094 681
0.3 1094 680
0.4 1096 679
0.5 1106 681
0.6 1111 682
0.7 1116 685
0.8 1121 689
0.9 1127 692
1.0 1130 696
1.1 1132 699
1.2 1133 703
1.3 1131 705
1.4 1130 706
1.5 1127 705
1.6 1123 704
1.7 1119 701
1.8 1113 698
1.9 1108 692
2.0 1103 687
2.1 1097 681
2.2 1094 677
2.3 1094 674
2.4 1095 671
2.5 1096 670
2.6 1099 670
2.7 1104 670
2.8 1110 670
2.9 1115 669
3.0 1120 669
3.1 1125 669
3.2 1128 670

Label: d
Points: 38
0 1294 680
0.1 1294 681
0.2 1294 683
0.3 1292 684
0.4 1292 686
0.5 1287 687
0.6 1285 686
0.7 1283 684
0.8 1280 681
0.9 1276 676
1.0 1272 670
1.1 1269 664
1.2 1266 656
1.3 1264 649
1.4 1265 645
1.5 1266 644
1.6 1270 646
1.7 1275 650
1.8 1281 657
1.9 1289 666
2.0 1296 678
2.1 1302 690
2.2 1307 702
2.3 1310 712
2.4 1311 720
2.5 1310 726
2.6 1309 727
2.7 1308 726
2.8 1306 723
2.9 1303 717
3.0 1301 709
3.1 1299 698
3.2 1298 688
3.3 1297 679
3.4 1297 671
3.5 1297 665
3.6 1298 661
3.7 1301 658

Label: w
Points: 37
0 1062 700
0.1 1062 701
0.2 1062 703
0.3 1062 701
0.4 1062 699
0.5 1060 691
0.6 1059 689
0.7 1058 685
0.8 1058 681
0.9 1058 678
1.0 1060 676
1.1 1062 676
1.2 1065 677
1.3 1069 678
1.4 1072 681
1.5 1074 682
1.6 1073 684
1.7 1071 682
1.8 1069 681
1.9 1067 679
2.0 1067 677
2.1 1067 675
2.2 1069 675
2.3 1072 676
2.4 1076 677
2.5 1080 679
2.6 1083 682
2.7 1086 686
2.8 1088 690
2.9 1089 693
3.0 1090 697
3.1 1091 701
3.2 1094 706
3.3 1097 710
3.4 1102 714
3.5 1107 716
3.6 1113 717

Label: n
Points: 20
0 491 689
0.1 491 687
0.2 491 684
0.3 491 682
0.4 491 681
0.5 487 672
0.6 485 669
0.7 485 666
0.8 486 665
0.9 488 667
1.0 491 668
1.1 494 670
1.2 496 671
1.3 498 671
1.4 499 670
1.5 499 667
1.6 500 665
1.7 501 662
1.8 502 660
1.9 505 659

Label: z
Points: 26
0 1219 692
0.1 1220 690
0.2 1223 690
0.3 1225 690
0.4 1228 690
0.5 1235 690
0.6 1236 690
0.7 1236 689
0.8 1234 686
0.9 1230 683
1.0 1226 679
1.1 1220 674
1.2 1214 670
1.3 1209 666
1.4 1206 663
1.5 1205 661
1.6 1206 660
1.7 1207 660
1.8 1209 660
1.9 1212 661
2.0 1215 661
2.1 1218 662
2.2 1220 662
2.3 1223 662
2.4 1227 662
2.5 1230 662

Label: s
Points: 22
0 896 695
0.1 896 696
0.2 895 696
0.3 893 696
0.4 891 696
0.5 883 693
0.6 880 691
0.7 878 689
0.8 878 686
0.9 880 684
1.0 882 682
1.1 884 680
1.2 886 678
1.3 888 674
1.4 889 671
1.5 889 668
1.6 887 666
1.7 884 665
1.8 880 664
1.9 875 663
2.0 871 662
2.1 866 662

Label: .
Points: 5
0 1214 666
0.1 1213 666
0.2 1211 666
0.3 1211 667
0.4 1213 668

Label: e
Points: 27
0 368 669
0.1 368 668
0.2 368 667
0.3 368 665
0.4 369 667
0.5 378 671
0.6 381 674
0.7 384 676
0.8 387 677
0.9 389 679
1.0 389 681
1.1 388 682
1.2 386 684
1.3 384 684
1.4 381 682
1.5 378 681
1.6 375 677
1.7 372 671
1.8 370 665
1.9 368 659
2.0 368 656
2.1 371 653
2.2 375 653
2.3 380 654
2.4 387 656
2.5 393 657
2.6 399 659

Label: .
Points: 4
0 1341 666
0.1 1342 667
0.2 1343 667
0.3 1344 669

Label: .
Points: 5
0 1678 671
0.1 1678 670
0.2 1677 668
0.3 1676 670
0.4 1676 671

Label: y
Points: 39
0 241 683
0.1 241 682
0.2 241 681
0.3 241 679
0.4 240 678
0.5 237 671
0.6 237 668
0.7 237 665
0.8 237 662
0.9 238 659
1.0 240 659
1.1 244 660
1.2 248 663
1.3 252 666
1.4 256 670
1.5 259 674
1.6 261 674
1.7 262 672
1.8 262 668
1.9 262 662
2.0 261 655
2.1 260 648
2.2 260 640
2.3 260 635
2.4 261 629
2.5 260 624
2.6 259 621
2.7 257 618
2.8 252 617
2.9 246 615
3.0 241 615
3.1 237 615
3.2 234 617
3.3 235 620
3.4 238 626
3.5 243 632
3.6 249 640
3.7 257 646
3.8 264 651

Label: A
Points: 34
0 837 724
0.1 836 723
0.2 835 720
0.3 833 717
0.4 831 709
0.5 818 692
0.6 814 687
0.7 810 682
0.8 805 678
0.9 804 674
1.0 804 674
1.1 805 675
1.2 807 678
1.3 810 682
1.4 813 688
1.5 816 695
1.6 819 702
1.7 822 709
1.8 825 715
1.9 830 721
2.0 833 726
2.1 836 731
2.2 839 732
2.3 841 729
2.4 841 725
2.5 841 718
2.6 839 710
2.7 837 701
2.8 835 694
2.9 833 689
3.0 832 682
3.1 832 678
3.2 833 674
3.3 834 672

Label: n
Points: 22
0 816 690
0.1 816 691
0.2 817 690
0.3 817 684
0.4 817 682
0.5 814 670
0.6 813 667
0.7 813 665
0.8 813 665
0.9 814 666
1.0 816 668
1.1 819 671
1.2 822 676
1.3 825 681
1.4 827 684
1.5 829 684
1.6 830 682
1.7 831 678
1.8 832 674
1.9 832 670
2.0 832 665
2.1 833 662

Label: o
Points: 34
0 340 692
0.1 338 692
0.2 337 692
0.3 337 689
0.4 335 687
0.5 334 677
0.6 334 674
0.7 334 670
0.8 335 665
0.9 335 660
1.0 337 656
1.1 339 653
1.2 343 654
1.3 346 655
1.4 349 657
1.5 352 661
1.6 354 666
1.7 354 673
1.8 354 679
1.9 354 685
2.0 352 690
2.1 349 692
2.2 345 693
2.3 340 693
2.4 337 692
2.5 337 691
2.6 337 689
2.7 338 687
2.8 340 686
2.9 344 685
3.0 349 686
3.1 354 686
3.2 360 686
3.3 363 687

Label: n
Points: 27
0 226 696
0.1 226 695
0.2 226 693
0.3 226 692
0.4 226 690
0.5 225 681
0.6 224 677
0.7 224 673
0.8 223 668
0.9 223 665
1.0 223 664
1.1 224 665
1.2 226 667
1.3 229 670
1.4 232 673
1.5 237 678
1.6 240 682
1.7 242 683
1.8 244 682
1.9 244 679
2.0 244 676
2.1 244 673
2.2 244 668
2.3 244 664
2.4 245 661
2.5 248 660
2.6 251 662

Label: g
Points: 46
0 1117 687
0.1 1119 688
0.2 1120 689
0.3 1120 690
0.4 1121 690
0.5 1118 692
0.6 1116 692
0.7 1113 689
0.8 1110 687
0.9 1106 682
1.0 1103 678
1.1 1102 675
1.2 1103 673
1.3 1105 671
1.4 1108 671
1.5 1111 671
1.6 1115 673
1.7 1118 675
1.8 1120 678
1.9 1122 683
2.0 1122 687
2.1 1122 688
2.2 1122 687
2.3 1122 684
2.4 1121 681
2.5 1121 676
2.6 1120 669
2.7 1120 662
2.8 1119 655
2.9 1118 648
3.0 1116 642
3.1 1114 635
3.2 1112 629
3.3 1108 623
3.4 1103 618
3.5 1096 613
3.6 1089 609
3.7 1084 607
3.8 1080 608
3.9 1077 610
4.0 1077 614
4.1 1078 620
4.2 1081 628
4.3 1086 636
4.4 1093 643
4.5 1100 649

Label: e
Points: 26
0 554 675
0.1 554 674
0.2 554 673
0.3 555 673
0.4 557 673
0.5 565 676
0.6 568 678
0.7 572 681
0.8 576 684
0.9 580 687
1.0 581 690
1.1 580 692
1.2 578 692
1.3 575 690
1.4 571 688
1.5 567 685
1.6 562 681
1.7 557 676
1.8 552 671
1.9 549 665
2.0 547 661
2.1 549 658
2.2 552 657
2.3 557 657
2.4 565 658
2.5 574 659

Label: t
Points: 24
0 1005 678
0.1 1004 676
0.2 1004 674
0.3 1003 673
0.4 1002 673
0.5 1006 679
0.6 1008 682
0.7 1012 685
0.8 1016 689
0.9 1020 694
1.0 1024 699
1.1 1026 704
1.2 1027 710
1.3 1027 715
1.4 1026 718
1.5 1024 715
1.6 1021 710
1.7 1017 704
1.8 1013 695
1.9 1010 685
2.0 1006 677
2.1 1005 671
2.2 1005 667
2.3 1005 664

Label: a
Points: 26
0 928 698
0.1 928 696
0.2 928 695
0.3 928 694
0.4 927 693
0.5 922 688
0.6 921 687
0.7 919 685
0.8 918 682
0.9 917 680
1.0 918 678
1.1 920 677
1.2 922 678
1.3 925 679
1.4 928 682
1.5 930 686
1.6 932 690
1.7 932 695
1.8 932 696
1.9 932 695
2.0 931 692
2.1 930 687
2.2 929 683
2.3 929 678
2.4 930 674
2.5 932 672

Label: g
Points: 42
0 496 678
0.1 494 679
0.2 493 680
0.3 492 681
0.4 490 681
0.5 485 681
0.6 483 680
0.7 480 678
0.8 477 674
0.9 474 668
1.0 470 663
1.1 468 657
1.2 469 653
1.3 471 653
1.4 474 654
1.5 477 656
1.6 482 660
1.7 488 665
1.8 493 669
1.9 496 671
2.0 498 669
2.1 499 665
2.2 499 659
2.3 499 651
2.4 499 640
2.5 498 629
2.6 495 618
2.7 491 606
2.8 487 596
2.9 482 589
3.0 478 584
3.1 474 584
3.2 472 587
3.3 471 592
3.4 471 600
3.5 471 607
3.6 474 617
3.7 479 624
3.8 484 630
3.9 490 635
4.0 496 639
4.1 501 642

Label: .
Points: 1
0 588 669

Label: u
Points: 32
0 206 693
0.1 205 691
0.2 205 689
0.3 205 687
0.4 205 684
0.5 201 674
0.6 200 670
0.7 199 664
0.8 199 657
0.9 199 651
1.0 200 647
1.1 202 648
1.2 205 651
1.3 209 655
1.4 213 662
1.5 218 669
1.6 221 677
1.7 224 684
1.8 226 689
1.9 226 690
2.0 225 689
2.1 225 687
2.2 224 685
2.3 224 682
2.4 223 678
2.5 223 671
2.6 222 665
2.7 222 659
2.8 223 653
2.9 223 648
3.0 225 645
3.1 228 645

Label: e
Points: 26
0 277 679
0.1 276 676
0.2 275 674
0.3 274 672
0.4 274 671
0.5 273 667
0.6 274 667
0.7 276 669
0.8 279 671
0.9 284 674
1.0 288 677
1.1 290 680
1.2 289 681
1.3 287 681
1.4 284 681
1.5 280 680
1.6 275 678
1.7 271 676
1.8 267 673
1.9 265 669
2.0 265 664
2.1 265 660
2.2 265 656
2.3 267 653
2.4 271 653
2.5 276 654

Label: l
Points: 25
0 1176 692
0.1 1177 692
0.2 1179 694
0.3 1181 695
0.4 1183 696
0.5 1191 702
0.6 1194 704
0.7 1196 707
0.8 1200 711
0.9 1203 716
1.0 1207 721
1.1 1210 728
1.2 1213 734
1.3 1213 741
1.4 1213 746
1.5 1211 747
1.6 1209 745
1.7 1206 741
1.8 1203 735
1.9 1198 726
2.0 1195 715
2.1 1192 706
2.2 1189 696
2.3 1188 689
2.4 1186 683

Label: T
Points: 9
0 1304 714
0.1 1303 714
0.2 1305 714
0.3 1307 714
0.4 1312 714
0.5 1325 717
0.6 1330 718
0.7 1334 718
0.8 1339 718

Label: .
Points: 3
0 1469 664
0.1 1470 663
0.2 1472 663

Label: y
Points: 40
0 963 701
0.1 963 703
0.2 963 701
0.3 962 699
0.4 961 696
0.5 957 680
0.6 956 676
0.7 956 672
0.8 957 668
0.9 958 665
1.0 960 664
1.1 964 664
1.2 969 666
1.3 974 669
1.4 978 673
1.5 981 678
1.6 982 683
1.7 983 686
1.8 982 685
1.9 981 681
2.0 980 676
2.1 978 669
2.2 977 661
2.3 975 653
2.4 974 644
2.5 974 635
2.6 972 627
2.7 970 620
2.8 967 613
2.9 963 608
3.0 959 605
3.1 955 606
3.2 952 609
3.3 950 612
3.4 949 617
3.5 950 622
3.6 952 628
3.7 955 633
3.8 960 637
3.9 967 640

Label: O
Points: 30
0 1598 707
0.1 1596 707
0.2 1594 707
0.3 1592 706
0.4 1589 704
0.5 1581 696
0.6 1578 692
0.7 1576 687
0.8 1575 682
0.9 1575 678
1.0 1577 676
1.1 1581 674
1.2 1587 674
1.3 1595 674
1.4 1604 675
1.5 1612 677
1.6 1618 679
1.7 1623 682
1.8 1626 685
1.9 1628 689
2.0 1628 693
2.1 1627 698
2.2 1625 702
2.3 1621 706
2.4 1617 710
2.5 1611 712
2.6 1606 712
2.7 1600 711
2.8 1595 710
2.9 1592 708

Label: q
Points: 35
0 1129 689
0.1 1129 690
0.2 1130 691
0.3 1130 693
0.4 1132 693
0.5 1128 694
0.6 1125 693
0.7 1121 691
0.8 1117 687
0.9 1112 681
1.0 1108 676
1.1 1105 671
1.2 1106 667
1.3 1107 665
1.4 1110 665
1.5 1113 666
1.6 1118 667
1.7 1125 668
1.8 1131 671
1.9 1136 674
2.0 1139 678
2.1 1141 683
2.2 1141 688
2.3 1140 690
2.4 1139 690
2.5 1139 688
2.6 1139 684
2.7 1139 677
2.8 1138 670
2.9 1135 660
3.0 1131 652
3.1 1128 643
3.2 1124 633
3.3 1120 625
3.4 1118 618

Label: g
Points: 46
0 1061 699
0.1 1060 699
0.2 1058 698
0.3 1057 696
0.4 1055 694
0.5 1047 685
0.6 1043 681
0.7 1040 676
0.8 1038 671
0.9 1039 668
1.0 1040 666
1.1 1042 665
1.2 1046 666
1.3 1050 667
1.4 1055 670
1.5 1060 673
1.6 1063 678
1.7 1063 683
1.8 1063 688
1.9 1061 692
2.0 1060 694
2.1 1059 694
2.2 1058 693
2.3 1057 691
2.4 1057 688
2.5 1058 684
2.6 1058 679
2.7 1058 672
2.8 1058 665
2.9 1057 656
3.0 1055 647
3.1 1053 639
3.2 1050 630
3.3 1046 622
3.4 1042 615
3.5 1039 610
3.6 1035 606
3.7 1031 603
3.8 1027 602
3.9 1024 603
4.0 1022 606
4.1 1021 610
4.2 1022 617
4.3 1024 625
4.4 1027 634
4.5 1033 641

Label: o
Points: 19
0 823 684
0.1 822 682
0.2 821 681
0.3 819 679
0.4 818 678
0.5 816 674
0.6 818 673
0.7 821 673
0.8 825 673
0.9 830 673
1.0 835 674
1.1 839 676
1.2 842 678
1.3 843 681
1.4 841 684
1.5 840 687
1.6 837 688
1.7 834 689
1.8 830 689

Label: m
Points: 37
0 843 698
0.1 844 698
0.2 845 698
0.3 845 696
0.4 845 695
0.5 840 684
0.6 837 679
0.7 833 674
0.8 832 671
0.9 831 669
1.0 832 670
1.1 834 673
1.2 836 676
1.3 839 679
1.4 843 683
1.5 846 687
1.6 849 688
1.7 849 687
1.8 849 684
1.9 849 681
2.0 848 677
2.1 847 673
2.2 847 671
2.3 849 671
2.4 850 672
2.5 852 674
2.6 854 677
2.7 857 681
2.8 858 684
2.9 860 685
3.0 862 684
3.1 863 682
3.2 864 679
3.3 865 675
3.4 866 671
3.5 867 668
3.6 869 665

Label: p
Points: 36
0 1370 682
0.1 1371 684
0.2 1370 681
0.3 1369 679
0.4 1368 677
0.5 1362 668
0.6 1359 663
0.7 1356 657
0.8 1351 651
0.9 1347 645
1.0 1342 639
1.1 1338 636
1.2 1337 636
1.3 1337 638
1.4 1339 641
1.5 1340 645
1.6 1342 651
1.7 1345 659
1.8 1348 666
1.9 1353 672
2.0 1357 678
2.1 1362 683
2.2 1367 687
2.3 1374 690
2.4 1380 692
2.5 1385 692
2.6 1387 691
2.7 1387 689
2.8 1386 685
2.9 1383 681
3.0 1378 676
3.1 1373 671
3.2 1367 668
3.3 1362 667
3.4 1359 667
3.5 1360 668

Label: d
Points: 34
0 349 682
0.1 350 684
0.2 351 685
0.3 351 686
0.4 351 688
0.5 346 685
0.6 343 681
0.7 340 676
0.8 337 670
0.9 334 664
1.0 334 660
1.1 335 658
1.2 338 660
1.3 341 663
1.4 346 666
1.5 351 671
1.6 355 677
1.7 359 684
1.8 360 692
1.9 362 700
2.0 362 707
2.1 362 714
2.2 362 719
2.3 361 722
2.4 360 721
2.5 360 718
2.6 358 712
2.7 357 703
