Label: C
Points: 23
2.1 398 713
2.2 405 713
2.3 411 714
2.4 417 715
2.5 422 717
2.6 373 684
2.7 375 684
2.8 377 684
2.9 384 684
3.0 390 685
3.1 407 690
3.2 413 692
3.3 418 694

Label: 6
Points: 32
0 426 718
0.1 426 720
0.2 426 721
0.3 426 722
0.4 425 722
0.5 419 720
0.6 416 717
0.7 412 712
0.8 407 706
0.9 401 697
1.0 394 689
1.1 391 682
1.2 388 676
1.3 389 671
1.4 391 668
1.5 394 667
1.6 398 667
1.7 404 667
1.8 410 669
1.9 416 671
2.0 421 673
2.1 422 676
2.2 421 678
2.3 419 679
2.4 416 680
2.5 413 681
2.6 410 682
2.7 407 684
2.8 405 684
2.9 405 685
3.0 404 686
3.1 404 687

Label: n
Points: 24
0 980 685
0.1 980 683
0.2 980 681
0.3 980 679
0.4 980 677
0.5 978 668
0.6 977 665
0.7 975 662
0.8 974 659
0.9 974 657
1.0 975 658
1.1 977 661
1.2 980 667
1.3 984 672
1.4 988 679
1.5 991 685
1.6 993 690
1.7 996 692
1.8 997 690
1.9 997 686
2.0 998 682
2.1 998 676
2.2 999 670
2.3 999 665

Label: 3
Points: 38
0 882 729
0.1 884 731
0.2 886 732
0.3 889 734
0.4 891 735
0.5 913 735
0.6 919 735
0.7 925 734
0.8 932 734
0.9 936 733
1.0 935 732
1.1 932 729
1.2 927 726
1.3 919 722
1.4 912 717
1.5 904 712
1.6 898 706
1.7 896 702
1.8 896 699
1.9 898 699
2.0 902 699
2.1 908 699
2.2 914 700
2.3 919 700
2.4 924 699
2.5 928 698
2.6 930 695
2.7 932 692
2.8 932 687
2.9 930 682
3.0 926 677
3.1 920 672
3.2 911 669
3.3 900 668
3.4 891 667
3.5 883 667
3.6 876 668
3.7 872 668

Label: C
Points: 21
0 904 721
0.1 904 722
0.2 902 723
0.3 900 723
0.4 899 722
0.5 894 719
0.6 891 717
0.7 888 713
0.8 884 710
0.9 878 705
1.0 874 701
1.1 869 695
1.2 865 690
1.3 863 685
1.4 863 680
1.5 864 676
1.6 866 673
1.7 871 671
1.8 876 670
1.9 883 670
2.0 891 671

Label: H
Points: 22
0 841 742
0.1 841 739
0.2 842 737
0.3 843 731
0.4 843 726
0.5 843 705
0.6 843 699
0.7 841 692
0.8 839 684
0.9 837 676
1.0 875 762
1.1 876 760
1.2 877 758
1.3 877 751
1.4 878 743
1.5 878 722
1.6 879 715
1.7 879 706
1.8 879 698
1.9 879 689
2.0 878 681
2.1 877 675

Label: s
Points: 26
0 1217 694
0.1 1218 694
0.2 1220 696
0.3 1221 696
0.4 1222 697
0.5 1223 695
0.6 1222 693
0.7 1219 692
0.8 1216 690
0.9 1211 687
1.0 1206 685
1.1 1202 682
1.2 1200 681
1.3 1202 680
1.4 1203 679
1.5 1206 678
1.6 1208 676
1.7 1211 673
1.8 1211 670
1.9 1209 665
2.0 1207 661
2.1 1203 658
2.2 1198 656
2.3 1194 656
2.4 1192 656
2.5 1194 657

Label: e
Points: 24
0 467 684
0.1 469 685
0.2 472 685
0.3 474 685
0.4 478 686
0.5 491 692
0.6 496 694
0.7 499 698
0.8 503 702
0.9 505 707
1.0 504 710
1.1 501 711
1.2 496 709
1.3 490 706
1.4 482 701
1.5 474 695
1.6 468 686
1.7 464 678
1.8 463 670
1.9 465 664
2.0 469 660
2.1 476 659
2.2 484 660
2.3 494 662

Label: n
Points: 24
0 1279 703
0.1 1278 701
0.2 1276 699
0.3 1274 695
0.4 1272 690
0.5 1266 678
0.6 1263 674
0.7 1261 670
0.8 1259 668
0.9 1259 668
1.0 1261 670
1.1 1264 673
1.2 1270 679
1.3 1278 687
1.4 1287 695
1.5 1296 701
1.6 1303 704
1.7 1308 705
1.8 1311 704
1.9 1312 701
2.0 1311 696
2.1 1309 690
2.2 1308 682
2.3 1306 675

Label: J
Points: 8
0 758 706
0.1 760 706
0.2 763 706
0.3 765 706
0.4 766 706
0.5 778 710
0.6 782 710
0.7 786 711

Label: y
Points: 30
0 863 708
0.1 861 708
0.2 860 707
0.3 859 704
0.4 857 701
0.5 849 686
0.6 846 682
0.7 844 678
0.8 843 673
0.9 844 669
1.0 845 666
1.1 849 665
1.2 855 667
1.3 863 670
1.4 872 674
1.5 880 681
1.6 886 690
1.7 892 698
1.8 895 706
1.9 896 709
2.0 894 707
2.1 894 704
2.2 892 698
2.3 890 689
2.4 887 677
2.5 883 663
2.6 880 648
2.7 875 634
2.8 869 620
2.9 862 608

Label: ?
Points: 22
0 1030 726
0.1 1032 729
0.2 1035 731
0.3 1039 732
0.4 1043 734
0.5 1054 734
0.6 1057 734
0.7 1061 734
0.8 1064 732
0.9 1066 730
1.0 1064 726
1.1 1061 721
1.2 1056 716
1.3 1049 710
1.4 1041 704
1.5 1033 698
1.6 1027 693
1.7 1023 689
1.8 1024 685
1.9 1026 684
2.0 1030 682
2.1 1035 682

Label: 6
Points: 26
0 577 712
0.1 576 710
0.2 574 707
0.3 572 704
0.4 569 699
0.5 563 684
0.6 562 676
0.7 560 669
0.8 559 661
0.9 560 654
1.0 562 648
1.1 565 645
1.2 569 644
1.3 575 645
1.4 581 648
1.5 587 652
1.6 591 657
1.7 593 662
1.8 591 668
1.9 590 671
2.0 587 674
2.1 583 674
2.2 579 673
2.3 574 671
2.4 569 668
2.5 566 664

Label: n
Points: 27
0 861 677
0.1 861 676
0.2 861 674
0.3 861 673
0.4 860 671
0.5 858 667
0.6 857 664
0.7 855 662
0.8 853 659
0.9 852 656
1.0 852 654
1.1 853 655
1.2 855 656
1.3 858 660
1.4 861 665
1.5 866 671
1.6 869 677
1.7 872 682
1.8 875 684
1.9 877 684
2.0 878 682
2.1 878 681
2.2 879 678
2.3 878 673
2.4 878 669
2.5 877 665
2.6 875 663

Label: e
Points: 22
0 651 673
0.1 652 672
0.2 653 672
0.3 654 672
0.4 657 672
0.5 665 676
0.6 667 678
0.7 669 681
0.8 669 683
0.9 668 685
1.0 665 686
1.1 661 685
1.2 655 684
1.3 649 681
1.4 644 678
1.5 643 673
1.6 644 668
1.7 646 664
1.8 650 659
1.9 655 656
2.0 663 654
2.1 671 656

Label: d
Points: 30
0 1815 681
0.1 1815 682
0.2 1815 684
0.3 1815 685
0.4 1813 685
0.5 1804 677
0.6 1800 673
0.7 1795 667
0.8 1790 661
0.9 1785 654
1.0 1784 648
1.1 1785 644
1.2 1788 644
1.3 1793 646
1.4 1799 651
1.5 1806 657
1.6 1813 667
1.7 1819 680
1.8 1824 692
1.9 1828 704
2.0 1829 714
2.1 1829 720
2.2 1828 723
2.3 1825 720
2.4 1823 714
2.5 1819 706
2.6 1817 695
2.7 1815 683
2.8 1814 673
2.9 1814 665

Label: n
Points: 25
0 618 695
0.1 616 694
0.2 616 693
0.3 615 690
0.4 615 687
0.5 612 672
0.6 610 668
0.7 609 665
0.8 608 662
0.9 608 662
1.0 610 664
1.1 613 667
1.2 617 672
1.3 624 679
1.4 631 687
1.5 639 693
1.6 645 697
1.7 649 696
1.8 651 694
1.9 651 691
2.0 650 687
2.1 649 681
2.2 646 674
2.3 644 668
2.4 643 663

Label: g
Points: 39
0 1362 689
0.1 1362 691
0.2 1361 694
0.3 1359 696
0.4 1359 698
0.5 1350 699
0.6 1346 698
0.7 1341 696
0.8 1334 694
0.9 1328 690
1.0 1322 685
1.1 1318 679
1.2 1317 674
1.3 1320 668
1.4 1325 664
1.5 1331 662
1.6 1340 663
1.7 1348 666
1.8 1355 670
1.9 1361 676
2.0 1364 681
2.1 1364 684
2.2 1363 682
2.3 1363 680
2.4 1363 675
2.5 1364 669
2.6 1366 661
2.7 1368 653
2.8 1370 643
2.9 1373 635
3.0 1375 627
3.1 1375 619
3.2 1373 612
3.3 1372 606
3.4 1368 601
3.5 1362 597
3.6 1355 596
3.7 1347 598
3.8 1339 603

Label: E
Points: 33
0 742 703
0.1 742 701
0.2 742 698
0.3 742 695
0.4 742 692
0.5 741 679
0.6 741 676
0.7 740 673
0.8 739 670
0.9 737 667
1.0 735 667
1.1 733 668
1.2 732 670
1.3 732 674
1.4 732 681
1.5 732 689
1.6 734 697
1.7 737 704
1.8 741 711
1.9 746 715
2.0 750 718
2.1 755 720
2.2 761 720
2.3 766 720
2.4 772 720
2.5 777 720
2.6 733 683
2.7 736 683
2.8 743 684
2.9 749 685
3.0 755 687
3.1 772 695
3.2 777 696

Label: a
Points: 26
0 716 694
0.1 716 693
0.2 716 692
0.3 715 689
0.4 713 688
0.5 705 681
0.6 703 678
0.7 701 676
0.8 701 674
0.9 702 672
1.0 704 672
1.1 708 674
1.2 712 676
1.3 716 679
1.4 720 683
1.5 722 688
1.6 723 692
1.7 722 694
1.8 721 693
1.9 720 690
2.0 719 687
2.1 718 682
2.2 718 678
2.3 718 673
2.4 719 669
2.5 721 668

Label: +
Points: 10
0 464 698
0.1 465 696
0.2 466 696
0.3 468 696
0.4 469 696
0.5 479 696
0.6 482 696
0.7 486 697
0.8 490 698
0.9 494 699

Label: e
Points: 24
0 1021 674
0.1 1021 673
0.2 1020 671
0.3 1020 670
0.4 1020 669
0.5 1027 669
0.6 1030 670
0.7 1033 672
0.8 1037 674
0.9 1041 678
1.0 1043 681
1.1 1044 684
1.2 1042 687
1.3 1038 685
1.4 1032 684
1.5 1026 681
1.6 1021 678
1.7 1017 673
1.8 1017 668
1.9 1018 664
2.0 1020 661
2.1 1024 659
2.2 1030 659
2.3 1035 659

Label: s
Points: 35
0 562 662
0.1 562 660
0.2 563 660
0.3 565 660
0.4 567 660
0.5 574 664
0.6 577 667
0.7 580 671
0.8 583 676
0.9 587 681
1.0 590 687
1.1 591 690
1.2 593 690
1.3 593 689
1.4 594 687
1.5 594 685
1.6 595 681
1.7 595 677
1.8 594 673
1.9 592 668
2.0 590 663
2.1 586 658
2.2 582 654
2.3 579 651
2.4 577 652
2.5 576 654
2.6 576 656
2.7 577 658
2.8 579 659
2.9 582 659
3.0 585 659
3.1 588 658
3.2 592 657
3.3 596 657
3.4 599 659

Label: C
Points: 17
0 811 713
0.1 811 716
0.2 811 717
0.3 810 717
0.4 809 717
0.5 797 715
0.6 792 712
0.7 786 705
0.8 780 696
0.9 774 685
1.0 771 676
1.1 772 668
1.2 775 662
1.3 783 659
1.4 792 657
1.5 804 659
1.6 816 661

Label: 9
Points: 30
0 1059 742
0.1 1059 745
0.2 1059 748
0.3 1058 750
0.4 1056 753
0.5 1049 758
0.6 1045 758
0.7 1038 757
0.8 1030 754
0.9 1021 751
1.0 1013 746
1.1 1008 739
1.2 1003 732
1.3 1004 726
1.4 1008 721
1.5 1014 718
1.6 1022 717
1.7 1030 718
1.8 1038 721
1.9 1045 724
2.0 1049 726
2.1 1051 725
2.2 1050 723
2.3 1049 717
2.4 1046 710
2.5 1042 701
2.6 1038 692
2.7 1033 685
2.8 1028 678
2.9 1023 673

Label: B
Points: 11
0 601 715
0.1 601 713
0.2 601 711
0.3 601 706
0.4 601 699
0.5 598 683
0.6 597 678
0.7 595 671
0.8 594 665
0.9 592 660
1.0 590 657

Label: l
Points: 10
0 1518 742
0.1 1517 739
0.2 1514 732
0.3 1512 726
0.4 1511 723
0.5 1504 701
0.6 1501 694
0.7 1499 687
0.8 1497 681
0.9 1494 674

Label: s
Points: 32
0 903 659
0.1 905 659
0.2 907 659
0.3 909 660
0.4 911 661
0.5 922 667
0.6 927 671
0.7 933 676
0.8 938 681
0.9 945 687
1.0 950 693
1.1 954 695
1.2 957 694
1.3 958 692
1.4 957 689
1.5 957 684
1.6 955 679
1.7 952 673
1.8 948 667
1.9 942 661
2.0 936 656
2.1 930 652
2.2 925 649
2.3 922 650
2.4 922 652
2.5 924 654
2.6 927 658
2.7 932 662
2.8 936 667
2.9 941 669
3.0 945 670
3.1 948 669

Label: S
Points: 30
0 754 698
0.1 754 700
0.2 754 701
0.3 754 703
0.4 753 703
0.5 746 702
0.6 744 700
0.7 739 698
0.8 735 695
0.9 729 690
1.0 725 686
1.1 727 682
1.2 730 679
1.3 735 677
1.4 742 676
1.5 750 676
1.6 758 674
1.7 764 672
1.8 768 669
1.9 768 666
2.0 766 663
2.1 763 660
2.2 758 657
2.3 752 654
2.4 743 653
2.5 736 651
2.6 729 651
2.7 724 653
2.8 721 654
2.9 721 656

Label: t
Points: 9
0 1197 734
0.1 1197 731
0.2 1194 724
0.3 1192 717
0.4 1189 710
0.5 1181 685
0.6 1177 678
0.7 1174 671
0.8 1169 665

Label: k
Points: 11
0 1035 765
0.1 1035 762
0.2 1035 759
0.3 1035 754
0.4 1036 749
0.5 1039 732
0.6 1039 726
0.7 1039 720
0.8 1038 710
0.9 1038 703
1.0 1037 696

Label: t
Points: 24
0 640 671
0.1 641 674
0.2 643 677
0.3 644 679
0.4 647 682
0.5 654 689
0.6 655 692
0.7 657 696
0.8 659 702
0.9 660 709
1.0 662 715
1.1 663 721
1.2 666 727
1.3 668 732
1.4 668 732
1.5 668 730
1.6 667 724
1.7 665 717
1.8 661 707
1.9 658 697
2.0 655 688
2.1 652 681
2.2 652 675
2.3 652 671

Label: h
Points: 41
0 204 689
0.1 204 688
0.2 203 685
0.3 203 684
0.4 204 684
0.5 209 691
0.6 211 694
0.7 213 698
0.8 216 703
0.9 218 707
1.0 220 713
1.1 221 719
1.2 223 724
1.3 223 728
1.4 223 729
1.5 223 728
1.6 223 726
1.7 221 721
1.8 218 714
1.9 214 705
2.0 209 696
2.1 206 688
2.2 204 682
2.3 204 681
2.4 206 682
2.5 208 684
2.6 210 687
2.7 213 690
2.8 215 692
2.9 217 693
3.0 217 692
3.1 218 690
3.2 218 687
3.3 218 684
3.4 218 681
3.5 218 678
3.6 220 675
3.7 223 673
3.8 225 671
3.9 228 670
4.0 231 670

Label: I
Points: 18
0 913 707
0.1 913 706
0.2 913 704
0.3 913 701
0.4 913 699
0.5 913 685
0.6 913 682
0.7 913 678
0.8 913 673
0.9 897 660
1.0 899 660
1.1 902 660
1.2 904 660
1.3 905 660
1.4 916 661
1.5 919 661
1.6 923 662
1.7 927 662

Label: p
Points: 31
0 1566 689
0.1 1564 687
0.2 1562 682
0.3 1561 679
0.4 1559 674
0.5 1548 655
0.6 1544 649
0.7 1540 642
0.8 1536 635
0.9 1532 628
1.0 1531 625
1.1 1532 627
1.2 1534 631
1.3 1537 638
1.4 1543 648
1.5 1551 662
1.6 1561 676
1.7 1572 687
1.8 1581 697
1.9 1590 703
2.0 1598 707
2.1 1604 706
2.2 1608 703
2.3 1607 696
2.4 1603 689
2.5 1597 682
2.6 1589 676
2.7 1580 671
2.8 1571 668
2.9 1563 667
3.0 1557 666

Label: T
Points: 10
0 767 716
0.1 766 716
0.2 767 716
0.3 769 716
0.4 772 716
0.5 789 718
0.6 794 718
0.7 798 719
0.8 802 721
0.9 808 722

Label: 3
Points: 37
0 415 705
0.1 415 706
0.2 415 707
0.3 417 710
0.4 419 712
0.5 437 718
0.6 443 721
0.7 450 723
0.8 457 725
0.9 464 725
1.0 469 724
1.1 471 723
1.2 471 721
1.3 469 719
1.4 466 716
1.5 461 712
1.6 454 708
1.7 448 704
1.8 443 699
1.9 441 696
2.0 443 695
2.1 446 694
2.2 450 694
2.3 456 694
2.4 463 694
2.5 469 694
2.6 474 692
2.7 478 690
2.8 480 686
2.9 480 681
3.0 478 676
3.1 474 671
3.2 469 667
3.3 463 664
3.4 456 661
3.5 449 660
3.6 443 660

Label: r
Points: 24
0 517 695
0.1 517 696
0.2 517 695
0.3 517 693
0.4 517 692
0.5 515 681
0.6 513 676
0.7 512 670
0.8 512 666
0.9 510 664
1.0 511 665
1.1 512 667
1.2 513 671
1.3 515 676
1.4 518 681
1.5 520 685
1.6 521 686
1.7 522 686
1.8 524 686
1.9 527 687
2.0 531 688
2.1 537 689
2.2 541 690
2.3 547 691

Label: e
Points: 27
0 1723 680
0.1 1724 680
0.2 1725 680
0.3 1727 680
0.4 1729 679
0.5 1734 679
0.6 1737 679
0.7 1740 681
0.8 1743 684
0.9 1747 688
1.0 1750 692
1.1 1751 696
1.2 1750 700
1.3 1748 702
1.4 1746 701
1.5 1743 701
1.6 1739 698
1.7 1734 693
1.8 1730 687
1.9 1726 679
2.0 1723 673
2.1 1721 667
2.2 1722 662
2.3 1723 657
2.4 1726 656
2.5 1729 657
2.6 1735 659

Label: T
Points: 14
0 185 730
0.1 183 730
0.2 184 730
0.3 185 730
0.4 187 730
0.5 196 729
0.6 201 729
0.7 207 729
0.8 214 730
0.9 221 731
1.0 227 732
1.1 234 733
1.2 238 733
1.3 241 732

Label: e
Points: 25
0 1540 674
0.1 1541 676
0.2 1542 676
0.3 1545 676
0.4 1547 676
0.5 1556 676
0.6 1559 677
0.7 1562 678
0.8 1566 681
0.9 1570 684
1.0 1572 688
1.1 1572 692
1.2 1571 695
1.3 1568 696
1.4 1563 694
1.5 1557 691
1.6 1551 687
1.7 1545 681
1.8 1541 675
1.9 1539 669
2.0 1540 664
2.1 1542 659
2.2 1547 656
2.3 1554 655
2.4 1562 656

Label: N
Points: 10
0 955 723
0.1 955 720
0.2 955 715
0.3 954 707
0.4 953 699
0.5 949 678
0.6 947 673
0.7 946 665
0.8 943 659
0.9 941 653

Label: I
Points: 10
0 1049 738
0.1 1049 740
0.2 1049 742
0.3 1050 740
0.4 1050 737
0.5 1047 717
0.6 1045 710
0.7 1042 704
0.8 1039 697
0.9 1036 691

Label: r
Points: 19
0 1102 692
0.1 1100 691
0.2 1099 689
0.3 1098 687
0.4 1097 684
0.5 1092 671
0.6 1092 667
0.7 1091 665
0.8 1091 664
0.9 1091 664
1.0 1091 666
1.1 1092 670
1.2 1094 676
1.3 1098 682
1.4 1103 690
1.5 1108 696
1.6 1114 701
1.7 1122 704
1.8 1128 706

Label: e
Points: 27
0 1244 692
0.1 1247 692
0.2 1249 692
0.3 1253 692
0.4 1256 692
0.5 1267 692
0.6 1270 692
0.7 1274 693
0.8 1278 695
0.9 1280 698
1.0 1281 702
1.1 1280 705
1.2 1277 707
1.3 1272 706
1.4 1266 705
1.5 1257 703
1.6 1248 698
1.7 1240 692
1.8 1234 685
1.9 1229 678
2.0 1227 671
2.1 1228 667
2.2 1231 663
2.3 1238 661
2.4 1245 660
2.5 1256 660
2.6 1267 661

Label: b
Points: 46
0 162 671
0.1 161 670
0.2 160 668
0.3 162 670
0.4 163 673
0.5 169 680
0.6 171 683
0.7 172 687
0.8 173 692
0.9 175 698
1.0 176 704
1.1 177 710
1.2 177 716
1.3 178 721
1.4 179 725
1.5 179 729
1.6 181 729
1.7 181 728
1.8 180 722
1.9 179 714
2.0 176 704
2.1 172 691
2.2 167 681
2.3 163 671
2.4 162 664
2.5 162 660
2.6 163 657
2.7 165 657
2.8 168 657
2.9 171 659
3.0 176 661
3.1 179 664
3.2 180 667
3.3 180 670
3.4 179 673
3.5 179 676
3.6 179 679
3.7 179 681
3.8 181 681
3.9 183 681
4.0 185 679
4.1 188 678
4.2 190 676
4.3 193 677
4.4 196 678
4.5 200 679

Label: a
Points: 39
0 247 673
0.1 249 675
0.2 252 678
0.3 252 679
0.4 253 681
0.5 255 690
0.6 256 693
0.7 256 696
0.8 255 698
0.9 252 700
1.0 249 701
1.1 245 701
1.2 239 699
1.3 233 695
1.4 226 690
1.5 221 682
1.6 216 674
1.7 213 667
1.8 210 661
1.9 212 656
2.0 213 653
2.1 217 651
2.2 221 653
2.3 227 654
2.4 234 659
2.5 240 665
2.6 245 673
2.7 251 681
2.8 254 687
2.9 257 689
3.0 257 688
3.1 256 685
3.2 255 682
3.3 252 677
3.4 251 672
3.5 249 667
3.6 249 662
3.7 249 658
3.8 251 656

Label: w
Points: 37
0 1062 700
0.1 1062 701
0.2 1062 703
0.3 1062 701
0.4 1062 699
0.5 1060 691
0.6 1059 689
0.7 1058 685
0.8 1058 681
0.9 1058 678
1.0 1060 676
1.1 1062 676
1.2 1065 677
1.3 1069 678
1.4 1072 681
1.5 1074 682
1.6 1073 684
1.7 1071 682
1.8 1069 681
1.9 1067 679
2.0 1067 677
2.1 1067 675
2.2 1069 675
2.3 1072 676
2.4 1076 677
2.5 1080 679
2.6 1083 682
2.7 1086 686
2.8 1088 690
2.9 1089 693
3.0 1090 697
3.1 1091 701
3.2 1094 706
3.3 1097 710
3.4 1102 714
3.5 1107 716
3.6 1113 717

Label: n
Points: 24
0 125 685
0.1 125 686
0.2 125 684
0.3 125 681
0.4 125 680
0.5 124 671
0.6 123 667
0.7 121 663
0.8 120 659
0.9 121 659
1.0 121 660
1.1 124 663
1.2 126 668
1.3 129 673
1.4 132 679
1.5 134 684
1.6 135 684
1.7 137 682
1.8 138 680
1.9 139 677
2.0 139 673
2.1 139 668
2.2 139 664
2.3 138 659

Label: o
Points: 24
0 971 697
0.1 970 697
0.2 967 696
0.3 964 695
0.4 962 692
0.5 952 677
0.6 948 671
0.7 944 665
0.8 942 658
0.9 942 651
1.0 945 647
1.1 950 646
1.2 957 648
1.3 966 651
1.4 975 657
1.5 982 664
1.6 987 674
1.7 989 683
1.8 988 691
1.9 985 696
2.0 980 698
2.1 974 696
2.2 967 693
2.3 962 689

Label: i
Points: 19
0 462 654
0.1 464 656
0.2 466 658
0.3 469 660
0.4 471 663
0.5 479 671
0.6 482 675
0.7 485 679
0.8 487 682
0.9 487 684
1.0 485 682
1.1 483 681
1.2 482 677
1.3 482 673
1.4 481 668
1.5 482 664
1.6 484 660
1.7 487 659
1.8 490 660

Label: s
Points: 25
0 966 703
0.1 967 703
0.2 969 703
0.3 970 704
0.4 971 704
0.5 971 706
0.6 969 704
0.7 966 701
0.8 964 699
0.9 962 696
1.0 963 694
1.1 964 693
1.2 967 691
1.3 971 690
1.4 974 687
1.5 978 684
1.6 982 680
1.7 984 676
1.8 983 674
1.9 980 672
2.0 977 671
2.1 974 670
2.2 970 670
2.3 966 670
2.4 963 671

Label: x
Points: 9
0 532 704
0.1 532 703
0.2 533 701
0.3 535 698
0.4 536 696
0.5 540 688
0.6 542 685
0.7 544 682
0.8 547 679

Label: O
Points: 27
0 271 689
0.1 271 687
0.2 271 686
0.3 271 684
0.4 271 681
0.5 271 673
0.6 271 668
0.7 271 664
0.8 273 659
0.9 276 654
1.0 280 651
1.1 284 651
1.2 287 652
1.3 290 654
1.4 292 657
1.5 295 662
1.6 297 668
1.7 298 674
1.8 297 679
1.9 296 684
2.0 294 687
2.1 291 689
2.2 287 690
2.3 283 690
2.4 279 690
2.5 276 689
2.6 274 687

Label: n
Points: 22
0 1765 687
0.1 1765 685
0.2 1765 683
0.3 1765 682
0.4 1765 679
0.5 1762 671
0.6 1761 668
0.7 1759 665
0.8 1757 660
0.9 1757 658
1.0 1759 659
1.1 1762 662
1.2 1765 665
1.3 1769 671
1.4 1773 676
1.5 1776 679
1.6 1778 679
1.7 1778 677
1.8 1777 674
1.9 1776 670
2.0 1775 665
2.1 1773 661

Label: I
Points: 16
0 1157 700
0.1 1157 698
0.2 1157 697
0.3 1157 695
0.4 1157 691
0.5 1158 677
0.6 1158 673
0.7 1160 669
0.8 1142 654
0.9 1145 656
1.0 1149 657
1.1 1153 657
1.2 1157 657
1.3 1167 658
1.4 1171 659
1.5 1175 659

Label: Z
Points: 27
0 1484 705
0.1 1485 706
0.2 1486 706
0.3 1489 706
0.4 1493 706
0.5 1498 706
0.6 1500 706
0.7 1503 704
0.8 1504 703
0.9 1506 699
1.0 1507 695
1.1 1506 691
1.2 1504 686
1.3 1501 680
1.4 1497 674
1.5 1492 667
1.6 1487 661
1.7 1484 656
1.8 1483 652
1.9 1485 649
2.0 1487 647
2.1 1491 647
2.2 1495 647
2.3 1501 648
2.4 1507 649
2.5 1512 649
2.6 1515 651

Label: l
Points: 13
0 1680 737
0.1 1680 738
0.2 1681 737
0.3 1681 735
0.4 1681 732
0.5 1680 710
0.6 1679 703
0.7 1677 695
0.8 1675 685
0.9 1672 675
1.0 1668 666
1.1 1666 659
1.2 1664 653

Label: y
Points: 28
0 1247 702
0.1 1245 699
0.2 1244 696
0.3 1242 691
0.4 1240 686
0.5 1238 676
0.6 1238 673
0.7 1238 670
0.8 1238 666
0.9 1239 664
1.0 1242 664
1.1 1248 665
1.2 1255 668
1.3 1263 673
1.4 1270 678
1.5 1277 685
1.6 1283 691
1.7 1285 694
1.8 1285 694
1.9 1284 691
2.0 1282 685
2.1 1278 676
2.2 1275 665
2.3 1269 653
2.4 1264 642
2.5 1257 629
2.6 1250 617
2.7 1244 606

Label: .
Points: 2
0 657 662
0.1 657 660

Label: i
Points: 20
0 981 657
0.1 983 658
0.2 986 660
0.3 988 662
0.4 991 665
0.5 999 673
0.6 1003 678
0.7 1006 682
0.8 1008 685
0.9 1008 687
1.0 1006 685
1.1 1004 683
1.2 1002 679
1.3 1000 675
1.4 999 670
1.5 998 665
1.6 999 660
1.7 999 657
1.8 1000 656
1.9 1002 657

Label: A
Points: 34
0 1028 728
0.1 1030 728
0.2 1031 728
0.3 1031 729
0.4 1031 730
0.5 1030 721
0.6 1028 717
0.7 1025 709
0.8 1021 701
0.9 1017 693
1.0 1013 685
1.1 1009 679
1.2 1006 675
1.3 1007 676
1.4 1009 678
1.5 1011 682
1.6 1015 690
1.7 1020 699
1.8 1027 712
1.9 1033 723
2.0 1041 732
2.1 1047 740
2.2 1052 744
2.3 1055 743
2.4 1056 740
2.5 1055 734
2.6 1053 726
2.7 1052 717
2.8 1050 705
2.9 1050 695
3.0 1049 685
3.1 1049 678
3.2 1049 672
3.3 1049 670

Label: T
Points: 8
0 732 718
0.1 733 718
0.2 736 718
0.3 741 718
0.4 747 718
0.5 761 719
0.6 764 720
0.7 769 720

Label: .
Points: 3
0 1469 664
0.1 1470 663
0.2 1472 663

Label: n
Points: 22
0 494 693
0.1 494 691
0.2 494 689
0.3 493 687
0.4 492 682
0.5 486 667
0.6 483 663
0.7 482 659
0.8 480 655
0.9 481 654
1.0 483 656
1.1 486 661
1.2 490 667
1.3 496 675
1.4 502 683
1.5 507 688
1.6 510 689
1.7 511 687
1.8 510 683
1.9 510 678
2.0 509 671
2.1 508 665

Label: N
Points: 37
0 375 718
0.1 373 716
0.2 373 715
0.3 371 712
0.4 370 710
0.5 363 693
0.6 362 688
0.7 360 682
0.8 359 677
0.9 357 673
1.0 357 671
1.1 357 673
1.2 357 676
1.3 359 681
1.4 362 688
1.5 366 697
1.6 370 706
1.7 374 713
1.8 377 716
1.9 379 715
2.0 380 713
2.1 381 708
2.2 382 701
2.3 382 693
2.4 384 684
2.5 385 678
2.6 388 672
2.7 391 669
2.8 393 669
2.9 394 671
3.0 394 676
3.1 396 683
3.2 398 693
3.3 401 704
3.4 404 715
3.5 406 724
3.6 409 731

Label: O
Points: 30
0 1598 707
0.1 1596 707
0.2 1594 707
0.3 1592 706
0.4 1589 704
0.5 1581 696
0.6 1578 692
0.7 1576 687
0.8 1575 682
0.9 1575 678
1.0 1577 676
1.1 1581 674
1.2 1587 674
1.3 1595 674
1.4 1604 675
1.5 1612 677
1.6 1618 679
1.7 1623 682
1.8 1626 685
1.9 1628 689
2.0 1628 693
2.1 1627 698
2.2 1625 702
2.3 1621 706
2.4 1617 710
2.5 1611 712
2.6 1606 712
2.7 1600 711
2.8 1595 710
2.9 1592 708

Label: d
Points: 27
0 951 726
0.1 950 721
0.2 950 718
0.3 950 713
0.4 950 709
0.5 947 690
0.6 945 684
0.7 942 678
0.8 939 670
0.9 935 664
1.0 933 660
1.1 931 664
1.2 930 668
1.3 930 675
1.4 929 681
1.5 927 686
1.6 922 688
1.7 915 687
1.8 907 684
1.9 900 681
2.0 895 675
2.1 893 668
2.2 894 662
2.3 898 656
2.4 905 651
2.5 916 649
2.6 932 649

Label: f
Points: 16
0 530 724
0.1 530 728
