Label: r
Points: 21
2.5 1410 692
2.6 1412 690
2.7 1416 690
2.8 1422 690
2.9 1427 690

Label: t
Points: 30
0 1145 660
0.1 1146 660
0.2 1148 662
0.3 1150 664
0.4 1153 667
0.5 1168 685
0.6 1174 690
0.7 1179 697
0.8 1184 706
0.9 1191 715
1.0 1195 723
1.1 1199 729
1.2 1202 735
1.3 1203 739
1.4 1202 742
1.5 1201 743
1.6 1198 741
1.7 1195 738
1.8 1191 732
1.9 1185 723
2.0 1180 712
2.1 1174 700
2.2 1169 687
2.3 1166 676
2.4 1165 667
2.5 1166 660
2.6 1169 656
2.7 1172 654
2.8 1175 655
2.9 1180 657

Label: E
Points: 20
0 1723 711
0.1 1723 710
0.2 1723 707
0.3 1723 705
0.4 1723 701
0.5 1721 686
0.6 1721 681
0.7 1723 676
0.8 1725 670
0.9 1727 664
1.0 1730 659
1.1 1732 656
1.2 1735 655
1.3 1738 656
1.4 1742 658
1.5 1728 687
1.6 1731 688
1.7 1734 688
1.8 1737 688
1.9 1740 688

Label: S
Points: 26
0 1701 713
0.1 1700 713
0.2 1698 713
0.3 1697 712
0.4 1696 711
0.5 1687 703
0.6 1684 699
0.7 1681 696
0.8 1680 692
0.9 1681 689
1.0 1684 687
1.1 1689 685
1.2 1695 684
1.3 1701 682
1.4 1707 679
1.5 1712 675
1.6 1716 671
1.7 1717 667
1.8 1716 663
1.9 1714 659
2.0 1711 656
2.1 1705 654
2.2 1698 653
2.3 1692 653
2.4 1686 653
2.5 1682 654

Label: c
Points: 20
0 789 691
0.1 789 693
0.2 788 694
0.3 786 694
0.4 785 694
0.5 778 695
0.6 775 695
0.7 771 693
0.8 767 691
0.9 762 687
1.0 758 682
1.1 756 676
1.2 755 670
1.3 756 664
1.4 758 659
1.5 764 656
1.6 772 654
1.7 781 655
1.8 791 656
1.9 799 659

Label: R
Points: 43
0 210 729
0.1 209 728
0.2 208 725
0.3 207 721
0.4 207 714
0.5 204 693
0.6 203 685
0.7 201 678
0.8 199 668
0.9 197 660
1.0 195 653
1.1 194 649
1.2 194 651
1.3 195 655
1.4 196 662
1.5 198 673
1.6 201 687
1.7 205 702
1.8 210 717
1.9 217 729
2.0 223 739
2.1 229 746
2.2 235 748
2.3 240 746
2.4 245 744
2.5 248 740
2.6 249 734
2.7 248 726
2.8 246 717
2.9 244 710
3.0 239 704
3.1 232 698
3.2 225 692
3.3 218 687
3.4 212 683
3.5 211 681
3.6 212 680
3.7 215 679
3.8 219 676
3.9 223 673
4.0 228 670
4.1 233 665
4.2 237 662

Label: i
Points: 15
0 415 667
0.1 416 667
0.2 418 668
0.3 421 671
0.4 423 673
0.5 430 682
0.6 432 685
0.7 433 689
0.8 434 692
0.9 434 691
1.0 433 689
1.1 432 687
1.2 430 684
1.3 429 680
1.4 429 676

Label: u
Points: 31
0 1220 690
0.1 1220 692
0.2 1220 693
0.3 1220 692
0.4 1220 690
0.5 1213 682
0.6 1211 678
0.7 1208 674
0.8 1205 668
0.9 1204 663
1.0 1205 659
1.1 1208 658
1.2 1211 659
1.3 1217 660
1.4 1222 663
1.5 1228 667
1.6 1233 671
1.7 1236 675
1.8 1239 679
1.9 1240 682
2.0 1241 685
2.1 1242 685
2.2 1242 684
2.3 1241 681
2.4 1239 676
2.5 1238 671
2.6 1236 665
2.7 1233 660
2.8 1233 656
2.9 1234 653
3.0 1236 653

Label: e
Points: 22
0 279 684
0.1 281 684
0.2 282 684
0.3 285 684
0.4 287 684
0.5 295 687
0.6 298 689
0.7 301 690
0.8 302 693
0.9 304 697
1.0 304 700
1.1 302 702
1.2 300 701
1.3 297 699
1.4 293 695
1.5 287 689
1.6 282 683
1.7 278 677
1.8 276 672
1.9 277 669
2.0 281 668
2.1 286 668

Label: ,
Points: 8
0 1322 648
0.1 1322 646
0.2 1320 643
0.3 1318 641
0.4 1316 639
0.5 1308 631
0.6 1305 628
0.7 1302 624

Label: {
Points: 48
0 431 722
0.1 430 723
0.2 429 723
0.3 427 722
0.4 425 721
0.5 419 717
0.6 417 715
0.7 416 713
0.8 415 710
0.9 414 707
1.0 414 705
1.1 413 703
1.2 414 700
1.3 414 697
1.4 414 695
1.5 413 692
1.6 412 689
1.7 410 689
1.8 409 689
1.9 409 689
2.0 410 687
2.1 410 686
2.2 410 684
2.3 410 682
2.4 410 679
2.5 409 676
2.6 407 673
2.7 406 671
2.8 404 668
2.9 401 665
3.0 398 660
3.1 396 657
3.2 394 653
3.3 393 649
3.4 391 646
3.5 390 643
3.6 390 640
3.7 390 637
3.8 390 633
3.9 390 629
4.0 391 625
4.1 393 621
4.2 396 618
4.3 399 618
4.4 404 618
4.5 409 619
4.6 415 620
4.7 420 621

Label: T
Points: 9
0 960 709
0.1 961 709
0.2 964 710
0.3 966 711
0.4 969 711
0.5 981 712
0.6 984 712
0.7 988 713
0.8 992 713

Label: d
Points: 37
0 338 678
0.1 339 679
0.2 340 681
0.3 341 681
0.4 341 682
0.5 335 682
0.6 332 681
0.7 329 679
0.8 325 676
0.9 321 671
1.0 318 666
1.1 316 661
1.2 316 657
1.3 318 656
1.4 321 657
1.5 325 659
1.6 330 662
1.7 336 665
1.8 341 670
1.9 346 676
2.0 348 683
2.1 350 691
2.2 350 699
2.3 350 707
2.4 350 715
2.5 349 721
2.6 349 726
2.7 349 728
2.8 349 726
2.9 349 721
3.0 348 713
3.1 348 704
3.2 346 694
3.3 346 685
3.4 345 679
3.5 346 673
3.6 348 668

Label: h
Points: 39
0 249 676
0.1 248 677
0.2 248 678
0.3 248 679
0.4 249 681
0.5 254 687
0.6 256 690
0.7 257 693
0.8 259 698
0.9 261 703
1.0 263 709
1.1 264 713
1.2 265 719
1.3 266 723
1.4 268 726
1.5 268 726
1.6 268 724
1.7 266 718
1.8 264 710
1.9 260 701
2.0 256 691
2.1 251 683
2.2 247 677
2.3 245 673
2.4 246 674
2.5 248 676
2.6 251 678
2.7 254 682
2.8 257 685
2.9 260 688
3.0 262 688
3.1 265 687
3.2 267 686
3.3 269 684
3.4 271 681
3.5 274 678
3.6 276 676
3.7 279 674
3.8 282 673

Label: s
Points: 21
0 1492 688
0.1 1490 688
0.2 1487 688
0.3 1485 688
0.4 1483 687
0.5 1475 682
0.6 1473 681
0.7 1472 679
0.8 1473 676
0.9 1474 673
1.0 1476 670
1.1 1478 667
1.2 1480 665
1.3 1480 662
1.4 1479 660
1.5 1476 659
1.6 1474 659
1.7 1470 658
1.8 1465 658
1.9 1461 658
2.0 1459 659

Label: u
Points: 23
0 941 690
0.1 941 692
0.2 941 693
0.3 941 694
0.4 941 692
0.5 940 683
0.6 938 679
0.7 936 673
0.8 933 668
0.9 932 662
1.0 933 660
1.1 935 660
1.2 937 661
1.3 940 663
1.4 945 665
1.5 949 667
1.6 953 670
1.7 956 671
1.8 957 670
1.9 958 668
2.0 958 667
2.1 958 665
2.2 958 662

Label: e
Points: 28
0 1481 681
0.1 1483 680
0.2 1484 680
0.3 1486 679
0.4 1487 679
0.5 1494 679
0.6 1497 679
0.7 1500 679
0.8 1504 681
0.9 1508 683
1.0 1511 686
1.1 1513 690
1.2 1512 693
1.3 1511 695
1.4 1509 695
1.5 1505 694
1.6 1500 692
1.7 1494 687
1.8 1487 682
1.9 1483 676
2.0 1480 670
2.1 1480 664
2.2 1481 659
2.3 1482 655
2.4 1485 653
2.5 1489 651
2.6 1495 651
2.7 1500 651

Label: g
Points: 46
0 760 688
0.1 760 690
0.2 759 691
0.3 758 692
0.4 757 692
0.5 751 692
0.6 749 692
0.7 746 692
0.8 742 690
0.9 738 687
1.0 735 683
1.1 733 678
1.2 732 673
1.3 732 667
1.4 733 664
1.5 735 662
1.6 738 664
1.7 742 666
1.8 747 670
1.9 752 675
2.0 756 681
2.1 759 686
2.2 760 687
2.3 761 687
2.4 761 685
2.5 761 681
2.6 761 674
2.7 761 665
2.8 760 654
2.9 760 643
3.0 757 631
3.1 755 620
3.2 750 609
3.3 746 599
3.4 741 591
3.5 736 585
3.6 732 585
3.7 730 589
3.8 730 595
3.9 730 603
4.0 732 613
4.1 737 623
4.2 743 633
4.3 750 641
4.4 757 647
4.5 761 651

Label: s
Points: 31
0 694 651
0.1 696 652
0.2 697 654
0.3 700 656
0.4 701 657
0.5 710 672
0.6 713 676
0.7 717 681
0.8 721 685
0.9 724 690
1.0 726 691
1.1 728 690
1.2 728 689
1.3 729 685
1.4 729 682
1.5 730 678
1.6 730 672
1.7 729 667
1.8 727 662
1.9 725 657
2.0 722 653
2.1 718 648
2.2 713 645
2.3 708 644
2.4 707 645
2.5 707 647
2.6 709 649
2.7 711 653
2.8 715 656
2.9 719 657
3.0 724 659

Label: 2
Points: 31
0 711 706
0.1 711 708
0.2 712 710
0.3 715 715
0.4 716 716
0.5 729 726
0.6 733 728
0.7 737 729
0.8 741 729
0.9 746 726
1.0 749 721
1.1 750 715
1.2 750 706
1.3 747 698
1.4 744 689
1.5 739 681
1.6 733 673
1.7 725 666
1.8 719 661
1.9 713 659
2.0 708 660
2.1 707 662
2.2 707 664
2.3 709 667
2.4 712 669
2.5 716 670
2.6 722 670
2.7 727 670
2.8 733 668
2.9 738 667
3.0 743 665

Label: y
Points: 39
0 241 683
0.1 241 682
0.2 241 681
0.3 241 679
0.4 240 678
0.5 237 671
0.6 237 668
0.7 237 665
0.8 237 662
0.9 238 659
1.0 240 659
1.1 244 660
1.2 248 663
1.3 252 666
1.4 256 670
1.5 259 674
1.6 261 674
1.7 262 672
1.8 262 668
1.9 262 662
2.0 261 655
2.1 260 648
2.2 260 640
2.3 260 635
2.4 261 629
2.5 260 624
2.6 259 621
2.7 257 618
2.8 252 617
2.9 246 615
3.0 241 615
3.1 237 615
3.2 234 617
3.3 235 620
3.4 238 626
3.5 243 632
3.6 249 640
3.7 257 646
3.8 264 651

Label: a
Points: 33
0 150 671
0.1 151 672
0.2 152 673
0.3 153 674
0.4 153 676
0.5 153 683
0.6 153 685
0.7 152 687
0.8 151 689
0.9 149 689
1.0 146 689
1.1 141 689
1.2 135 687
1.3 129 683
1.4 123 678
1.5 120 671
1.6 118 664
1.7 118 659
1.8 119 654
1.9 122 652
2.0 126 653
2.1 130 654
2.2 135 657
2.3 141 662
2.4 146 667
2.5 151 673
2.6 153 677
2.7 154 679
2.8 154 678
2.9 154 675
3.0 153 672
3.1 153 668
3.2 153 664

Label: H
Points: 15
0 1215 716
0.1 1215 715
0.2 1215 712
0.3 1215 709
0.4 1215 703
0.5 1215 685
0.6 1214 681
0.7 1214 676
0.8 1214 671
0.9 1209 696
1.0 1212 698
1.1 1216 698
1.2 1220 698
1.3 1223 698
1.4 1231 698

Label: -
Points: 7
0 534 677
0.1 537 677
0.2 539 677
0.3 541 677
0.4 544 678
0.5 556 681
0.6 560 682

Label: k
Points: 13
0 662 720
0.1 663 721
0.2 664 723
0.3 665 724
0.4 665 726
0.5 666 726
0.6 666 721
0.7 664 715
0.8 660 707
0.9 655 696
1.0 649 687
1.1 643 679
1.2 638 672

Label: Z
Points: 22
0 674 714
0.1 676 714
0.2 677 715
0.3 680 715
0.4 682 715
0.5 691 713
0.6 694 712
0.7 697 709
0.8 699 706
0.9 697 701
1.0 696 695
1.1 693 687
1.2 690 679
1.3 686 673
1.4 682 667
1.5 680 663
1.6 682 660
1.7 685 659
1.8 690 658
1.9 696 658
2.0 703 659
2.1 709 660

Label: 4
Points: 17
0 849 717
0.1 849 714
0.2 849 712
0.3 848 709
0.4 847 704
0.5 842 694
0.6 839 689
0.7 836 684
0.8 835 680
0.9 834 676
1.0 835 673
1.1 838 671
1.2 841 671
1.3 847 671
1.4 852 671
1.5 858 672
1.6 863 673

Label: e
Points: 25
0 302 667
0.1 301 666
0.2 301 665
0.3 303 665
0.4 305 665
0.5 312 668
0.6 315 670
0.7 318 673
0.8 321 675
0.9 323 679
1.0 324 682
1.1 323 685
1.2 321 686
1.3 318 685
1.4 313 684
1.5 309 681
1.6 304 677
1.7 300 671
1.8 298 665
1.9 298 660
2.0 299 656
2.1 301 653
2.2 304 651
2.3 309 651
2.4 315 651

Label: .
Points: 2
0 1304 663
0.1 1305 663

Label: r
Points: 26
0 238 681
0.1 238 682
0.2 238 684
0.3 238 682
0.4 237 680
0.5 232 670
0.6 230 666
0.7 227 661
0.8 225 657
0.9 224 654
1.0 224 655
1.1 226 657
1.2 227 660
1.3 230 664
1.4 233 667
1.5 235 671
1.6 237 674
1.7 238 676
1.8 240 678
1.9 243 678
2.0 246 679
2.1 251 679
2.2 254 679
2.3 258 680
2.4 262 681
2.5 265 681

Label: Y
Points: 11
0 663 737
0.1 663 738
0.2 665 738
0.3 666 738
0.4 667 737
0.5 668 728
0.6 668 723
0.7 668 718
0.8 668 713
0.9 668 707
1.0 669 703

Label: r
Points: 22
0 326 684
0.1 325 682
0.2 325 679
0.3 325 677
0.4 325 674
0.5 323 662
0.6 323 659
0.7 322 656
0.8 321 655
0.9 321 656
1.0 322 657
1.1 323 660
1.2 324 663
1.3 325 667
1.4 325 671
1.5 326 675
1.6 327 678
1.7 330 679
1.8 334 680
1.9 338 681
2.0 343 682
2.1 347 682

Label: .
Points: 8
0 1493 668
0.1 1492 667
0.2 1491 666
0.3 1490 665
0.4 1488 663
0.5 1490 660
0.6 1493 659
0.7 1495 660

Label: G
Points: 52
0 277 733
0.1 276 735
0.2 274 735
0.3 274 737
0.4 274 738
0.5 269 740
0.6 267 741
0.7 265 742
0.8 263 742
0.9 260 742
1.0 257 743
1.1 254 743
1.2 251 743
1.3 248 742
1.4 244 740
1.5 240 737
1.6 236 734
1.7 232 729
1.8 227 723
1.9 223 716
2.0 220 707
2.1 216 698
2.2 212 687
2.3 210 678
2.4 208 670
2.5 207 661
2.6 207 654
2.7 208 647
2.8 210 641
2.9 212 636
3.0 216 632
3.1 221 630
3.2 226 631
3.3 232 631
3.4 237 633
3.5 242 636
3.6 247 639
3.7 251 644
3.8 252 649
3.9 254 654
4.0 254 660
4.1 252 665
4.2 251 670
4.3 248 672
4.4 246 674
4.5 246 674
4.6 247 674
4.7 249 674
4.8 252 674
4.9 256 674
5.0 260 675
5.1 263 676

Label: F
Points: 19
0 458 728
0.1 458 726
0.2 457 724
0.3 455 721
0.4 453 719
0.5 446 713
0.6 443 711
0.7 440 709
0.8 436 706
0.9 433 705
1.0 430 704
1.1 429 703
1.2 426 698
1.3 422 691
1.4 418 682
1.5 415 674
1.6 412 668
1.7 410 664
1.8 410 662

Label: e
Points: 29
0 518 684
0.1 518 682
0.2 518 681
0.3 519 681
0.4 521 681
0.5 526 682
0.6 529 682
0.7 532 684
0.8 535 685
0.9 538 689
1.0 540 692
1.1 542 696
1.2 544 700
1.3 543 704
1.4 542 706
1.5 540 706
1.6 537 705
1.7 533 703
1.8 529 699
1.9 524 693
2.0 520 687
2.1 517 681
2.2 516 675
2.3 516 671
2.4 519 668
2.5 522 667
2.6 525 667
2.7 530 667
2.8 535 668

Label: u
Points: 23
0 1327 689
0.1 1325 688
0.2 1324 685
0.3 1323 684
0.4 1322 681
0.5 1319 674
0.6 1319 673
0.7 1319 671
0.8 1321 670
0.9 1323 670
1.0 1327 671
1.1 1331 672
1.2 1334 674
1.3 1338 676
1.4 1341 679
1.5 1343 683
1.6 1344 685
1.7 1344 684
1.8 1342 682
1.9 1341 678
2.0 1339 674
2.1 1337 670
2.2 1337 665

Label: .
Points: 1
0 1535 654

Label: t
Points: 25
0 794 650
0.1 796 650
0.2 797 650
0.3 799 651
0.4 801 654
0.5 811 666
0.6 815 672
0.7 820 680
0.8 825 690
0.9 831 701
1.0 835 710
1.1 838 718
1.2 838 723
1.3 838 725
1.4 836 724
1.5 834 722
1.6 831 718
1.7 826 711
1.8 821 702
1.9 816 692
2.0 813 681
2.1 812 673
2.2 813 665
2.3 816 659
2.4 819 655

Label: h
Points: 38
0 1206 700
0.1 1206 701
0.2 1206 703
0.3 1208 706
0.4 1211 708
0.5 1218 718
0.6 1220 721
0.7 1222 726
0.8 1223 731
0.9 1225 736
1.0 1226 742
1.1 1226 746
1.2 1225 748
1.3 1225 748
1.4 1224 746
1.5 1223 744
1.6 1222 739
1.7 1220 732
1.8 1218 722
1.9 1214 710
2.0 1210 698
2.1 1205 687
2.2 1200 676
2.3 1197 669
2.4 1196 666
2.5 1197 668
2.6 1200 672
2.7 1204 677
2.8 1209 682
2.9 1214 690
3.0 1218 694
3.1 1221 695
3.2 1223 692
3.3 1223 689
3.4 1223 685
3.5 1222 679
3.6 1222 674
3.7 1222 668

Label: 3
Points: 35
0 324 702
0.1 326 704
0.2 327 704
0.3 330 706
0.4 332 708
0.5 341 712
0.6 345 711
0.7 348 710
0.8 352 709
0.9 355 707
1.0 358 704
1.1 357 699
1.2 355 693
1.3 351 687
1.4 347 681
1.5 341 676
1.6 337 673
1.7 335 673
1.8 336 674
1.9 338 675
2.0 343 676
2.1 348 677
2.2 352 676
2.3 357 675
2.4 360 672
2.5 362 668
2.6 362 664
2.7 362 659
2.8 360 656
2.9 357 652
3.0 352 649
3.1 345 646
3.2 338 645
3.3 332 645
3.4 327 647

Label: r
Points: 22
0 825 695
0.1 826 696
0.2 826 694
0.3 826 692
0.4 825 689
0.5 821 676
0.6 818 673
0.7 816 668
0.8 816 665
0.9 816 665
1.0 818 667
1.1 819 668
1.2 820 671
1.3 821 674
1.4 821 677
1.5 822 680
1.6 823 682
1.7 825 684
1.8 828 685
1.9 833 685
2.0 838 686
2.1 842 686

Label: e
Points: 26
0 1175 676
0.1 1175 675
0.2 1175 674
0.3 1175 673
0.4 1177 672
0.5 1185 673
0.6 1188 673
0.7 1191 675
0.8 1194 678
0.9 1197 681
1.0 1197 684
1.1 1196 686
1.2 1192 685
1.3 1187 684
1.4 1181 681
1.5 1174 677
1.6 1170 671
1.7 1167 665
1.8 1166 660
1.9 1167 656
2.0 1169 653
2.1 1174 652
2.2 1180 652
2.3 1188 652
2.4 1195 653
2.5 1202 653

Label: e
Points: 26
0 818 681
0.1 819 679
0.2 820 679
0.3 822 679
0.4 825 681
0.5 833 685
0.6 835 687
0.7 836 689
0.8 838 692
0.9 838 695
1.0 838 697
1.1 836 698
1.2 833 697
1.3 828 695
1.4 824 693
1.5 819 689
1.6 814 682
1.7 812 676
1.8 810 668
1.9 811 663
2.0 812 659
2.1 814 655
2.2 817 653
2.3 821 654
2.4 826 655
2.5 831 657

Label: E
Points: 34
0 597 745
0.1 597 746
0.2 597 747
0.3 598 748
0.4 598 746
0.5 593 739
0.6 589 736
0.7 584 733
0.8 579 729
0.9 574 727
1.0 570 726
1.1 568 728
1.2 566 729
1.3 566 730
1.4 566 729
1.5 565 726
1.6 563 722
1.7 560 716
1.8 555 709
1.9 551 702
2.0 547 696
2.1 545 692
2.2 544 689
2.3 543 685
2.4 543 683
2.5 544 682
2.6 546 681
2.7 549 681
2.8 554 681
2.9 560 682
3.0 566 683
3.1 572 684
3.2 577 686
3.3 582 688

Label: R
Points: 9
0 1258 696
0.1 1258 693
0.2 1258 692
0.3 1258 690
0.4 1258 685
0.5 1258 671
0.6 1258 667
0.7 1259 663
0.8 1259 658

Label: L
Points: 29
0 1342 723
0.1 1343 724
0.2 1344 726
0.3 1345 726
0.4 1345 727
0.5 1345 727
0.6 1345 725
0.7 1345 722
0.8 1344 718
0.9 1342 712
1.0 1340 705
1.1 1336 697
1.2 1332 690
1.3 1327 682
1.4 1322 675
1.5 1317 670
1.6 1315 666
1.7 1316 666
1.8 1317 667
1.9 1319 667
2.0 1320 668
2.1 1322 668
2.2 1325 669
2.3 1330 668
2.4 1334 668
2.5 1340 668
2.6 1345 668
2.7 1351 668
2.8 1356 668

Label: :
Points: 1
0 1177 701

Label: X
Points: 10
0 1727 712
0.1 1728 710
0.2 1730 707
0.3 1732 704
0.4 1735 699
0.5 1740 685
0.6 1742 679
0.7 1744 674
0.8 1745 668
0.9 1747 661

Label: t
Points: 26
0 519 673
0.1 519 674
0.2 520 676
0.3 522 677
0.4 525 678
0.5 532 685
0.6 536 689
0.7 540 693
0.8 544 698
0.9 548 704
1.0 551 709
1.1 553 714
1.2 554 719
1.3 554 723
1.4 554 725
1.5 553 724
1.6 552 721
1.7 550 716
1.8 547 709
1.9 543 699
2.0 538 690
2.1 534 681
2.2 532 673
2.3 532 668
2.4 533 665
2.5 536 663

Label: p
Points: 34
0 778 679
0.1 778 678
0.2 778 675
0.3 778 673
0.4 778 670
0.5 778 660
0.6 778 654
0.7 778 646
0.8 777 639
0.9 777 631
1.0 775 623
1.1 775 617
1.2 774 614
1.3 774 615
1.4 774 620
1.5 774 627
1.6 774 636
1.7 775 647
1.8 777 657
1.9 780 665
2.0 784 673
2.1 788 677
2.2 791 678
2.3 794 678
2.4 796 676
2.5 797 673
2.6 797 670
2.7 797 667
2.8 796 664
2.9 793 661
3.0 790 659
3.1 786 657
3.2 781 656
3.3 778 656

Label: k
Points: 52
0 331 678
0.1 332 678
0.2 334 678
0.3 335 678
0.4 336 678
0.5 340 684
0.6 342 687
0.7 345 690
0.8 347 696
0.9 349 703
1.0 352 712
1.1 354 721
1.2 355 729
1.3 357 735
1.4 357 739
1.5 358 741
1.6 357 740
1.7 357 737
1.8 355 732
1.9 354 724
2.0 352 715
2.1 351 704
2.2 348 693
2.3 346 683
2.4 345 674
2.5 343 668
2.6 343 666
2.7 345 667
2.8 346 671
2.9 349 675
3.0 353 680
3.1 358 686
3.2 362 690
3.3 365 692
3.4 368 693
3.5 370 692
3.6 371 690
3.7 371 687
3.8 369 683
3.9 366 679
4.0 363 676
4.1 357 673
4.2 352 671
4.3 348 669
4.4 347 668
4.5 349 668
4.6 351 668
4.7 352 667
4.8 355 665
4.9 359 662
5.0 361 659
5.1 364 657

Label: C
Points: 20
0 1659 711
0.1 1659 712
0.2 1659 713
0.3 1661 714
0.4 1662 714
0.5 1656 714
0.6 1654 713
0.7 1650 710
0.8 1644 707
0.9 1637 702
1.0 1631 696
1.1 1625 691
1.2 1622 685
1.3 1622 681
1.4 1623 678
1.5 1626 676
1.6 1632 674
1.7 1639 674
1.8 1647 675
1.9 1654 676

Label: a
Points: 31
0 1308 689
0.1 1308 690
0.2 1308 692
0.3 1308 693
0.4 1306 695
0.5 1300 697
0.6 1297 697
0.7 1293 696
0.8 1287 694
0.9 1281 690
1.0 1275 684
1.1 1270 677
1.2 1267 669
1.3 1267 662
1.4 1268 656
1.5 1270 653
1.6 1275 654
1.7 1281 655
1.8 1287 658
1.9 1294 663
2.0 1299 669
2.1 1303 676
2.2 1306 682
2.3 1306 685
2.4 1306 685
2.5 1304 682
2.6 1303 678
2.7 1302 673
2.8 1300 667
2.9 1300 662
3.0 1299 657

Label: V
Points: 20
0 434 706
0.1 435 705
0.2 437 703
0.3 438 699
0.4 440 695
0.5 445 679
0.6 446 674
0.7 447 669
0.8 448 664
0.9 449 658
1.0 449 654
1.1 451 653
1.2 452 655
1.3 454 658
1.4 455 664
1.5 457 671
1.6 459 681
1.7 460 690
1.8 461 698
1.9 462 705

Label: z
Points: 26
0 1055 686
0.1 1055 687
0.2 1057 688
0.3 1060 689
0.4 1061 689
0.5 1068 690
0.6 1070 690
0.7 1071 690
0.8 1070 688
0.9 1069 685
1.0 1067 681
1.1 1063 675
1.2 1059 670
1.3 1054 665
1.4 1050 660
1.5 1047 659
1.6 1047 659
1.7 1049 659
1.8 1050 660
1.9 1053 660
2.0 1056 660
2.1 1060 660
2.2 1063 660
2.3 1066 660
2.4 1069 660
2.5 1072 660

Label: o
Points: 27
0 217 685
0.1 215 685
0.2 213 684
0.3 212 681
0.4 211 679
0.5 207 671
0.6 206 669
0.7 207 666
0.8 209 664
0.9 211 664
1.0 215 665
1.1 220 666
1.2 224 668
1.3 228 671
1.4 231 674
1.5 232 678
1.6 233 680
1.7 232 682
1.8 231 685
1.9 229 688
2.0 227 690
2.1 223 691
2.2 220 691
2.3 216 690
2.4 212 689
2.5 209 687
2.6 207 684

Label: l
Points: 27
0 384 678
0.1 384 677
0.2 384 676
0.3 385 677
0.4 387 678
0.5 394 682
0.6 397 685
0.7 400 689
0.8 403 694
0.9 406 699
1.0 408 706
1.1 409 713
1.2 410 721
1.3 410 728
1.4 411 734
1.5 411 740
1.6 411 743
1.7 411 745
1.8 410 743
1.9 409 739
2.0 407 732
2.1 404 723
2.2 399 712
2.3 396 701
2.4 393 690
2.5 393 682
2.6 395 677

Label: n
Points: 23
0 251 692
0.1 252 689
0.2 252 687
0.3 252 683
0.4 252 678
0.5 249 670
0.6 247 667
0.7 247 664
0.8 247 663
0.9 248 664
1.0 249 666
1.1 251 669
1.2 254 673
1.3 257 676
1.4 259 676
1.5 260 675
1.6 261 673
1.7 261 670
1.8 262 666
1.9 262 662
2.0 263 659
2.1 265 656
2.2 266 656

Label: f
Points: 45
0 776 685
0.1 778 685
0.2 780 685
0.3 783 687
0.4 785 689
0.5 799 698
0.6 804 703
0.7 810 709
0.8 816 717
0.9 821 724
1.0 825 731
1.1 826 737
1.2 825 742
1.3 824 746
1.4 822 746
1.5 821 745
1.6 818 743
1.7 814 738
1.8 811 730
1.9 807 718
2.0 803 703
2.1 799 686
2.2 794 668
2.3 789 649
2.4 786 633
2.5 785 620
2.6 785 609
2.7 785 603
2.8 786 600
2.9 788 603
3.0 789 608
3.1 790 615
3.2 791 625
3.3 791 636
3.4 789 647
3.5 787 657
3.6 783 665
3.7 779 671
3.8 777 675
3.9 779 678
4.0 781 679
4.1 785 679
4.2 791 679
4.3 797 679
4.4 804 679

Label: C
Points: 22
0 296 729
0.1 295 730
0.2 294 731
0.3 291 732
0.4 290 732
0.5 285 732
0.6 282 732
0.7 279 732
0.8 275 731
0.9 270 728
1.0 266 721
1.1 261 712
1.2 257 701
1.3 257 692
1.4 258 684
1.5 261 677
1.6 265 671
1.7 271 667
1.8 279 667
1.9 285 667
2.0 291 669
2.1 298 671

Label: e
Points: 27
0 274 682
0.1 276 682
0.2 277 682
0.3 279 682
0.4 281 681
0.5 286 681
0.6 288 681
0.7 290 681
0.8 292 682
0.9 295 684
1.0 297 685
1.1 298 689
1.2 298 692
1.3 298 695
1.4 296 697
1.5 294 698
1.6 291 698
1.7 287 695
1.8 284 692
1.9 281 686
2.0 280 679
2.1 279 673
2.2 279 667
2.3 281 663
2.4 284 660
2.5 287 659
2.6 291 659

Label: p
Points: 37
0 1058 695
0.1 1058 692
0.2 1058 689
0.3 1057 684
0.4 1055 676
0.5 1044 659
0.6 1038 653
0.7 1032 645
0.8 1027 639
0.9 1022 632
1.0 1021 628
1.1 1022 626
1.2 1024 628
1.3 1027 631
1.4 1030 635
1.5 1035 642
1.6 1038 650
1.7 1041 659
1.8 1044 668
1.9 1046 676
2.0 1050 682
2.1 1053 687
2.2 1058 692
2.3 1064 696
2.4 1069 699
2.5 1075 700
2.6 1080 699
2.7 1083 698
2.8 1082 695
2.9 1080 690
3.0 1077 685
3.1 1072 679
3.2 1067 674
3.3 1061 670
3.4 1056 669
3.5 1052 670
3.6 1053 671

Label: q
Points: 45
0 370 688
0.1 370 690
0.2 369 692
0.3 367 693
0.4 366 693
0.5 358 693
0.6 355 693
0.7 352 692
0.8 349 689
0.9 346 685
1.0 343 679
1.1 341 673
1.2 340 668
1.3 340 664
1.4 342 660
1.5 345 658
1.6 349 659
1.7 354 662
1.8 359 666
1.9 365 671
2.0 370 677
2.1 372 681
2.2 373 682
2.3 372 681
2.4 372 679
2.5 371 675
2.6 371 668
2.7 370 659
2.8 368 648
2.9 365 636
3.0 363 623
3.1 360 611
3.2 358 600
3.3 357 592
3.4 356 588
3.5 357 590
3.6 358 594
3.7 361 601
3.8 365 611
3.9 369 623
4.0 374 634
4.1 379 643
4.2 384 651
4.3 387 656
