Label: 5
Points: 87
0.29 151 352
0.3 159 352
0.31 167 352
0.32 179 352
0.33 183 352
0.34 186 354
0.35 188 354
0.36 191 354
0.37 193 357
0.38 194 359
0.39 194 363
0.4 194 368
0.41 196 373
0.42 198 380
0.43 198 386
0.44 200 391
0.45 200 395
0.46 201 396
0.47 201 396
0.48 201 396
0.49 201 393
0.5 199 390
0.51 199 385
0.52 199 380
0.53 201 372
0.54 203 362
0.55 201 352
0.56 201 342
0.57 200 332
0.58 200 325
0.59 199 316
0.6 196 310
0.61 196 303
0.62 194 296
0.63 194 291
0.64 192 285
0.65 192 278
0.66 193 270
0.67 193 268
0.68 193 268
0.69 193 266
0.7 193 265
0.71 193 265
0.72 193 265
0.73 193 266
0.74 193 265
0.75 192 265
0.76 192 265
0.77 192 264
0.78 193 264
0.79 193 264
0.8 193 264
0.81 192 265
0.82 192 265
0.83 192 266
0.84 192 265
0.85 192 265
0.86 192 265
0.87 192 263
0.88 192 263

Label: r
Points: 60
0 115 345
0.01 115 345
0.02 115 345
0.03 115 345
0.04 112 345
0.05 112 342
0.06 112 339
0.07 112 335
0.08 112 320
0.09 110 311
0.1 110 302
0.11 110 293
0.12 110 284
0.13 110 274
0.14 111 264
0.15 111 255
0.16 116 240
0.17 116 236
0.18 118 232
0.19 118 230
0.2 118 224
0.21 118 223
0.22 118 223
0.23 118 221
0.24 119 221
0.25 119 221
0.26 119 219
0.27 119 221
0.28 119 225
0.29 119 228
0.3 119 233
0.31 119 240
0.32 121 257
0.33 121 267
0.34 123 278
0.35 124 287
0.36 126 298
0.37 128 312
0.38 132 324
0.39 136 336
0.4 141 347
0.41 147 354
0.42 154 361
0.43 159 366
0.44 168 370
0.45 176 372
0.46 184 374
0.47 195 375
0.48 208 377
0.49 214 377
0.5 217 377
0.51 221 377
0.52 226 377
0.53 226 377
0.54 228 375
0.55 228 375
0.56 230 372
0.57 230 372
0.58 230 372
0.59 230 371

Label: 8
Points: 55
0 152 509
0.01 152 513
0.02 152 516
0.03 154 518
0.04 154 520
0.05 156 523
0.06 159 526
0.07 162 528
0.08 171 528
0.09 177 525
0.1 185 522
0.11 192 517
0.12 202 509
0.13 214 498
0.14 224 483
0.15 235 467
0.16 243 450
0.17 246 436
0.18 249 423
0.19 248 413
0.2 243 404
0.21 233 398
0.22 220 394
0.23 203 392
0.24 169 397
0.25 155 400
0.26 142 403
0.27 132 405
0.28 120 412
0.29 115 416
0.3 111 419
0.31 109 424
0.32 105 428
0.33 103 432
0.34 103 439
0.35 100 442
0.36 101 446
0.37 103 450
0.38 103 454
0.39 108 460
0.4 112 465
0.41 117 472
0.42 122 477
0.43 127 482
0.44 138 490
0.45 143 494
0.46 147 497
0.47 151 501
0.48 156 503
0.49 163 505
0.5 168 507
0.51 173 507
0.52 176 509
0.53 178 509
0.54 178 509

Label: ;
Points: 21
0 169 344
0.01 169 347
0.02 169 350
0.03 169 352
0.04 171 354
0.05 171 356
0.06 171 358
0.07 171 361
0.08 171 362
0.09 173 363
0.1 173 363
0.11 174 363
0.12 174 365
0.13 173 365
0.14 173 363
0.15 173 364
0.16 171 364
0.17 171 366
0.18 171 365
0.19 171 365
0.2 170 362

Label: U
Points: 59
0 119 467
0.01 119 469
0.02 117 471
0.03 117 472
0.04 117 472
0.05 114 473
0.06 114 472
0.07 114 472
0.08 114 469
0.09 114 468
0.1 114 464
0.11 114 458
0.12 114 452
0.13 115 442
0.14 115 430
0.15 115 419
0.16 115 391
0.17 115 379
0.18 116 365
0.19 118 354
0.2 120 343
0.21 124 330
0.22 129 321
0.23 134 312
0.24 147 300
0.25 153 296
0.26 160 294
0.27 167 293
0.28 175 293
0.29 186 296
0.3 198 298
0.31 209 302
0.32 225 310
0.33 230 315
0.34 235 319
0.35 239 325
0.36 244 330
0.37 248 338
0.38 250 348
0.39 252 357
0.4 254 368
0.41 254 379
0.42 254 390
0.43 254 402
0.44 251 417
0.45 250 423
0.46 250 428
0.47 250 432
0.48 248 435
0.49 248 438
0.5 248 441
0.51 250 443
0.52 250 445
0.53 250 447
0.54 248 448
0.55 248 449
0.56 246 449
0.57 246 447
0.58 246 447

Label: f
Points: 40
0 221 441
0.01 217 445
0.02 211 448
0.03 206 449
0.04 191 452
0.05 183 455
0.06 175 456
0.07 167 456
0.08 159 455
0.09 149 450
0.1 139 446
0.11 131 440
0.12 123 433
0.13 119 424
0.14 117 413
0.15 116 403
0.16 121 382
0.17 124 372
0.18 129 360
0.19 133 348
0.2 137 337
0.21 145 322
0.22 151 309
0.23 157 295
0.24 163 272
0.25 163 262
0.26 163 253
0.27 163 244
0.28 163 237
0.29 160 229
0.3 160 224
0.31 158 221
0.32 153 215
0.33 148 214
0.34 144 214
0.35 138 214
0.36 131 214
0.37 128 214
0.38 126 216
0.39 126 216

Label: q
Points: 87
0 205 307
0.01 201 312
0.02 198 316
0.03 194 322
0.04 183 331
0.05 176 335
0.06 171 339
0.07 163 342
0.08 157 345
0.09 150 349
0.1 142 349
0.11 137 351
0.12 125 348
0.13 119 345
0.14 115 340
0.15 110 335
0.16 106 328
0.17 104 318
0.18 101 310
0.19 101 300
0.2 101 288
0.21 101 283
0.22 104 278
0.23 107 272
0.24 116 262
0.25 122 258
0.26 127 254
0.27 135 252
0.28 151 249
0.29 158 248
0.3 165 247
0.31 171 247
0.32 179 247
0.33 183 247
0.34 187 249
0.35 190 249
0.36 195 254
0.37 198 257
0.38 199 260
0.39 201 264
0.4 200 274
0.41 200 280
0.42 200 285
0.43 201 288
0.44 201 293
0.45 201 294
0.46 201 295
0.47 201 297
0.48 202 297
0.49 202 296
0.5 202 296
0.51 202 296
0.52 202 296
0.53 202 296
0.54 201 294
0.55 201 293
0.56 201 289
0.57 202 286
0.58 202 282
0.59 202 279
0.6 200 268
0.61 200 262
0.62 199 255
0.63 199 247
0.64 199 227
0.65 197 216
0.66 197 203
0.67 197 191
0.68 194 169
0.69 192 159
0.7 191 150
0.71 189 142
0.72 187 129
0.73 187 123
0.74 186 118
0.75 186 111
0.76 185 108
0.77 185 108
0.78 185 107
0.79 185 107
0.8 185 107
0.81 185 107
0.82 185 106
0.83 185 106
0.84 185 104
0.85 185 103
0.86 185 104

Label: V
Points: 65
0 126 510
0.01 126 510
0.02 125 510
0.03 125 510
0.04 125 511
0.05 123 511
0.06 123 511
0.07 123 511
0.08 123 510
0.09 123 508
0.1 122 504
0.11 122 501
0.12 122 496
0.13 122 489
0.14 124 478
0.15 127 466
0.16 130 452
0.17 139 429
0.18 144 418
0.19 148 407
0.2 152 395
0.21 156 384
0.22 159 372
0.23 164 359
0.24 165 350
0.25 165 340
0.26 167 332
0.27 167 326
0.28 167 321
0.29 171 315
0.3 173 311
0.31 175 308
0.32 176 304
0.33 178 302
0.34 178 302
0.35 178 301
0.36 180 301
0.37 180 301
0.38 181 304
0.39 183 306
0.4 183 309
0.41 188 313
0.42 191 318
0.43 194 325
0.44 198 334
0.45 202 350
0.46 204 356
0.47 207 363
0.48 211 372
0.49 215 382
0.5 220 393
0.51 223 414
0.52 225 422
0.53 225 432
0.54 227 439
0.55 230 452
0.56 233 458
0.57 234 462
0.58 234 466
0.59 236 471
0.6 236 473
0.61 236 474
0.62 236 476
0.63 236 476
0.64 236 476

Label: :
Points: 21
0 192 399
0.01 192 401
0.02 192 401
0.03 193 401
0.04 193 401
0.05 192 401
0.06 192 401
0.07 190 401
0.08 190 401
0.09 190 401
0.1 190 399
0.11 190 397
0.12 190 397
0.13 190 397
0.14 188 397
0.15 188 395
0.16 186 397
0.17 184 397
0.18 183 398
0.19 181 398
0.2 180 398

Label: z
Points: 73
0 114 362
0.01 114 362
0.02 111 363
0.03 109 363
0.04 109 363
0.05 109 365
0.06 112 365
0.07 114 367
0.08 114 368
0.09 114 368
0.1 115 370
0.11 117 372
0.12 121 372
0.13 127 374
0.14 139 373
0.15 147 373
0.16 154 373
0.17 161 373
0.18 169 373
0.19 177 371
0.2 185 370
0.21 192 368
0.22 199 368
0.23 205 367
0.24 210 365
0.25 216 364
0.26 220 361
0.27 220 361
0.28 221 361
0.29 221 360
0.3 221 357
0.31 218 356
0.32 216 353
0.33 213 350
0.34 210 345
0.35 206 339
0.36 198 332
0.37 192 323
0.38 180 306
0.39 176 298
0.4 172 291
0.41 169 284
0.42 165 278
0.43 160 271
0.44 158 264
0.45 153 258
0.46 151 248
0.47 148 244
0.48 148 242
0.49 148 238
0.5 148 234
0.51 150 232
0.52 151 230
0.53 154 229
0.54 161 227
0.55 165 227
0.56 170 225
0.57 176 225
0.58 188 225
0.59 193 225
0.6 199 227
0.61 204 227
0.62 210 228
0.63 217 229
0.64 223 229
0.65 230 229
0.66 235 229
0.67 240 229
0.68 243 227
0.69 246 227
0.7 251 224
0.71 251 224
0.72 253 225

Label: Z
Points: 76
0 89 489
0.01 88 489
0.02 88 489
0.03 88 489
0.04 89 489
0.05 91 491
0.06 92 492
0.07 97 492
0.08 102 494
0.09 111 495
0.1 123 495
0.11 135 495
0.12 163 493
0.13 174 493
0.14 187 492
0.15 197 492
0.16 220 487
0.17 231 485
0.18 240 482
0.19 247 478
0.2 254 475
0.21 257 473
0.22 257 471
0.23 257 468
0.24 255 462
0.25 250 458
0.26 245 452
0.27 238 446
0.28 218 432
0.29 207 424
0.3 198 416
0.31 187 409
0.32 166 392
0.33 156 384
0.34 148 375
0.35 141 367
0.36 128 352
0.37 124 344
0.38 119 337
0.39 116 330
0.4 112 317
0.41 109 313
0.42 109 309
0.43 105 306
0.44 105 302
0.45 105 300
0.46 104 300
0.47 104 299
0.48 104 297
0.49 104 295
0.5 108 292
0.51 111 292
0.52 121 286
0.53 126 284
0.54 135 282
0.55 144 281
0.56 161 281
0.57 169 281
0.58 177 282
0.59 184 283
0.6 197 285
0.61 202 286
0.62 206 288
0.63 211 288
0.64 218 288
0.65 222 288
0.66 224 288
0.67 226 286
0.68 231 284
0.69 231 284
0.7 233 284
0.71 233 282
0.72 233 281
0.73 233 281
0.74 233 281
0.75 233 281

Label: u
Points: 60
0 118 389
0.01 118 389
0.02 118 390
0.03 118 391
0.04 116 392
0.05 116 392
0.06 116 392
0.07 116 392
0.08 116 392
0.09 116 389
0.1 116 386
0.11 116 382
0.12 116 376
0.13 116 369
0.14 116 360
0.15 116 349
0.16 116 339
0.17 116 329
0.18 116 320
0.19 120 312
0.2 122 304
0.21 128 290
0.22 132 284
0.23 139 279
0.24 147 274
0.25 153 271
0.26 163 268
0.27 171 266
0.28 180 264
0.29 189 264
0.3 195 268
0.31 202 270
0.32 207 274
0.33 215 282
0.34 216 286
0.35 218 290
0.36 220 296
0.37 222 301
0.38 226 308
0.39 226 315
0.4 227 322
0.41 227 337
0.42 227 344
0.43 225 350
0.44 225 356
0.45 225 362
0.46 224 368
0.47 224 373
0.48 223 378
0.49 223 382
0.5 223 385
0.51 223 389
0.52 221 391
0.53 221 393
0.54 221 395
0.55 219 395
0.56 219 395
0.57 219 393
0.58 219 393
0.59 217 393

Label: g
Points: 76
0 190 319
0.01 190 324
0.02 187 329
0.03 183 334
0.04 179 340
0.05 171 348
0.06 162 354
0.07 150 362
0.08 127 370
0.09 116 373
0.1 107 373
0.11 99 373
0.12 92 372
0.13 85 366
0.14 77 361
0.15 73 353
0.16 69 344
0.17 69 335
0.18 69 324
0.19 71 316
0.2 75 307
0.21 80 300
0.22 88 295
0.23 96 290
0.24 106 286
0.25 117 284
0.26 127 284
0.27 137 284
0.28 154 287
0.29 162 289
0.3 169 290
0.31 175 292
0.32 179 295
0.33 182 297
0.34 186 299
0.35 186 303
0.36 191 310
0.37 191 313
0.38 191 315
0.39 191 315
0.4 190 318
0.41 190 318
0.42 188 319
0.43 188 319
0.44 188 319
0.45 188 319
0.46 190 319
0.47 188 318
0.48 188 315
0.49 188 310
0.5 187 304
0.51 185 297
0.52 183 281
0.53 183 271
0.54 183 260
0.55 183 248
0.56 183 236
0.57 186 221
0.58 187 206
0.59 187 193
0.6 188 179
0.61 186 169
0.62 186 161
0.63 182 151
0.64 177 141
0.65 172 137
0.66 168 135
0.67 164 131
0.68 161 129
0.69 155 127
0.7 149 125
0.71 142 125
0.72 134 125
0.73 127 127
0.74 121 131
0.75 114 132

Label: 2
Points: 87
0 106 425
0.01 103 425
0.02 103 427
0.03 101 428
0.04 98 432
0.05 97 434
0.06 94 436
0.07 94 436
0.08 94 438
0.09 94 438
0.1 96 438
0.11 96 441
0.12 103 446
0.13 105 448
0.14 110 450
0.15 116 453
0.16 124 455
0.17 136 458
0.18 147 459
0.19 157 459
0.2 165 459
0.21 174 458
0.22 180 455
0.23 188 454
0.24 198 448
0.25 202 445
0.26 206 440
0.27 209 436
0.28 212 431
0.29 214 424
0.3 214 417
0.31 212 410
0.32 205 399
0.33 199 395
0.34 191 390
0.35 184 384
0.36 176 379
0.37 165 370
0.38 156 361
0.39 146 353
0.4 134 338
0.41 129 331
0.42 124 324
0.43 119 318
0.44 116 313
0.45 112 307
0.46 108 302
0.47 105 299
0.48 100 295
0.49 100 294
0.5 99 293
0.51 99 293
0.52 99 290
0.53 99 290
0.54 99 289
0.55 99 289
0.56 103 286
0.57 105 284
0.58 106 282
0.59 108 281
0.6 114 277
0.61 118 276
0.62 120 276
0.63 123 274
0.64 128 274
0.65 131 272
0.66 138 271
0.67 149 272
0.68 157 274
0.69 162 276
0.7 167 278
0.71 179 278
0.72 183 279
0.73 188 278
0.74 194 278
0.75 202 275
0.76 206 272
0.77 211 269
0.78 215 266
0.79 220 262
0.8 220 262
0.81 220 260
0.82 219 260
0.83 217 260
0.84 216 260
0.85 212 260
0.86 206 260

Label: z
Points: 69
0 111 403
0.01 111 403
0.02 111 403
0.03 110 405
0.04 109 405
0.05 109 405
0.06 109 405
0.07 109 405
0.08 109 405
0.09 109 404
0.1 111 404
0.11 115 402
0.12 117 401
0.13 126 401
0.14 134 399
0.15 143 398
0.16 164 398
0.17 173 396
0.18 181 396
0.19 189 393
0.2 196 392
0.21 203 391
0.22 210 388
0.23 214 388
0.24 219 382
0.25 219 381
0.26 219 377
0.27 219 374
0.28 219 369
0.29 215 362
0.3 210 356
0.31 205 349
0.32 190 337
0.33 184 331
0.34 177 325
0.35 170 318
0.36 156 304
0.37 150 297
0.38 146 289
0.39 141 282
0.4 138 268
0.41 137 262
0.42 137 257
0.43 134 253
0.44 134 250
0.45 134 248
0.46 134 245
0.47 137 243
0.48 138 241
0.49 143 236
0.5 145 233
0.51 149 231
0.52 151 229
0.53 155 228
0.54 160 228
0.55 166 228
0.56 174 230
0.57 187 232
0.58 192 232
0.59 198 232
0.6 203 232
0.61 209 232
0.62 215 232
0.63 218 232
0.64 221 229
0.65 223 229
0.66 225 227
0.67 225 227
0.68 227 229

Label: F
Points: 62
0 269 486
0.01 269 487
0.02 269 487
0.03 269 487
0.04 266 485
0.05 264 483
0.06 259 483
0.07 252 482
0.08 245 482
0.09 235 482
0.1 224 482
0.11 212 482
0.12 190 482
0.13 180 482
0.14 173 482
0.15 166 482
0.16 160 482
0.17 155 482
0.18 149 482
0.19 144 482
0.2 138 484
0.21 135 484
0.22 133 484
0.23 132 484
0.24 132 484
0.25 130 484
0.26 130 483
0.27 130 483
0.28 128 483
0.29 126 482
0.3 126 480
0.31 126 479
0.32 126 476
0.33 129 470
0.34 129 464
0.35 129 457
0.36 131 440
0.37 133 430
0.38 133 419
0.39 135 409
0.4 139 386
0.41 141 375
0.42 142 363
0.43 142 353
0.44 146 335
0.45 146 327
0.46 148 319
0.47 148 314
0.48 148 308
0.49 149 303
0.5 149 298
0.51 149 294
0.52 149 288
0.53 149 285
0.54 149 283
0.55 149 282
0.56 149 280
0.57 151 279
0.58 149 279
0.59 148 279
0.6 146 279
0.61 146 281

Label: P
Points: 24
0 147 443
0.01 147 441
0.02 147 439
0.03 145 434
0.04 141 415
0.05 140 403
0.06 138 389
0.07 138 375
0.08 136 360
0.09 133 342
0.1 129 325
0.11 127 309
0.12 124 296
0.13 121 285
0.14 117 276
0.15 114 269
0.16 110 258
0.17 109 254
0.18 107 249
0.19 106 245
0.2 106 242
0.21 108 238
0.22 110 238
0.23 112 237

Label: g
Points: 80
0 210 308
0.01 207 314
0.02 203 322
0.03 196 328
0.04 188 334
0.05 176 341
0.06 163 346
0.07 150 352
0.08 126 362
0.09 118 362
0.1 109 362
0.11 103 358
0.12 97 354
0.13 90 349
0.14 87 340
0.15 83 332
0.16 79 320
0.17 79 307
0.18 80 296
0.19 82 285
0.2 88 274
0.21 95 267
0.22 101 260
0.23 109 255
0.24 124 249
0.25 134 249
0.26 151 252
0.27 157 252
0.28 162 253
0.29 170 253
0.3 185 259
0.31 191 261
0.32 194 266
0.33 198 270
0.34 204 276
0.35 204 280
0.36 206 283
0.37 207 288
0.38 207 291
0.39 210 295
0.4 210 301
0.41 210 303
0.42 210 306
0.43 210 307
0.44 208 307
0.45 208 309
0.46 208 309
0.47 208 309
0.48 208 307
0.49 206 307
0.5 206 304
0.51 206 304
0.52 206 300
0.53 206 294
0.54 206 287
0.55 206 270
0.56 208 261
0.57 209 251
0.58 211 241
0.59 215 218
0.6 215 208
0.61 218 197
0.62 219 188
0.63 222 172
0.64 222 163
0.65 222 155
0.66 222 147
0.67 216 132
0.68 214 127
0.69 208 122
0.7 204 118
0.71 188 112
0.72 180 111
0.73 172 110
0.74 163 111
0.75 148 111
0.76 141 112
0.77 136 114
0.78 132 116
0.79 126 120

Label: D
Points: 24
0 112 436
0.01 110 436
0.02 110 434
0.03 110 432
0.04 110 423
0.05 110 415
0.06 108 407
0.07 106 398
0.08 104 388
0.09 101 378
0.1 97 366
0.11 96 356
0.12 91 339
0.13 91 333
0.14 89 326
0.15 89 322
0.16 89 318
0.17 91 314
0.18 91 313
0.19 91 310
0.2 91 307
0.21 91 307
0.22 91 308
0.23 91 310

Label: t
Points: 37
0 137 398
0.01 137 398
0.02 135 398
0.03 135 397
0.04 135 394
0.05 135 391
0.06 135 385
0.07 137 378
0.08 137 368
0.09 137 346
0.1 137 334
0.11 136 322
0.12 136 311
0.13 132 299
0.14 132 286
0.15 130 273
0.16 128 261
0.17 128 249
0.18 128 240
0.19 126 233
0.2 126 226
0.21 125 221
0.22 125 219
0.23 125 215
0.24 128 213
0.25 130 210
0.26 133 208
0.27 139 205
0.28 143 204
0.29 151 200
0.3 152 200
0.31 155 199
0.32 158 199
0.33 162 199
0.34 168 199
0.35 172 199
0.36 176 201

Label: y
Points: 24
0 104 353
0.01 104 353
0.02 104 353
0.03 104 352
0.04 104 349
0.05 107 345
0.06 110 340
0.07 121 321
0.08 127 311
0.09 133 302
0.1 138 293
0.11 143 284
0.12 149 274
0.13 153 266
0.14 159 258
0.15 165 248
0.16 167 243
0.17 167 240
0.18 169 239
0.19 171 236
0.2 171 236
0.21 171 233
0.22 171 233
0.23 171 233

Label: J
Points: 44
0 184 471
0.01 182 473
0.02 182 473
0.03 182 472
0.04 182 472
0.05 184 469
0.06 184 469
0.07 183 467
0.08 183 464
0.09 183 459
0.1 181 449
0.11 184 437
0.12 186 413
0.13 188 400
0.14 188 388
0.15 189 376
0.16 189 363
0.17 188 349
0.18 186 336
0.19 186 322
0.2 184 311
0.21 184 300
0.22 184 290
0.23 182 282
0.24 181 273
0.25 178 268
0.26 178 263
0.27 174 261
0.28 168 259
0.29 159 259
0.3 147 262
0.31 133 264
0.32 111 272
0.33 103 275
0.34 98 280
0.35 93 284
0.36 88 291
0.37 86 295
0.38 84 298
0.39 84 300
0.4 84 306
0.41 85 309
0.42 88 312
0.43 91 316

Label: F
Points: 51
0 269 478
0.01 269 478
0.02 269 478
0.03 269 478
0.04 265 480
0.05 260 480
0.06 251 480
0.07 242 481
0.08 218 483
0.09 205 485
0.1 192 485
0.11 181 484
0.12 164 484
0.13 157 483
0.14 151 483
0.15 147 481
0.16 144 480
0.17 141 480
0.18 140 479
0.19 140 478
0.2 137 474
0.21 137 474
0.22 137 473
0.23 135 471
0.24 134 467
0.25 132 464
0.26 132 460
0.27 132 454
0.28 132 440
0.29 132 431
0.3 132 424
0.31 132 414
0.32 135 404
0.33 135 394
0.34 137 381
0.35 137 372
0.36 137 354
0.37 135 347
0.38 135 340
0.39 135 333
0.4 135 326
0.41 135 319
0.42 134 313
0.43 134 309
0.44 133 305
0.45 133 305
0.46 131 303
0.47 132 301
0.48 131 299
0.49 131 299
0.5 131 299

Label: x
Points: 27
0 113 405
0.01 113 405
0.02 113 405
0.03 113 405
0.04 113 403
0.05 115 398
0.06 118 390
0.07 122 378
0.08 127 365
0.09 135 347
0.1 141 330
0.11 148 314
0.12 159 289
0.13 163 280
0.14 167 272
0.15 171 265
0.16 171 257
0.17 175 248
0.18 177 242
0.19 179 235
0.2 184 228
0.21 184 224
0.22 185 222
0.23 185 221
0.24 185 220
0.25 185 220
0.26 185 220

Label: 3
Points: 91
0 114 438
0.01 114 440
0.02 114 442
0.03 114 443
0.04 116 444
0.05 116 446
0.06 116 446
0.07 116 446
0.08 117 446
0.09 122 444
0.1 125 444
0.11 130 444
0.12 141 444
0.13 148 443
0.14 156 442
0.15 164 440
0.16 180 438
0.17 189 437
0.18 197 436
0.19 205 434
0.2 212 432
0.21 218 429
0.22 223 428
0.23 227 426
0.24 232 426
0.25 232 424
0.26 232 424
0.27 233 423
0.28 233 420
0.29 235 419
0.3 233 419
0.31 231 417
0.32 227 415
0.33 222 413
0.34 215 409
0.35 207 405
0.36 200 401
0.37 192 395
0.38 185 389
0.39 179 383
0.4 169 374
0.41 165 369
0.42 162 366
0.43 159 363
0.44 155 362
0.45 152 360
0.46 152 360
0.47 149 358
0.48 150 358
0.49 150 357
0.5 150 357
0.51 149 358
0.52 150 358
0.53 152 358
0.54 153 359
0.55 157 360
0.56 161 361
0.57 166 361
0.58 174 363
0.59 180 364
0.6 194 364
0.61 199 364
0.62 206 364
0.63 212 364
0.64 224 361
0.65 231 358
0.66 238 354
0.67 244 349
0.68 256 337
0.69 261 331
0.7 263 323
0.71 266 314
0.72 268 296
0.73 268 288
0.74 265 281
0.75 260 274
0.76 250 263
0.77 243 258
0.78 236 255
0.79 227 252
0.8 220 250
0.81 210 250
0.82 198 252
0.83 188 254
0.84 169 256
0.85 163 258
0.86 157 259
0.87 152 261
0.88 146 263
0.89 142 264
0.9 137 264

Label: 8
Points: 69
0 198 419
0.01 195 423
0.02 192 426
0.03 189 429
0.04 176 435
0.05 168 436
0.06 159 437
0.07 148 437
0.08 137 437
0.09 116 435
0.1 108 432
0.11 102 429
0.12 97 427
0.13 90 420
0.14 88 417
0.15 88 413
0.16 88 407
0.17 91 398
0.18 94 392
0.19 94 388
0.2 100 382
0.21 106 375
0.22 114 367
0.23 125 357
0.24 136 348
0.25 154 329
0.26 161 321
0.27 168 313
0.28 173 305
0.29 179 297
0.3 185 287
0.31 188 277
0.32 191 268
0.33 191 260
0.34 191 256
0.35 188 251
0.36 186 248
0.37 177 246
0.38 170 247
0.39 164 250
0.4 157 253
0.41 150 255
0.42 143 259
0.43 136 264
0.44 131 268
0.45 122 279
0.46 118 282
0.47 115 287
0.48 113 290
0.49 113 294
0.5 111 299
0.51 111 304
0.52 111 311
0.53 113 323
0.54 114 328
0.55 116 333
0.56 120 339
0.57 126 345
0.58 136 352
0.59 144 358
0.6 156 365
0.61 175 378
0.62 184 384
0.63 191 391
0.64 199 397
0.65 209 408
0.66 214 412
0.67 221 422
0.68 221 427

Label: s
Points: 61
0 242 428
0.01 241 431
0.02 239 434
0.03 236 435
0.04 224 438
0.05 216 438
0.06 204 438
0.07 192 437
0.08 179 435
0.09 160 431
0.1 143 428
0.11 127 423
0.12 113 419
0.13 99 412
0.14 95 409
0.15 93 405
0.16 91 402
0.17 89 398
0.18 90 394
0.19 90 391
0.2 89 388
0.21 92 385
0.22 95 383
0.23 99 381
0.24 106 379
0.25 111 379
0.26 119 378
0.27 129 377
0.28 140 377
0.29 164 372
0.3 174 370
0.31 184 366
0.32 194 362
0.33 204 356
0.34 217 349
0.35 228 340
0.36 240 330
0.37 253 311
0.38 256 303
0.39 259 295
0.4 260 289
0.41 260 283
0.42 256 275
0.43 249 268
0.44 241 261
0.45 232 255
0.46 221 251
0.47 208 249
0.48 193 248
0.49 177 248
0.5 163 249
0.51 149 249
0.52 139 251
0.53 125 252
0.54 122 253
0.55 118 253
0.56 115 254
0.57 111 255
0.58 109 256
0.59 109 258
0.6 108 258

Label: 8
Points: 67
0 192 431
0.01 186 436
0.02 181 439
0.03 176 442
0.04 165 450
0.05 160 450
0.06 156 452
0.07 149 453
0.08 136 452
0.09 130 450
0.1 123 446
0.11 118 443
0.12 116 441
0.13 112 436
0.14 110 430
0.15 108 425
0.16 106 417
0.17 106 409
0.18 106 401
0.19 106 391
0.2 114 377
0.21 119 368
0.22 127 360
0.23 135 349
0.24 154 331
0.25 162 321
0.26 171 311
0.27 181 302
0.28 188 294
0.29 194 283
0.3 199 274
0.31 199 265
0.32 199 248
0.33 197 241
0.34 195 237
0.35 190 233
0.36 184 231
0.37 177 231
0.38 167 231
0.39 159 233
0.4 145 239
0.41 139 243
0.42 133 249
0.43 129 256
0.44 123 269
0.45 120 276
0.46 120 282
0.47 117 288
0.48 117 294
0.49 119 299
0.5 120 306
0.51 125 314
0.52 129 321
0.53 136 330
0.54 144 337
0.55 151 345
0.56 166 357
0.57 171 364
0.58 179 370
0.59 185 376
0.6 191 381
0.61 198 387
0.62 201 395
0.63 208 402
0.64 215 414
0.65 219 417
0.66 219 421

Label: 3
Points: 92
0 128 475
0.01 128 477
0.02 128 478
0.03 129 478
0.04 130 482
0.05 130 484
0.06 130 485
0.07 133 487
0.08 137 490
0.09 139 490
0.1 141 492
0.11 143 494
0.12 147 495
0.13 150 497
0.14 154 497
0.15 160 498
0.16 165 498
0.17 172 496
0.18 182 494
0.19 191 491
0.2 210 484
0.21 216 482
0.22 221 480
0.23 225 480
0.24 230 479
0.25 235 479
0.26 239 478
0.27 241 478
0.28 241 478
0.29 239 478
0.3 239 476
0.31 239 475
0.32 237 472
0.33 234 468
0.34 230 466
0.35 223 462
0.36 213 458
0.37 208 454
0.38 205 451
0.39 200 446
0.4 196 442
0.41 192 436
0.42 189 430
0.43 185 424
0.44 181 413
0.45 179 409
0.46 179 406
0.47 176 405
0.48 175 404
0.49 175 404
0.5 175 404
0.51 175 402
0.52 175 402
0.53 176 402
0.54 176 404
0.55 178 405
0.56 182 407
0.57 190 409
0.58 195 409
0.59 200 409
0.6 205 409
0.61 220 409
0.62 227 408
0.63 233 408
0.64 243 403
0.65 250 398
0.66 256 391
0.67 262 385
0.68 273 368
0.69 276 359
0.7 279 349
0.71 280 342
0.72 278 333
0.73 275 324
0.74 268 317
0.75 259 310
0.76 248 305
0.77 234 303
0.78 219 301
0.79 206 300
0.8 181 302
0.81 172 304
0.82 162 306
0.83 156 308
0.84 144 310
0.85 141 312
0.86 138 312
0.87 136 312
0.88 136 312
0.89 136 312
0.9 134 312
0.91 134 312

Label: n
Points: 69
0 106 356
0.01 106 355
0.02 106 353
0.03 106 350
0.04 104 337
0.05 104 328
0.06 104 318
0.07 105 307
0.08 105 297
0.09 105 284
0.1 105 272
0.11 105 262
0.12 105 253
0.13 102 243
0.14 102 238
0.15 102 234
0.16 102 231
0.17 101 227
0.18 101 225
0.19 101 223
0.2 101 223
0.21 101 222
0.22 101 220
0.23 101 222
0.24 101 220
0.25 101 220
0.26 99 221
0.27 99 223
0.28 100 226
0.29 102 230
0.3 102 235
0.31 102 251
0.32 103 260
0.33 103 270
0.34 103 282
0.35 106 293
0.36 109 308
0.37 114 322
0.38 119 334
0.39 130 349
0.4 135 353
0.41 140 354
0.42 144 355
0.43 150 354
0.44 158 351
0.45 164 345
0.46 173 338
0.47 186 321
0.48 193 313
