Label: 5
Points: 87
0.24 179 275
0.25 181 278
0.26 181 278
0.27 181 278
0.28 180 278
0.29 180 278
0.3 184 275
0.31 187 273
0.32 191 270
0.33 201 264
0.34 207 262
0.35 212 261
0.36 217 261
0.37 221 261
0.38 227 263
0.39 233 266
0.4 238 268
0.41 243 272
0.42 248 279
0.43 250 283
0.44 250 287
0.45 250 292
0.46 250 298
0.47 248 305
0.48 242 313
0.49 237 320
0.5 232 327

Label: P
Points: 24
0 147 443
0.01 147 441
0.02 147 439
0.03 145 434
0.04 141 415
0.05 140 403
0.06 138 389
0.07 138 375
0.08 136 360
0.09 133 342
0.1 129 325
0.11 127 309
0.12 124 296
0.13 121 285
0.14 117 276
0.15 114 269
0.16 110 258
0.17 109 254
0.18 107 249
0.19 106 245
0.2 106 242
0.21 108 238
0.22 110 238
0.23 112 237

Label: Q
Points: 56
0 150 453
0.01 152 452
0.02 154 453
0.03 157 453
0.04 164 453
0.05 168 452
0.06 172 452
0.07 177 449
0.08 190 440
0.09 197 432
0.1 206 423
0.11 213 413
0.12 222 400
0.13 239 376
0.14 245 363
0.15 248 350
0.16 248 338
0.17 244 320
0.18 237 314
0.19 229 309
0.2 221 305
0.21 196 301
0.22 183 301
0.23 170 304
0.24 158 307
0.25 139 316
0.26 130 321
0.27 121 328
0.28 116 335
0.29 104 349
0.3 100 356
0.31 96 363
0.32 93 371
0.33 93 386
0.34 90 393
0.35 90 400
0.36 88 407
0.37 88 413
0.38 88 420
0.39 88 425
0.4 90 431
0.41 93 438
0.42 96 442
0.43 99 444
0.44 104 447
0.45 114 452
0.46 117 455
0.47 122 457
0.48 127 459
0.49 137 463
0.5 140 463
0.51 143 463
0.52 146 464
0.53 151 462
0.54 154 462
0.55 152 462

Label: u
Points: 60
0 118 389
0.01 118 389
0.02 118 390
0.03 118 391
0.04 116 392
0.05 116 392
0.06 116 392
0.07 116 392
0.08 116 392
0.09 116 389
0.1 116 386
0.11 116 382
0.12 116 376
0.13 116 369
0.14 116 360
0.15 116 349
0.16 116 339
0.17 116 329
0.18 116 320
0.19 120 312
0.2 122 304
0.21 128 290
0.22 132 284
0.23 139 279
0.24 147 274
0.25 153 271
0.26 163 268
0.27 171 266
0.28 180 264
0.29 189 264
0.3 195 268
0.31 202 270
0.32 207 274
0.33 215 282
0.34 216 286
0.35 218 290
0.36 220 296
0.37 222 301
0.38 226 308
0.39 226 315
0.4 227 322
0.41 227 337
0.42 227 344
0.43 225 350
0.44 225 356
0.45 225 362
0.46 224 368
0.47 224 373
0.48 223 378
0.49 223 382
0.5 223 385
0.51 223 389
0.52 221 391
0.53 221 393
0.54 221 395
0.55 219 395
0.56 219 395
0.57 219 393
0.58 219 393
0.59 217 393

Label: X
Points: 14
0 144 345
0.01 144 343
0.02 142 338
0.03 139 331
0.04 130 311
0.05 123 299
0.06 115 288
0.07 107 277
0.08 100 267
0.09 92 258
0.1 84 250
0.11 77 244
0.12 66 237
0.13 63 235

Label: 3
Points: 55
0 167 319
0.01 167 319
0.02 170 319
0.03 175 321
0.04 181 321
0.05 189 322
0.06 196 325
0.07 204 325
0.08 211 329
0.09 219 330
0.1 225 331
0.11 232 331
0.12 238 327
0.13 240 324
0.14 240 320
0.15 242 316
0.16 242 312
0.17 239 304
0.18 235 299
0.19 228 292
0.2 212 280
0.21 203 275
0.22 195 272
0.23 187 270
0.24 177 267
0.25 173 267
0.26 170 267
0.27 170 267
0.28 170 267
0.29 179 266
0.3 185 266
0.31 191 266
0.32 199 265
0.33 208 265
0.34 216 263
0.35 225 260
0.36 231 259
0.37 240 252
0.38 244 249
0.39 248 243
0.4 252 236
0.41 260 221
0.42 262 213
0.43 264 206
0.44 261 199
0.45 258 193
0.46 250 188
0.47 239 183
0.48 229 180
0.49 201 178
0.5 187 179
0.51 173 181
0.52 160 184
0.53 150 185
0.54 140 189

Label: v
Points: 26
0 137 318
0.01 137 308
0.02 137 296
0.03 137 283
0.04 142 257
0.05 146 244
0.06 149 233
0.07 154 222
0.08 158 215
0.09 166 206
0.1 168 203
0.11 172 203
0.12 172 204
0.13 174 206
0.14 176 213
0.15 176 218
0.16 179 226
0.17 183 234
0.18 187 243
0.19 194 253
0.2 199 263
0.21 209 281
0.22 212 289
0.23 217 297
0.24 220 304
0.25 227 316

Label: v
Points: 28
0 106 339
0.01 106 337
0.02 106 332
0.03 108 325
0.04 108 317
0.05 113 305
0.06 116 294
0.07 119 284
0.08 127 267
0.09 131 262
0.1 133 258
0.11 136 256
0.12 142 252
0.13 148 251
0.14 153 251
0.15 160 251
0.16 166 253
0.17 175 258
0.18 183 263
0.19 191 271
0.2 202 289
0.21 205 298
0.22 209 308
0.23 211 317
0.24 214 325
0.25 214 334
0.26 211 341
0.27 209 346

Label: y
Points: 24
0 104 353
0.01 104 353
0.02 104 353
0.03 104 352
0.04 104 349
0.05 107 345
0.06 110 340
0.07 121 321
0.08 127 311
0.09 133 302
0.1 138 293
0.11 143 284
0.12 149 274
0.13 153 266
0.14 159 258
0.15 165 248
0.16 167 243
0.17 167 240
0.18 169 239
0.19 171 236
0.2 171 236
0.21 171 233
0.22 171 233
0.23 171 233

Label: z
Points: 47
0 141 354
0.01 141 354
0.02 141 354
0.03 142 354
0.04 143 356
0.05 147 356
0.06 152 356
0.07 158 358
0.08 176 357
0.09 185 357
0.1 194 355
0.11 203 355
0.12 221 352
0.13 227 350
0.14 234 347
0.15 238 346
0.16 243 340
0.17 243 337
0.18 243 333
0.19 241 329
0.2 237 325
0.21 229 319
0.22 218 314
0.23 207 309
0.24 195 303
0.25 183 297
0.26 171 293
0.27 158 288
0.28 150 283
0.29 141 279
0.3 135 275
0.31 133 270
0.32 129 266
0.33 131 264
0.34 133 262
0.35 138 260
0.36 153 254
0.37 164 252
0.38 175 248
0.39 186 246
0.4 207 240
0.41 217 237
0.42 226 235
0.43 234 235
0.44 240 233
0.45 242 233
0.46 242 231

Label: 8
Points: 55
0 162 528
0.01 158 527
0.02 155 525
0.03 153 524
0.04 148 520
0.05 148 517
0.06 148 515
0.07 147 512
0.08 147 509
0.09 150 504
0.1 152 498
0.11 155 489
0.12 164 471
0.13 169 462
0.14 173 453
0.15 176 444
0.16 180 433
0.17 185 419
0.18 188 405
0.19 191 390
0.2 191 363
0.21 191 351
0.22 187 339
0.23 185 329
0.24 181 319
0.25 176 308
0.26 172 301
0.27 166 294
0.28 164 288
0.29 159 288
0.3 154 288
0.31 150 290
0.32 144 295
0.33 139 302
0.34 134 310
0.35 131 318
0.36 129 336
0.37 129 345
0.38 132 353
0.39 134 362
0.4 136 372
0.41 143 383
0.42 148 397
0.43 154 410
0.44 171 432
0.45 180 442
0.46 190 451
0.47 198 462
0.48 207 471
0.49 220 486
0.5 225 493
0.51 228 499
0.52 230 503
0.53 231 510
0.54 231 513

Label: I
Points: 33
0 202 419
0.01 202 414
0.02 200 406
0.03 198 395
0.04 195 369
0.05 195 353
0.06 195 338
0.07 194 324
0.08 194 310
0.09 194 295
0.1 194 281
0.11 194 270
0.12 191 255
0.13 189 252
0.14 189 250
0.15 189 250
0.16 187 250
0.17 268 426
0.18 264 424
0.19 256 422
0.2 246 420
0.21 234 417
0.22 216 415
0.23 195 413
0.24 174 410
0.25 135 409
0.26 122 409
0.27 109 409
0.28 99 409
0.29 91 409
0.3 82 410
0.31 77 410
0.32 72 410

Label: d
Points: 74
0 184 318
0.01 182 323
0.02 179 327
0.03 177 330
0.04 171 336
0.05 168 338
0.06 164 340
0.07 161 342
0.08 157 342
0.09 150 343
0.1 146 343
0.11 142 341
0.12 137 339
0.13 127 333
0.14 122 328
0.15 118 323
0.16 113 317
0.17 110 311
0.18 106 303
0.19 104 294
0.2 104 284
0.21 104 270
0.22 106 264
0.23 107 258
0.24 110 253
0.25 113 248
0.26 117 244
0.27 121 239
0.28 124 236
0.29 127 233
0.3 130 231
0.31 132 231
0.32 135 232
0.33 140 236
0.34 144 238
0.35 147 241
0.36 152 246
0.37 157 251
0.38 163 258
0.39 171 267
0.4 177 278
0.41 188 300
0.42 192 311
0.43 196 322
0.44 201 334
0.45 204 346
0.46 208 358
0.47 209 369
0.48 209 379
0.49 209 391
0.5 207 395
0.51 207 398
0.52 207 400
0.53 207 400
0.54 207 400
0.55 207 398
0.56 207 396
0.57 207 386
0.58 207 380
0.59 207 372
0.6 206 364
0.61 203 346
0.62 203 336
0.63 200 327
0.64 200 318
0.65 200 300
0.66 200 293
0.67 202 278
0.68 202 273
0.69 203 267
0.7 205 261
0.71 208 255
0.72 210 250
0.73 214 245

Label: x
Points: 12
0 152 331
0.01 152 325
0.02 149 317
0.03 146 308
0.04 139 292
0.05 134 284
0.06 129 279
0.07 125 273
0.08 115 264
0.09 110 260
0.1 106 257
0.11 104 255

Label: b
Points: 57
0 154 466
0.01 155 453
0.02 154 440
0.03 154 423
0.04 155 387
0.05 157 369
0.06 159 351
0.07 162 332
0.08 165 316
0.09 170 298
0.1 174 284
0.11 176 274
0.12 179 265
0.13 179 265
0.14 179 266
0.15 179 270
0.16 176 275
0.17 172 283
0.18 169 292
0.19 166 302
0.2 165 311
0.21 163 322
0.22 163 332
0.23 164 343
0.24 167 353
0.25 171 362
0.26 173 371
0.27 177 378
0.28 179 391
0.29 179 394
0.3 179 397
0.31 181 397
0.32 183 399
0.33 186 397
0.34 190 395
0.35 193 393
0.36 198 389
0.37 208 381
0.38 214 376
0.39 219 369
0.4 225 362
0.41 237 342
0.42 243 332
0.43 250 319
0.44 254 307
0.45 258 295
0.46 261 281
0.47 261 271
0.48 259 263
0.49 255 257
0.5 244 257
0.51 231 257
0.52 218 259
0.53 202 263
0.54 186 268
0.55 172 272
0.56 158 277

Label: d
Points: 50
0 150 345
0.01 146 347
0.02 140 350
0.03 136 350
0.04 126 350
0.05 121 346
0.06 116 343
0.07 110 337
0.08 98 323
0.09 93 314
0.1 88 305
0.11 85 296
0.12 82 280
0.13 82 271
0.14 85 264
0.15 85 258
0.16 90 248
0.17 93 244
0.18 97 242
0.19 102 242
0.2 118 242
0.21 126 244
0.22 137 246
0.23 146 252
0.24 166 262
0.25 174 270
0.26 182 280
0.27 189 291
0.28 200 318
0.29 204 333
0.3 208 350
0.31 210 368
0.32 210 403
0.33 208 420
0.34 202 435
0.35 197 448
0.36 184 465
0.37 178 469
0.38 173 471
0.39 167 471
0.4 155 461
0.41 149 452
0.42 141 441
0.43 136 428
0.44 134 414
0.45 134 395
0.46 140 377
0.47 147 361
0.48 164 333
0.49 173 319

Label: S
Points: 59
0 195 463
0.01 190 467
0.02 185 469
0.03 178 474
0.04 160 478
0.05 149 480
0.06 139 482
0.07 129 482
0.08 111 483
0.09 104 483
0.1 96 482
0.11 90 479
0.12 85 476
0.13 79 472
0.14 74 468
0.15 70 465
0.16 68 461
0.17 68 458
0.18 68 455
0.19 66 452
0.2 69 448
0.21 76 440
0.22 81 437
0.23 86 433
0.24 93 430
0.25 99 427
0.26 108 422
0.27 119 419
0.28 129 414
0.29 149 409
0.3 159 404
0.31 168 401
0.32 177 397
0.33 191 388
0.34 198 382
0.35 203 377
0.36 209 370
0.37 214 363
0.38 219 353
0.39 221 346
0.4 223 338
0.41 221 324
0.42 218 318
0.43 212 314
0.44 205 312
0.45 191 305
0.46 182 303
0.47 174 302
0.48 166 302
0.49 158 303
0.5 150 303
0.51 144 303
0.52 136 306
0.53 127 308
0.54 124 309
0.55 121 309
0.56 118 309
0.57 113 312
0.58 110 314

Label: n
Points: 42
0 129 351
0.01 129 346
0.02 129 340
0.03 130 333
0.04 132 326
0.05 133 318
0.06 136 310
0.07 138 302
0.08 141 292
0.09 142 289
0.1 142 286
0.11 144 285
0.12 144 285
0.13 146 285
0.14 146 285
0.15 146 286
0.16 144 290
0.17 144 295
0.18 144 301
0.19 144 307
0.2 144 312
0.21 143 320
0.22 143 325
0.23 145 330
0.24 149 336
0.25 153 338
0.26 155 338
0.27 160 339
0.28 166 339
0.29 173 335
0.3 181 331
0.31 188 326
0.32 197 317
0.33 200 312
0.34 203 308
0.35 205 304
0.36 207 297
0.37 208 293
0.38 210 290
0.39 210 287
0.4 208 282
0.41 207 280

Label: ,
Points: 20
0 171 217
0.01 171 217
0.02 171 217
0.03 171 215
0.04 174 210
0.05 177 206
0.06 181 200
0.07 187 194
0.08 192 185
0.09 201 174
0.1 211 161
0.11 219 147
0.12 234 123
0.13 239 113
0.14 241 105
0.15 241 97
0.16 241 92
0.17 233 89
0.18 222 87
0.19 210 87

Label: o
Points: 48
0 115 284
0.01 118 284
0.02 121 285
0.03 125 287
0.04 129 288
0.05 135 290
0.06 140 292
0.07 146 294
0.08 157 294
0.09 160 292
0.1 166 289
0.11 172 285
0.12 179 280
0.13 188 272
0.14 196 265
0.15 204 255
0.16 211 246
0.17 216 235
0.18 221 224
0.19 224 213
0.2 224 202
0.21 222 194
0.22 216 185
0.23 210 178
0.24 193 171
0.25 184 171
0.26 172 173
0.27 158 177
0.28 143 182
0.29 125 192
0.3 105 200
0.31 89 210
0.32 63 227
0.33 56 234
0.34 51 239
0.35 51 244
0.36 53 248
0.37 59 253
0.38 70 257
0.39 81 261
0.4 108 267
0.41 120 271
0.42 132 273
0.43 142 274
0.44 150 276
0.45 157 276
0.46 162 274
0.47 165 274

Label: K
Points: 26
0 144 490
0.01 144 492
0.02 144 493
0.03 144 493
0.04 143 493
0.05 143 493
0.06 143 492
0.07 141 491
0.08 141 487
0.09 138 481
0.1 135 473
0.11 132 464
0.12 125 444
0.13 123 433
0.14 121 421
0.15 119 410
0.16 119 397
0.17 116 383
0.18 112 366
0.19 111 348
0.2 107 319
0.21 105 308
0.22 102 297
0.23 99 288
0.24 97 280
0.25 97 273

Label: A
Points: 28
0 128 434
0.01 128 433
0.02 127 429
0.03 126 425
0.04 123 417
0.05 118 404
0.06 113 390
0.07 108 374
0.08 101 346
0.09 97 335
0.1 93 324
0.11 89 315
0.12 80 299
0.13 77 293
0.14 72 288
0.15 69 285
0.16 152 393
0.17 155 378
0.18 156 362
0.19 159 345
0.2 162 314
0.21 164 300
0.22 164 288
0.23 164 278
0.24 166 263
0.25 166 257
0.26 166 252
0.27 165 248

Label: X
Points: 30
0 135 462
0.01 135 464
0.02 137 466
0.03 137 466
0.04 134 465
0.05 134 462
0.06 136 458
0.07 139 450
0.08 143 441
0.09 148 425
0.1 156 409
0.11 164 391
0.12 173 376
0.13 183 364
0.14 193 350
0.15 204 336
0.16 212 324
0.17 224 307
0.18 228 301
0.19 231 295
0.2 233 289
0.21 235 284
0.22 237 279
0.23 239 273
0.24 241 268
0.25 243 261
0.26 245 261
0.27 245 261
0.28 247 261
0.29 250 267

Label: 4
Points: 73
0 158 351
0.01 160 351
0.02 161 350
0.03 161 350
0.04 160 350
0.05 157 349
0.06 154 348
0.07 151 348
0.08 145 348
0.09 136 348
0.1 126 348
0.11 114 350
0.12 103 350
0.13 93 350
0.14 81 350
0.15 72 350
0.16 62 350
0.17 48 349
0.18 43 349
0.19 40 349
0.2 38 349
0.21 37 349
0.22 37 348
0.23 37 346
0.24 35 348
0.25 35 348
0.26 37 348
0.27 38 348
0.28 41 348
0.29 44 349
0.3 48 352
0.31 53 355
0.32 60 359
0.33 72 370
0.34 77 375
0.35 81 382
0.36 88 388
0.37 101 403
0.38 108 411
0.39 116 420
0.4 123 429
0.41 135 446
0.42 140 453
0.43 144 459
0.44 148 465
0.45 151 469
0.46 154 474
0.47 156 477
0.48 157 479
0.49 157 479
0.5 157 479
0.51 157 476
0.52 157 473
0.53 157 469
0.54 157 457
0.55 157 449
0.56 158 442
0.57 158 434
0.58 158 415
0.59 157 405
0.6 157 393
0.61 157 382
0.62 157 365
0.63 156 349
0.64 157 332
0.65 161 302
0.66 164 292
0.67 167 282
0.68 168 274
0.69 172 260
0.7 172 255
0.71 174 251
0.72 174 247

Label: E
Points: 71
0 116 469
0.01 117 470
0.02 117 472
0.03 118 472
0.04 120 472
0.05 120 472
0.06 118 472
0.07 116 469
0.08 116 467
0.09 116 462
0.1 115 458
0.11 115 453
0.12 113 446
0.13 113 438
0.14 110 430
0.15 109 420
0.16 106 410
0.17 103 399
0.18 100 387
0.19 91 366
0.2 88 355
0.21 84 345
0.22 80 335
0.23 78 325
0.24 75 315
0.25 72 306
0.26 71 298
0.27 71 288
0.28 71 285
0.29 71 284
0.3 71 284
0.31 71 283
0.32 71 285
0.33 71 287
0.34 73 290
0.35 76 301
0.36 78 305
0.37 80 309
0.38 83 315
0.39 87 318
0.4 91 323
0.41 95 328
0.42 98 332
0.43 105 336
0.44 108 336
0.45 112 336
0.46 116 335
0.47 125 331
0.48 131 328
0.49 137 323
0.5 143 319
0.51 157 310
0.52 165 306
0.53 174 301
0.54 182 297
0.55 200 292
0.56 207 290
0.57 214 289
0.58 221 289
0.59 199 413
0.6 194 411
0.61 189 409
0.62 182 408
0.63 164 406
0.64 154 406
0.65 144 405
0.66 134 406
0.67 115 408
0.68 107 408
0.69 100 409
0.7 94 410

Label: 5
Points: 40
0 135 379
0.01 132 378
0.02 129 376
0.03 125 374
0.04 121 371
0.05 116 366
0.06 111 360
0.07 107 355
0.08 103 349
0.09 99 345
0.1 99 341
0.11 99 339
0.12 99 337
0.13 103 336
0.14 108 336
0.15 113 334
0.16 128 334
0.17 135 334
0.18 144 334
0.19 151 331
0.2 157 328
0.21 167 324
0.22 174 318
0.23 180 311
0.24 190 297
0.25 193 291
0.26 193 286
0.27 193 280
0.28 190 271
0.29 186 266
0.3 181 264
0.31 177 260
0.32 172 259
0.33 165 257
0.34 156 256
0.35 147 256
0.36 129 256
0.37 122 256
0.38 114 257
0.39 109 259

Label: N
Points: 83
0 115 447
0.01 117 444
0.02 117 440
0.03 117 433
0.04 117 424
0.05 112 410
0.06 112 393
0.07 109 376
0.08 105 346
0.09 104 334
0.1 101 323
0.11 100 312
0.12 100 305
0.13 97 296
0.14 95 290
0.15 95 285
0.16 92 278
0.17 92 276
0.18 92 274
0.19 94 273
0.2 94 272
0.21 92 271
0.22 92 273
0.23 92 273
0.24 94 275
0.25 96 281
0.26 96 288
0.27 99 299
0.28 105 329
0.29 109 346
0.3 109 361
0.31 111 377
0.32 113 393
0.33 116 408
0.34 118 421
0.35 120 430
0.36 123 436
0.37 125 438
0.38 127 438
0.39 129 438
0.4 131 433
0.41 137 422
0.42 145 407
0.43 155 389
0.44 164 370
0.45 173 353
0.46 181 338
0.47 186 323
0.48 200 301
0.49 204 292
0.5 208 286
0.51 210 282
0.52 211 278
0.53 211 278
0.54 213 276
0.55 215 276
0.56 215 276
0.57 213 275
0.58 214 275
0.59 214 277
0.6 217 284
0.61 219 292
0.62 221 301
0.63 223 313
0.64 224 340
0.65 226 352
0.66 226 366
0.67 227 379
0.68 227 392
0.69 227 407
0.7 227 419
0.71 227 430
0.72 231 441
0.73 231 446
0.74 234 450
0.75 234 453
0.76 234 456
0.77 236 459
0.78 236 459
0.79 239 462
0.8 239 462
0.81 240 463
0.82 239 463

Label: M
Points: 78
0 96 348
0.01 96 336
0.02 96 321
0.03 96 307
0.04 96 291
0.05 96 274
0.06 96 256
0.07 96 240
0.08 96 216
0.09 96 210
0.1 96 204
0.11 94 202
0.12 94 200
0.13 94 202
0.14 93 204
0.15 91 207
0.16 86 220
0.17 83 227
0.18 81 237
0.19 81 244
0.2 81 252
0.21 81 265
0.22 85 276
0.23 88 290
0.24 97 315
0.25 101 326
0.26 106 337
0.27 111 348
0.28 115 356
0.29 119 364
0.3 119 368
0.31 123 369
0.32 124 364
0.33 127 357
0.34 127 348
0.35 132 336
0.36 136 312
0.37 138 299
0.38 139 287
0.39 139 276
0.4 141 256
0.41 139 249
0.42 139 244
0.43 137 239
0.44 137 236
0.45 136 236
0.46 136 238
0.47 134 243
0.48 131 254
0.49 131 262
0.5 130 268
0.51 131 276
0.52 135 294
0.53 137 304
0.54 141 314
0.55 149 334
0.56 152 346
0.57 156 356
0.58 159 365
0.59 165 380
0.6 167 384
0.61 169 385
0.62 171 385
0.63 176 375
0.64 179 368
0.65 182 359
0.66 185 347
0.67 192 323
0.68 193 311
0.69 195 299
0.7 196 288
0.71 199 264
0.72 199 253
0.73 203 243
0.74 204 236
0.75 207 229
0.76 207 227
0.77 205 227

Label: :
Points: 17
0 161 381
0.01 161 381
0.02 161 381
0.03 163 381
0.04 163 381
0.05 163 381
0.06 161 381
0.07 160 381
0.08 160 380
0.09 160 380
0.1 159 380
0.11 160 379
0.12 160 379
0.13 160 379
0.14 160 378
0.15 159 378
0.16 157 376

Label: l
Points: 16
0 170 410
0.01 170 403
0.02 170 394
0.03 170 383
0.04 173 358
0.05 174 347
0.06 174 335
0.07 176 323
0.08 178 305
0.09 178 297
0.1 180 292
0.11 180 288
0.12 180 283
0.13 180 281
0.14 180 281
0.15 180 279

Label: 6
Points: 62
0 104 430
0.01 104 430
0.02 104 430
0.03 104 430
0.04 104 429
0.05 106 427
0.06 106 425
0.07 106 425
0.08 106 421
0.09 106 416
0.1 103 410
0.11 101 402
0.12 99 394
0.13 96 383
0.14 92 372
0.15 89 360
0.16 86 347
0.17 82 334
0.18 79 321
0.19 79 309
0.2 76 299
0.21 77 290
0.22 81 281
0.23 84 276
0.24 89 271
0.25 95 267
0.26 103 265
0.27 111 263
0.28 119 262
0.29 129 262
0.3 136 265
0.31 143 269
0.32 151 274
0.33 156 283
0.34 161 293
0.35 166 303
0.36 169 324
0.37 169 334
0.38 166 343
0.39 163 350
0.4 159 356
0.41 154 361
0.42 148 365
0.43 142 367
0.44 137 367
0.45 132 364
0.46 127 360
0.47 122 356
0.48 119 350
0.49 117 344
0.5 114 336
0.51 112 326
0.52 112 316
0.53 110 299
0.54 110 291
0.55 108 284
0.56 108 278
0.57 111 267
0.58 113 262
0.59 115 258
0.6 117 255
0.61 120 250

Label: n
Points: 42
0 121 310
0.01 119 302
0.02 119 294
0.03 117 286
0.04 113 271
0.05 113 264
0.06 111 257
0.07 111 251
0.08 108 243
0.09 108 241
0.1 108 240
0.11 108 240
0.12 108 240
0.13 108 242
0.14 108 244
0.15 110 247
0.16 110 259
0.17 112 266
0.18 112 272
0.19 114 281
0.2 118 297
0.21 121 306
0.22 125 312
0.23 129 317
0.24 140 323
0.25 146 322
0.26 153 320
0.27 160 316
0.28 175 305
0.29 182 298
0.3 187 290
0.31 192 281
0.32 199 264
0.33 201 256
0.34 203 250
0.35 203 245
0.36 203 240
0.37 203 235
0.38 200 233
0.39 198 231
0.4 191 229
0.41 188 229

Label: 2
Points: 79
0 144 466
0.01 141 466
0.02 140 465
0.03 140 464
0.04 136 463
0.05 136 463
0.06 136 462
0.07 136 462
0.08 136 462
0.09 136 463
0.1 136 463
0.11 138 465
0.12 139 468
0.13 141 471
0.14 145 476
0.15 148 481
0.16 153 490
0.17 155 493
0.18 157 496
0.19 160 499
0.2 164 502
0.21 169 504
0.22 173 506
0.23 178 507
0.24 189 504
0.25 195 501
0.26 201 498
0.27 208 493
0.28 223 482
0.29 229 476
0.3 235 468
0.31 239 461
0.32 249 442
0.33 252 432
0.34 254 423
0.35 256 412
0.36 256 400
0.37 256 386
0.38 254 370
0.39 250 356
0.4 244 343
0.41 236 331
0.42 227 321
0.43 216 312
0.44 198 298
0.45 191 294
0.46 184 292
0.47 178 292
0.48 172 293
0.49 165 297
0.5 159 301
0.51 153 306
0.52 143 318
0.53 140 325
0.54 139 330
0.55 139 336
0.56 139 345
0.57 139 348
0.58 141 352
0.59 143 356
0.6 147 358
0.61 150 362
0.62 154 365
0.63 165 368
0.64 170 368
0.65 175 368
0.66 179 368
0.67 190 362
0.68 195 358
0.69 200 354
0.7 205 349
0.71 210 344
0.72 216 337
0.73 222 329
0.74 227 322
0.75 234 313
0.76 237 310
0.77 239 306
0.78 242 303

Label: j
Points: 34
0 176 300
0.01 174 300
0.02 172 297
0.03 172 294
0.04 169 290
0.05 168 286
0.06 168 282
0.07 166 278
0.08 166 271
0.09 168 261
0.1 168 248
0.11 168 232
0.12 168 198
0.13 170 184
0.14 170 169
0.15 170 155
0.16 168 128
0.17 166 117
0.18 165 108
0.19 165 101
0.2 162 95
0.21 161 88
0.22 158 86
0.23 158 84
0.24 153 84
0.25 151 85
0.26 147 87
0.27 143 91
0.28 137 96
0.29 129 104
0.3 122 114
0.31 113 122
0.32 103 139
0.33 99 146

Label: 9
Points: 61
0 195 403
0.01 195 409
0.02 195 415
0.03 192 422
0.04 184 432
0.05 178 437
0.06 171 440
0.07 164 443
0.08 156 445
0.09 146 446
0.1 138 446
0.11 128 445
0.12 112 440
0.13 106 437
0.14 100 431
0.15 96 425
0.16 92 419
0.17 89 409
0.18 89 400
0.19 87 392
0.2 91 377
0.21 94 372
0.22 99 368
0.23 104 365
0.24 110 362
0.25 118 361
0.26 127 361
0.27 137 361
0.28 153 367
0.29 160 371
0.3 167 376
0.31 174 381
0.32 182 386
0.33 189 392
0.34 197 397
0.35 202 403
0.36 205 410
0.37 205 412
0.38 205 414
0.39 206 414
0.4 206 414
0.41 206 414
0.42 205 414
0.43 204 411
0.44 203 407
0.45 200 401
0.46 197 392
0.47 194 382
0.48 191 372
0.49 184 353
0.5 181 343
0.51 178 334
0.52 175 323
0.53 170 304
0.54 167 294
0.55 165 284
0.56 163 275
0.57 161 260
0.58 161 254
0.59 161 249
0.6 161 245

Label: .
Points: 13
0 116 238
0.01 116 238
0.02 116 239
0.03 116 239
0.04 116 239
0.05 116 239
0.06 116 238
0.07 118 238
0.08 118 238
0.09 118 238
0.1 116 238
0.11 116 238
0.12 116 238

Label: 3
Points: 56
0 174 427
0.01 177 430
0.02 182 432
0.03 189 434
0.04 204 441
0.05 210 444
0.06 219 447
0.07 225 450
0.08 232 450
0.09 240 451
0.1 246 450
0.11 252 447
0.12 258 445
0.13 260 440
0.14 260 434
0.15 258 427
0.16 248 409
0.17 240 402
0.18 231 394
0.19 222 389
0.2 213 383
0.21 203 377
0.22 196 372
0.23 190 366
0.24 186 364
0.25 186 363
0.26 189 361
0.27 192 361
0.28 202 361
0.29 207 361
0.3 214 360
0.31 221 360
0.32 234 361
0.33 240 361
0.34 246 361
0.35 251 360
0.36 256 357
0.37 263 354
0.38 269 349
0.39 277 342
0.4 289 326
0.41 294 318
0.42 296 311
0.43 296 304
0.44 296 297
0.45 291 291
0.46 284 285
0.47 275 279
0.48 263 275
0.49 250 272
0.5 235 271
0.51 220 271
0.52 193 273
0.53 182 275
0.54 172 277
0.55 166 279

Label: s
Points: 42
0 174 363
0.01 170 365
0.02 164 365
0.03 158 365
0.04 138 365
0.05 126 365
0.06 113 363
0.07 101 363
0.08 91 361
0.09 81 357
0.1 73 354
0.11 69 350
0.12 65 346
0.13 67 342
0.14 74 336
0.15 84 330
0.16 96 325
0.17 122 318
0.18 133 316
0.19 143 314
0.2 153 312
0.21 162 311
0.22 173 310
0.23 183 308
0.24 192 306
0.25 200 302
0.26 205 297
0.27 212 291
0.28 216 284
0.29 225 269
0.3 225 261
0.31 225 255
0.32 222 249
0.33 218 244
0.34 210 242
0.35 199 238
0.36 186 237
0.37 160 237
0.38 147 238
0.39 137 239
0.4 128 242
0.41 120 243

Label: .
Points: 46
0 155 258
0.01 153 258
0.02 153 258
0.03 152 258
0.04 150 256
0.05 150 254
0.06 150 254
0.07 149 252
0.08 147 250
0.09 148 248
0.1 148 248
0.11 150 246
0.12 150 244
0.13 153 244
0.14 156 242
0.15 158 242
0.16 162 242
0.17 164 244
0.18 165 247
0.19 167 247
0.2 167 251
0.21 167 251
0.22 165 252
0.23 164 252
0.24 161 252
0.25 161 251
0.26 157 250
0.27 157 248
0.28 156 247
0.29 153 245
0.3 153 244
0.31 151 242
0.32 151 242
0.33 153 241
0.34 153 242
0.35 153 242
0.36 153 242
