Label: c
Points: 29
0.16 141 407
0.17 145 408
0.18 152 409
0.19 158 411
0.2 170 414
0.21 176 414
0.22 182 414
0.23 188 415
0.24 198 415
0.25 203 415
0.26 207 415
0.27 211 415
0.28 214 414
0.29 217 413
0.3 219 411
0.31 222 408
0.32 225 402
0.33 225 398
0.34 225 394
0.35 224 390
0.36 222 384
0.37 220 377
0.38 215 370
0.39 208 362
0.4 192 347
0.41 183 340
0.42 175 334
0.43 166 329
0.44 158 323
0.45 151 316
0.46 144 310
0.47 136 303
0.48 133 297
0.49 125 288
0.5 122 284
0.51 119 280
0.52 116 277
0.53 113 270
0.54 110 267
0.55 109 263
0.56 108 261
0.57 106 257
0.58 106 256
0.59 104 256
0.6 102 256
0.61 102 255
0.62 102 255
0.63 102 255
0.64 102 255
0.65 102 256
0.66 104 256
0.67 104 257
0.68 106 258
0.69 110 260
0.7 111 262
0.71 112 262
0.72 114 263
0.73 117 266
0.74 120 267
0.75 123 269
0.76 125 271
0.77 130 273
0.78 132 273
0.79 134 273
0.8 137 273
0.81 142 271
0.82 146 271
0.83 151 269
0.84 154 267
0.85 163 263
0.86 167 262
0.87 170 260
0.88 174 258
0.89 180 256
0.9 184 255
0.91 187 254
0.92 190 254

Label: q
Points: 69
0 191 303
0.01 187 307
0.02 182 310
0.03 177 313
0.04 164 313
0.05 156 311
0.06 150 307
0.07 141 302
0.08 128 287
0.09 122 278
0.1 118 268
0.11 116 258
0.12 116 239
0.13 119 232
0.14 121 225
0.15 123 220
0.16 129 212
0.17 132 210
0.18 136 209
0.19 141 210
0.2 153 215
0.21 160 218
0.22 168 222
0.23 173 226
0.24 183 236
0.25 186 241
0.26 191 247
0.27 194 253
0.28 199 264
0.29 201 269
0.3 201 273
0.31 201 277
0.32 199 281
0.33 197 281
0.34 195 282
0.35 191 281
0.36 186 274
0.37 184 268
0.38 181 260
0.39 180 249
0.4 178 229
0.41 178 219
0.42 178 210
0.43 178 201
0.44 178 191
0.45 182 181
0.46 184 171
0.47 189 162
0.48 200 150
0.49 206 144
0.5 211 140
0.51 217 136
0.52 230 132
0.53 237 132
0.54 244 132
0.55 252 133
0.56 261 138
0.57 263 141
0.58 263 145
0.59 261 149
0.6 255 161
0.61 249 167
0.62 245 174
0.63 232 186
0.64 226 191
0.65 218 195
0.66 210 197
0.67 198 199
0.68 193 197

Label: U
Points: 61
0 140 418
0.01 140 418
0.02 140 418
0.03 140 417
0.04 140 416
0.05 140 412
0.06 140 408
0.07 138 402
0.08 135 395
0.09 133 385
0.1 131 374
0.11 129 363
0.12 125 337
0.13 125 325
0.14 122 312
0.15 122 300
0.16 122 288
0.17 124 276
0.18 127 267
0.19 130 258
0.2 133 252
0.21 137 248
0.22 141 245
0.23 153 244
0.24 157 246
0.25 160 250
0.26 165 256
0.27 172 264
0.28 180 275
0.29 186 287
0.3 198 313
0.31 203 328
0.32 208 344
0.33 213 361
0.34 218 378
0.35 223 398
0.36 229 415
0.37 233 429
0.38 238 440
0.39 238 444
0.4 238 446
0.41 239 446
0.42 239 446
0.43 239 444
0.44 239 439
0.45 239 433
0.46 237 423
0.47 234 411
0.48 231 398
0.49 227 383
0.5 224 368
0.51 222 353
0.52 220 339
0.53 220 326
0.54 219 302
0.55 219 294
0.56 219 286
0.57 219 280
0.58 219 275
0.59 219 269
0.6 221 265

Label: W
Points: 56
0 102 379
0.01 104 377
0.02 104 373
0.03 107 367
0.04 112 361
0.05 117 349
0.06 125 338
0.07 130 326
0.08 136 313
0.09 141 301
0.1 144 290
0.11 149 280
0.12 153 267
0.13 155 263
0.14 155 261
0.15 157 261
0.16 157 261
0.17 156 264
0.18 155 268
0.19 152 273
0.2 150 285
0.21 149 292
0.22 149 300
0.23 148 307
0.24 149 314
0.25 152 324
0.26 154 330
0.27 157 336
0.28 160 341
0.29 162 341
0.3 163 341
0.31 167 337
0.32 176 327
0.33 181 321
0.34 188 314
0.35 194 306
0.36 207 291
0.37 212 284
0.38 219 278
0.39 223 272
0.4 229 268
0.41 233 266
0.42 236 264
0.43 240 267
0.44 241 268
0.45 241 272
0.46 244 278
0.47 242 285
0.48 244 299
0.49 242 307
0.5 242 316
0.51 241 325
0.52 241 333
0.53 242 344
0.54 245 353
0.55 248 360

Label: C
Points: 71
0 234 453
0.01 236 455
0.02 238 458
0.03 238 460
0.04 240 461
0.05 240 462
0.06 240 462
0.07 240 463
0.08 240 463
0.09 240 463
0.1 240 462
0.11 239 461
0.12 237 456
0.13 235 453
0.14 233 450
0.15 231 447
0.16 228 439
0.17 226 435
0.18 224 433
0.19 224 431
0.2 222 427
0.21 222 426
0.22 222 424
0.23 223 424
0.24 226 425
0.25 228 427
0.26 231 429
0.27 234 432
0.28 237 435
0.29 240 442
0.3 241 447
0.31 244 453
0.32 244 460
0.33 246 466
0.34 246 472
0.35 246 477
0.36 244 482
0.37 241 486
0.38 238 490
0.39 235 493
0.4 226 497
0.41 222 497
0.42 218 497
0.43 213 497
0.44 202 492
0.45 196 488
0.46 190 483
0.47 184 476
0.48 171 457
0.49 166 446
0.5 160 433
0.51 156 420
0.52 148 391
0.53 143 377
0.54 139 362
0.55 135 348
0.56 133 332
0.57 133 316
0.58 135 303
0.59 143 284
0.6 149 278
0.61 156 272
0.62 163 267
0.63 179 263
0.64 187 263
0.65 196 263
0.66 204 266
0.67 221 272
0.68 230 277
0.69 239 282
0.7 247 287

Label: T
Points: 12
0 140 354
0.01 140 351
0.02 142 345
0.03 143 339
0.04 145 324
0.05 145 316
0.06 147 308
0.07 147 301
0.08 146 294
0.09 146 286
0.1 143 279
0.11 143 273

Label: .
Points: 12
0 150 272
0.01 150 272
0.02 150 272
0.03 150 272
0.04 152 272
0.05 152 272
0.06 152 272
0.07 152 270
0.08 152 270
0.09 152 270
0.1 150 269
0.11 148 268

Label: J
Points: 26
0 228 385
0.01 230 372
0.02 231 357
0.03 232 341
0.04 237 305
0.05 237 289
0.06 239 272
0.07 239 256
0.08 240 242
0.09 242 228
0.1 242 217
0.11 241 211
0.12 235 206
0.13 229 209
0.14 223 213
0.15 215 220
0.16 206 230
0.17 195 243
0.18 183 259
0.19 171 274
0.2 153 302
0.21 145 313
0.22 139 323
0.23 133 332
0.24 130 339
0.25 126 346

Label: ;
Points: 21
0 195 229
0.01 197 223
0.02 197 215
0.03 199 207
0.04 200 197
0.05 202 185
0.06 205 172
0.07 207 160
0.08 209 140
0.09 209 133
0.1 209 125
0.11 207 119
0.12 205 113
0.13 202 109
0.14 199 105
0.15 197 102
0.16 193 102
0.17 189 100
0.18 183 100
0.19 178 102
0.2 171 105

Label: S
Points: 59
0 256 465
0.01 256 467
0.02 255 468
0.03 253 470
0.04 247 476
0.05 242 479
0.06 237 481
0.07 231 483
0.08 224 484
0.09 215 486
0.1 203 485
0.11 194 483
0.12 184 480
0.13 173 475
0.14 166 470
0.15 159 463
0.16 153 458
0.17 150 452
0.18 150 446
0.19 150 442
0.2 154 435
0.21 157 433
0.22 160 430
0.23 165 429
0.24 171 427
0.25 178 425
0.26 184 423
0.27 191 420
0.28 204 413
0.29 211 409
0.3 217 405
0.31 225 400
0.32 240 387
0.33 247 381
0.34 254 373
0.35 258 367
0.36 268 351
0.37 271 343
0.38 273 335
0.39 273 327
0.4 275 318
0.41 272 309
0.42 267 300
0.43 260 294
0.44 242 282
0.45 233 280
0.46 222 278
0.47 210 278
0.48 199 279
0.49 185 282
0.5 171 286
0.51 162 291
0.52 145 303
0.53 141 309
0.54 135 313
0.55 133 318
0.56 133 327
0.57 133 332
0.58 135 336

Label: i
Points: 17
0 177 388
0.01 177 388
0.02 177 386
0.03 177 385
0.04 178 382
0.05 178 377
0.06 178 369
0.07 177 361
0.08 174 341
0.09 172 332
0.1 170 321
0.11 168 312
0.12 163 293
0.13 161 283
0.14 159 275
0.15 156 266
0.16 151 250

Label: Z
Points: 72
0 95 450
0.01 93 451
0.02 92 451
0.03 92 453
0.04 92 453
0.05 92 455
0.06 92 455
0.07 95 455
0.08 98 455
0.09 104 456
0.1 112 456
0.11 123 456
0.12 134 458
0.13 149 458
0.14 165 458
0.15 181 459
0.16 210 459
0.17 221 459
0.18 232 459
0.19 240 459
0.2 246 459
0.21 253 459
0.22 254 459
0.23 254 458
0.24 248 453
0.25 242 449
0.26 235 444
0.27 226 438
0.28 216 431
0.29 202 422
0.3 187 412
0.31 172 401
0.32 157 390
0.33 135 374
0.34 126 365
0.35 116 357
0.36 107 349
0.37 100 342
0.38 93 335
0.39 88 329
0.4 83 323
0.41 81 317
0.42 78 313
0.43 77 310
0.44 77 306
0.45 76 303
0.46 76 302
0.47 74 300
0.48 74 300
0.49 74 299
0.5 74 299
0.51 77 300
0.52 78 302
0.53 82 305
0.54 84 307
0.55 87 309
0.56 92 310
0.57 100 314
0.58 105 314
0.59 110 315
0.6 115 317
0.61 128 316
0.62 136 316
0.63 144 314
0.64 153 313
0.65 164 313
0.66 176 309
0.67 190 306
0.68 214 302
0.69 224 301
0.7 232 301
0.71 243 300

Label: r
Points: 34
0 151 323
0.01 153 317
0.02 154 310
0.03 157 304
0.04 157 291
0.05 159 286
0.06 159 282
0.07 157 279
0.08 157 277
0.09 157 277
0.1 155 276
0.11 155 276
0.12 154 278
0.13 154 281
0.14 153 287
0.15 153 294
0.16 153 301
0.17 153 310
0.18 153 319
0.19 153 326
0.2 151 333
0.21 151 337
0.22 151 342
0.23 151 346
0.24 155 349
0.25 158 349
0.26 163 349
0.27 169 349
0.28 177 349
0.29 187 349
0.3 199 349
0.31 210 350
0.32 226 353
0.33 231 355

Label: 6
Points: 37
0 154 372
0.01 149 362
0.02 144 350
0.03 140 337
0.04 135 323
0.05 133 308
0.06 130 292
0.07 130 277
0.08 132 257
0.09 134 250
0.1 137 244
0.11 141 239
0.12 152 233
0.13 157 233
0.14 164 231
0.15 171 232
0.16 187 237
0.17 196 241
0.18 206 246
0.19 215 250
0.2 231 263
0.21 237 270
0.22 240 278
0.23 242 285
0.24 239 297
0.25 234 302
0.26 228 304
0.27 220 304
0.28 210 302
0.29 198 296
0.3 185 289
0.31 175 280
0.32 160 265
0.33 157 258
0.34 153 253
0.35 150 247
0.36 145 240

Label: -
Points: 13
0 244 382
0.01 239 382
0.02 233 382
0.03 228 382
0.04 212 380
0.05 203 378
0.06 193 378
0.07 182 378
0.08 172 378
0.09 161 378
0.1 149 378
0.11 140 378
0.12 125 381

Label: :
Points: 15
0 176 352
0.01 176 352
0.02 176 352
0.03 176 352
0.04 176 352
0.05 176 352
0.06 176 352
0.07 176 352
0.08 176 352
0.09 178 352
0.1 178 352
0.11 176 352
0.12 174 351
0.13 172 351
0.14 172 350

Label: Y
Points: 17
0 99 493
0.01 99 494
0.02 100 494
0.03 100 494
0.04 103 491
0.05 104 487
0.06 107 482
0.07 111 475
0.08 121 457
0.09 126 447
0.1 131 436
0.11 134 424
0.12 139 414
0.13 141 401
0.14 144 389
0.15 146 377
0.16 146 367

Label: B
Points: 80
0 151 399
0.01 154 389
0.02 156 376
0.03 159 364
0.04 159 352
0.05 162 337
0.06 164 325
0.07 166 313
0.08 172 297
0.09 172 290
0.1 174 286
0.11 174 283
0.12 173 282
0.13 171 283
0.14 168 285
0.15 164 289
0.16 155 299
0.17 151 306
0.18 149 313
0.19 149 323
0.2 147 332
0.21 147 343
0.22 151 358
0.23 155 372
0.24 161 387
0.25 167 401
0.26 175 413
0.27 184 425
0.28 190 434
0.29 205 446
0.3 210 449
0.31 214 451
0.32 217 453
0.33 220 453
0.34 223 451
0.35 226 449
0.36 228 444
0.37 227 432
0.38 224 424
0.39 221 415
0.4 217 407
0.41 210 399
0.42 201 390
0.43 191 383
0.44 179 375
0.45 170 371
0.46 162 369
0.47 155 367
0.48 151 367
0.49 147 366
0.5 149 366
0.51 152 366
0.52 157 366
0.53 172 368
0.54 181 368
0.55 192 368
0.56 203 368
0.57 215 366
0.58 229 366
0.59 244 362
0.6 258 358
0.61 272 353
0.62 281 346
0.63 289 338
0.64 299 327
0.65 307 315
0.66 316 303
0.67 323 292
0.68 327 281
0.69 327 270
0.7 322 263
0.71 304 252
0.72 292 251
0.73 280 250
0.74 267 250
0.75 248 250
0.76 230 252
0.77 210 255
0.78 176 262
0.79 165 266

Label: G
Points: 45
0 249 501
0.01 245 504
0.02 237 505
0.03 230 504
0.04 220 500
0.05 209 492
0.06 200 480
0.07 190 466
0.08 177 439
0.09 172 426
0.1 169 413
0.11 166 401
0.12 167 378
0.13 170 373
0.14 171 367
0.15 176 359
0.16 181 350
0.17 186 344
0.18 195 338
0.19 200 337
0.2 206 337
0.21 212 337
0.22 227 342
0.23 236 347
0.24 242 353
0.25 250 359
0.26 257 366
0.27 263 374
0.28 270 383
0.29 273 391
0.3 276 405
0.31 273 409
0.32 270 412
0.33 264 413
0.34 252 413
0.35 244 412
0.36 234 409
0.37 224 405
0.38 208 395
0.39 200 391
0.4 195 386
0.41 193 383
0.42 191 379
0.43 191 379
0.44 191 377

Label: 9
Points: 69
0 185 460
0.01 189 467
0.02 191 474
0.03 194 480
0.04 197 493
0.05 197 500
0.06 197 505
0.07 195 510
0.08 191 518
0.09 188 520
0.1 183 521
0.11 179 522
0.12 170 520
0.13 165 517
0.14 159 513
0.15 152 508
0.16 146 502
0.17 131 487
0.18 123 480
0.19 115 472
0.2 106 462
0.21 90 444
0.22 82 435
0.23 76 425
0.24 71 417
0.25 67 399
0.26 67 393
0.27 69 386
0.28 72 380
0.29 80 371
0.3 86 369
0.31 92 368
0.32 99 368
0.33 105 368
0.34 115 372
0.35 125 376
0.36 136 381
0.37 156 396
0.38 164 404
0.39 171 411
0.4 177 418
0.41 182 424
0.42 188 428
0.43 191 433
0.44 193 436
0.45 195 439
0.46 195 439
0.47 195 439
0.48 195 439
0.49 195 438
0.5 195 434
0.51 192 428
0.52 190 419
0.53 188 409
0.54 183 397
0.55 180 383
0.56 176 369
0.57 169 343
0.58 166 330
0.59 163 317
0.6 160 304
0.61 155 281
0.62 152 270
0.63 151 260
0.64 149 251
0.65 146 238
0.66 146 234
0.67 144 231
0.68 144 229

Label: a
Points: 54
0 214 427
0.01 216 432
0.02 216 437
0.03 214 442
0.04 213 446
0.05 208 450
0.06 201 450
0.07 194 450
0.08 178 438
0.09 171 431
0.1 164 420
0.11 157 408
0.12 150 383
0.13 148 369
0.14 149 358
0.15 151 346
0.16 156 335
0.17 164 324
0.18 173 313
0.19 181 304
0.2 189 296
0.21 196 293
0.22 204 292
0.23 210 294
0.24 216 298
0.25 221 303
0.26 225 312
0.27 228 319
0.28 235 336
0.29 239 343
0.3 243 350
0.31 246 356
0.32 247 362
0.33 249 369
0.34 249 374
0.35 246 380
0.36 242 387
0.37 240 389
0.38 240 389
0.39 237 390
0.4 237 389
0.41 237 386
0.42 237 381
0.43 241 374
0.44 247 363
0.45 252 357
0.46 256 352
0.47 263 347
0.48 270 342
0.49 278 336
0.5 287 331
0.51 295 327
0.52 310 322
0.53 316 321

Label: A
Points: 66
0 133 479
0.01 133 482
0.02 133 487
0.03 133 491
0.04 131 494
0.05 131 498
0.06 127 498
0.07 127 496
0.08 125 493
0.09 124 486
0.1 124 510
0.11 131 492
0.12 129 472
0.13 127 397
0.14 119 382
0.15 121 367
0.16 124 352
0.17 124 339
0.18 124 324
0.19 124 313
0.2 120 309
0.21 114 291
0.22 111 285
0.23 111 275
0.24 113 276
0.25 115 286
0.26 115 290
0.27 111 294
0.28 109 302
0.29 107 319
0.3 110 334
0.31 112 351
0.32 115 371
0.33 118 392
0.34 125 424
0.35 131 460
0.36 140 494
0.37 146 532
0.38 152 562
0.39 158 586
0.4 162 605
0.41 167 617
0.42 169 617
0.43 172 613
0.44 176 608
0.45 180 601
0.46 188 586
0.47 194 570
0.48 201 550
0.49 209 526
0.5 218 496
0.51 225 464
0.52 235 430
0.53 243 394
0.54 250 362
0.55 256 332
0.56 261 307
0.57 268 273
0.58 270 265
0.59 270 257
0.6 270 254
0.61 270 251
0.62 270 250
0.63 270 250
0.64 273 256
0.65 273 262

Label: .
Points: 37
0 134 218
0.01 134 217
0.02 136 217
0.03 136 218
0.04 136 218
0.05 135 218
0.06 135 218
0.07 135 218
0.08 135 217
0.09 135 215
0.1 133 214
0.11 133 213
0.12 132 206
0.13 130 204
0.14 130 201
0.15 128 201
0.16 127 199
0.17 127 197
0.18 123 197
0.19 120 197
0.2 117 197
0.21 115 200
0.22 112 202
0.23 111 206
0.24 108 210
0.25 108 213
0.26 109 214
0.27 112 216
0.28 115 218
0.29 121 219
0.3 125 222
0.31 131 222
0.32 135 223
0.33 138 223
0.34 140 220
0.35 143 217
0.36 145 214

Label: I
Points: 29
0 176 452
0.01 176 452
0.02 176 452
0.03 176 452
0.04 176 452
0.05 176 452
0.06 176 452
0.07 176 452
0.08 176 450
0.09 175 448
0.1 173 444
0.11 173 440
0.12 171 434
0.13 171 429
0.14 169 421
0.15 168 413
0.16 168 403
0.17 168 386
0.18 168 377
0.19 166 368
0.2 166 358
0.21 166 348
0.22 167 335
0.23 167 323
0.24 167 311
0.25 166 293
0.26 166 285
0.27 166 279
0.28 166 274

Label: y
Points: 15
0 123 346
0.01 125 341
0.02 129 334
0.03 134 327
0.04 144 308
0.05 149 300
0.06 155 290
0.07 159 280
0.08 164 273
0.09 168 264
0.1 172 256
0.11 176 252
0.12 180 243
0.13 181 241
0.14 181 239

Label: r
Points: 49
0 161 299
0.01 162 291
0.02 165 282
0.03 167 272
0.04 174 252
0.05 177 241
0.06 178 232
0.07 180 224
0.08 182 210
0.09 184 206
0.1 184 203
0.11 186 201
0.12 186 200
0.13 186 198
0.14 186 198
0.15 184 201
0.16 182 204
0.17 179 208
0.18 173 215
0.19 167 220
0.2 160 227
0.21 154 236
0.22 147 245
0.23 143 256
0.24 134 272
0.25 132 278
0.26 131 283
0.27 131 289
0.28 133 296
0.29 135 297
0.3 139 300
0.31 142 302
0.32 148 305
0.33 156 309
0.34 165 312
0.35 175 314
0.36 185 316
0.37 195 317
0.38 207 317
0.39 217 320
0.4 228 321
0.41 237 321
0.42 247 321
0.43 256 321
0.44 264 321
0.45 271 318
0.46 275 315
0.47 278 312
0.48 279 310

Label: z
Points: 74
0 167 344
0.01 165 344
0.02 163 342
0.03 161 341
0.04 160 339
0.05 158 337
0.06 154 334
0.07 154 331
0.08 153 330
0.09 153 330
0.1 153 330
0.11 153 329
0.12 153 329
0.13 153 329
0.14 155 329
0.15 158 330
0.16 160 333
0.17 167 335
0.18 173 338
0.19 178 340
0.2 185 341
0.21 192 342
0.22 198 344
0.23 204 346
0.24 211 349
0.25 215 349
0.26 216 350
0.27 218 350
0.28 220 350
0.29 220 351
0.3 221 351
0.31 221 350
0.32 221 349
0.33 222 346
0.34 222 343
0.35 221 341
0.36 218 337
0.37 214 332
0.38 208 326
0.39 201 321
0.4 194 316
0.41 186 309
0.42 175 304
0.43 165 298
0.44 155 290
0.45 144 285
0.46 135 279
0.47 128 273
0.48 123 269
0.49 118 265
0.5 117 261
0.51 114 260
0.52 112 260
0.53 112 260
0.54 112 260
0.55 112 259
0.56 112 259
0.57 114 259
0.58 116 259
0.59 116 259
0.6 122 261
0.61 124 261
0.62 128 262
0.63 135 262
0.64 138 262
0.65 142 261
0.66 147 261
0.67 156 258
0.68 160 257
0.69 164 257
0.7 173 253
0.71 178 253
0.72 182 253
0.73 187 253

Label: a
Points: 47
0 143 342
0.01 138 336
0.02 133 329
0.03 127 321
0.04 118 303
0.05 114 294
0.06 111 286
0.07 109 277
0.08 106 269
0.09 106 259
0.1 106 250
0.11 108 242
0.12 114 232
0.13 117 230
0.14 122 227
0.15 127 225
0.16 134 225
0.17 144 224
0.18 154 225
0.19 164 229
0.2 179 236
0.21 186 241
0.22 192 245
0.23 197 250
0.24 206 263
0.25 210 272
0.26 213 280
0.27 215 289
0.28 217 297
0.29 219 312
0.3 219 317
0.31 219 320
0.32 219 322
0.33 219 324
0.34 219 324
0.35 219 324
0.36 219 321
0.37 217 318
0.38 214 313
0.39 214 304
0.4 212 294
0.41 214 284
0.42 220 266
0.43 224 260
0.44 228 254
0.45 232 248
0.46 239 238

Label: x
Points: 21
0 255 344
0.01 254 344
0.02 252 341
0.03 250 338
0.04 245 333
0.05 238 322
0.06 230 311
0.07 219 297
0.08 211 283
0.09 203 270
0.1 195 255
0.11 190 243
0.12 180 224
0.13 178 218
0.14 176 214
0.15 175 210
0.16 174 208
0.17 172 206
0.18 172 206
0.19 172 206
0.2 171 209

Label: G
Points: 39
0 173 432
0.01 167 430
0.02 161 427
0.03 156 421
0.04 144 403
0.05 138 391
0.06 132 378
0.07 127 363
0.08 123 349
0.09 121 330
0.1 121 312
0.11 122 294
0.12 129 267
0.13 134 257
0.14 140 248
0.15 148 241
0.16 164 232
0.17 172 232
0.18 179 232
0.19 187 234
0.2 193 236
0.21 202 242
0.22 209 250
0.23 216 258
0.24 223 267
0.25 229 276
0.26 233 285
0.27 236 292
0.28 236 299
0.29 233 304
0.3 228 307
0.31 223 310
0.32 211 310
0.33 203 310
0.34 197 308
0.35 190 306
0.36 184 302
0.37 179 297
0.38 172 291

Label: :
Points: 12
0 193 293
0.01 195 292
0.02 196 292
0.03 196 292
0.04 198 292
0.05 198 293
0.06 198 293
0.07 195 296
0.08 195 296
0.09 195 296
0.1 193 297
0.11 191 295

Label: O
Points: 49
0 180 466
0.01 178 466
0.02 177 463
0.03 174 460
0.04 169 450
0.05 165 442
0.06 160 434
0.07 155 424
0.08 150 414
0.09 145 400
0.1 139 385
0.11 134 370
0.12 126 341
0.13 123 330
0.14 122 319
0.15 122 310
0.16 123 300
0.17 128 291
0.18 132 283
0.19 140 276
0.2 148 272
0.21 163 269
0.22 171 269
0.23 179 273
0.24 189 278
0.25 207 291
0.26 218 300
0.27 228 310
0.28 237 322
0.29 255 347
0.3 261 361
0.31 264 376
0.32 267 391
0.33 267 406
0.34 262 425
0.35 258 440
0.36 251 455
0.37 233 475
0.38 225 481
0.39 216 485
0.4 209 487
0.41 202 487
0.42 196 484
0.43 190 478
0.44 184 472
0.45 175 450
0.46 171 439
0.47 167 426
0.48 162 414

Label: 3
Points: 58
0 115 404
0.01 115 404
0.02 115 404
0.03 115 404
0.04 115 404
0.05 115 404
0.06 116 404
0.07 118 404
0.08 122 404
0.09 129 404
0.1 137 402
0.11 145 401
0.12 156 398
0.13 162 396
0.14 170 393
0.15 176 390
0.16 181 387
0.17 182 385
0.18 182 384
0.19 182 381
0.2 182 377
0.21 179 372
0.22 174 365
0.23 167 360
0.24 152 349
0.25 145 345
0.26 137 342
0.27 129 339
0.28 116 334
0.29 111 332
0.3 107 332
0.31 104 332
0.32 101 331
0.33 102 331
0.34 102 331
0.35 102 330
0.36 109 326
0.37 114 323
0.38 122 319
0.39 131 314
0.4 147 303
0.41 154 296
0.42 160 289
0.43 164 283
0.44 167 276
0.45 169 269
0.46 167 261
0.47 167 251
0.48 158 236
0.49 152 230
0.5 145 227
0.51 137 223
0.52 120 219
0.53 110 219
0.54 100 219
0.55 89 222
0.56 80 225
0.57 73 228

Label: A
Points: 59
0 117 415
0.01 117 408
0.02 117 400
0.03 115 390
0.04 115 377
0.05 115 360
0.06 115 342
0.07 115 322
0.08 115 292
0.09 115 279
0.1 115 267
0.11 115 257
0.12 115 241
0.13 115 236
0.14 115 231
0.15 115 230
0.16 115 234
0.17 113 237
0.18 113 241
0.19 109 247
0.2 108 253
0.21 108 263
0.22 107 274
0.23 109 285
0.24 110 298
0.25 114 313
0.26 117 330
0.27 121 349
0.28 125 368
0.29 129 392
0.3 133 417
0.31 137 443
0.32 144 489
0.33 147 506
0.34 150 518
0.35 153 524
0.36 155 528
0.37 156 528
0.38 158 524
0.39 160 519
0.4 166 496
0.41 169 483
0.42 174 466
0.43 179 446
0.44 188 404
0.45 192 382
0.46 195 360
0.47 198 339
0.48 201 318
0.49 205 297
0.5 210 276
0.51 214 259
0.52 222 239
0.53 222 235
0.54 222 233
0.55 222 233
0.56 220 236
0.57 219 241
0.58 219 245

Label: Q
Points: 34
0 178 430
0.01 173 429
0.02 166 425
0.03 157 419
0.04 134 401
0.05 123 390
0.06 112 378
0.07 103 366
0.08 87 343
0.09 83 333
0.1 79 322
0.11 78 313
0.12 79 296
0.13 83 288
0.14 89 281
0.15 107 270
0.16 114 268
0.17 122 265
0.18 148 261
0.19 161 263
0.2 173 266
0.21 184 270
0.22 195 276
0.23 207 284
0.24 216 295
0.25 223 307
0.26 226 328
0.27 226 339
0.28 223 348
0.29 219 357
0.3 209 374
0.31 203 380
0.32 196 384
0.33 188 387

Label: U
Points: 42
0 108 366
0.01 108 355
0.02 108 344
0.03 108 333
0.04 108 310
0.05 108 299
0.06 108 289
0.07 110 279
0.08 112 271
0.09 112 264
0.1 116 259
0.11 118 256
0.12 118 255
0.13 121 255
0.14 125 257
0.15 128 261
0.16 134 265
0.17 145 278
0.18 152 285
0.19 157 294
0.2 163 304
0.21 169 314
0.22 175 327
0.23 181 337
0.24 185 344
0.25 187 351
0.26 187 352
0.27 189 352
0.28 189 352
0.29 189 349
0.3 193 339
0.31 195 332
0.32 198 327
0.33 200 322
0.34 201 316
0.35 205 312
0.36 209 306
0.37 215 300
0.38 227 291
0.39 233 286
0.4 240 282
0.41 246 278

Label: g
Points: 71
0 181 271
0.01 179 275
0.02 177 281
0.03 174 285
0.04 164 290
0.05 158 290
0.06 151 290
0.07 143 288
0.08 126 279
0.09 119 272
0.1 112 265
0.11 107 258
0.12 102 249
0.13 99 240
0.14 99 231
0.15 99 222
0.16 99 215
0.17 106 209
0.18 112 205
0.19 120 203
0.2 134 203
0.21 141 206
0.22 146 208
0.23 152 212
0.24 164 219
0.25 168 224
0.26 172 228
0.27 178 232
0.28 185 240
0.29 187 242
0.3 188 245
0.31 188 248
0.32 188 251
0.33 186 251
0.34 184 252
0.35 182 252
0.36 176 248
0.37 173 244
0.38 170 238
0.39 167 233
0.4 163 220
0.41 161 213
0.42 161 205
0.43 161 197
0.44 166 179
0.45 169 170
0.46 173 160
0.47 179 151
0.48 186 141
0.49 193 129
0.5 202 116
0.51 210 103
0.52 217 88
0.53 224 71
0.54 229 56
0.55 234 42
0.56 238 29
0.57 238 22
0.58 234 17
0.59 228 13
0.6 208 17
0.61 196 22
0.62 184 30
0.63 174 38
0.64 152 55
0.65 143 62
0.66 136 69
0.67 130 76
0.68 127 86
0.69 128 90
0.7 132 93

Label: 8
Points: 54
0 172 377
0.01 164 377
0.02 155 378
0.03 147 376
0.04 139 374
0.05 129 371
0.06 121 366
0.07 114 362
0.08 108 354
0.09 109 352
0.1 113 349
0.11 119 347
0.12 136 342
0.13 148 339
0.14 160 338
0.15 173 337
0.16 185 337
0.17 198 337
0.18 210 333
0.19 221 328
0.2 238 311
0.21 243 300
0.22 249 290
0.23 253 280
0.24 255 269
0.25 253 259
0.26 246 251
0.27 237 243
0.28 215 237
0.29 204 236
0.3 192 236
0.31 181 236
0.32 162 241
0.33 153 245
0.34 146 249
0.35 143 255
0.36 140 260
0.37 143 266
0.38 146 275
0.39 152 283
0.4 163 291
0.41 176 301
0.42 189 312
0.43 203 324
0.44 224 351
0.45 231 364
0.46 234 379
0.47 236 392
0.48 234 405
0.49 226 417
0.5 217 426
0.51 204 433
0.52 181 440
0.53 170 440

Label: .
Points: 8
0 133 298
0.01 133 298
0.02 133 296
0.03 131 294
0.04 131 292
0.05 131 290
0.06 131 288
0.07 131 287

Label: 1
Points: 25
0 157 504
0.01 157 506
0.02 156 507
0.03 156 507
0.04 156 509
0.05 156 509
0.06 156 509
0.07 156 508
0.08 156 502
0.09 156 498
0.1 156 490
0.11 156 480
0.12 156 457
0.13 156 443
0.14 156 429
0.15 156 415
0.16 156 401
