Label: X
Points: 22
0.02 184 274
0.03 183 276
0.04 183 276
0.05 183 276
0.06 180 276
0.07 182 276
0.08 182 273
0.09 182 273
0.1 182 273
0.11 182 271
0.12 182 259
0.13 180 248
0.14 181 236
0.15 183 223
0.16 186 208
0.17 193 175
0.18 196 159
0.19 200 141
0.2 203 126
0.21 203 98
0.22 203 86
0.23 203 77
0.24 199 69
0.25 198 62
0.26 194 56
0.27 187 51
0.28 182 48
0.29 167 52
0.3 159 57
0.31 149 63
0.32 140 69
0.33 133 76
0.34 124 84
0.35 119 91
0.36 114 99
0.37 110 107

Label: f
Points: 35
0 221 454
0.01 221 461
0.02 219 466
0.03 219 473
0.04 211 483
0.05 208 487
0.06 203 490
0.07 199 492
0.08 195 493
0.09 188 493
0.1 180 489
0.11 173 485
0.12 157 474
0.13 150 468
0.14 143 460
0.15 137 453
0.16 133 445
0.17 129 433
0.18 126 419
0.19 125 406
0.2 123 391
0.21 123 374
0.22 125 357
0.23 125 339
0.24 125 321
0.25 124 294
0.26 122 281
0.27 122 270
0.28 120 258
0.29 118 247
0.3 114 228
0.31 112 220
0.32 108 214
0.33 107 209
0.34 104 204

Label: U
Points: 61
0 140 418
0.01 140 418
0.02 140 418
0.03 140 417
0.04 140 416
0.05 140 412
0.06 140 408
0.07 138 402
0.08 135 395
0.09 133 385
0.1 131 374
0.11 129 363
0.12 125 337
0.13 125 325
0.14 122 312
0.15 122 300
0.16 122 288
0.17 124 276
0.18 127 267
0.19 130 258
0.2 133 252
0.21 137 248
0.22 141 245
0.23 153 244
0.24 157 246
0.25 160 250
0.26 165 256
0.27 172 264
0.28 180 275
0.29 186 287
0.3 198 313
0.31 203 328
0.32 208 344
0.33 213 361
0.34 218 378
0.35 223 398
0.36 229 415
0.37 233 429
0.38 238 440
0.39 238 444
0.4 238 446
0.41 239 446
0.42 239 446
0.43 239 444
0.44 239 439
0.45 239 433
0.46 237 423
0.47 234 411
0.48 231 398
0.49 227 383
0.5 224 368
0.51 222 353
0.52 220 339
0.53 220 326
0.54 219 302
0.55 219 294
0.56 219 286
0.57 219 280
0.58 219 275
0.59 219 269
0.6 221 265

Label: s
Points: 41
0 198 325
0.01 198 326
0.02 198 328
0.03 196 328
0.04 186 328
0.05 179 324
0.06 172 320
0.07 163 315
0.08 151 310
0.09 137 302
0.1 123 293
0.11 111 286
0.12 93 274
0.13 87 271
0.14 83 267
0.15 80 266
0.16 80 264
0.17 79 264
0.18 79 263
0.19 81 262
0.2 89 262
0.21 97 262
0.22 112 262
0.23 119 260
0.24 125 258
0.25 133 254
0.26 142 251
0.27 148 244
0.28 151 235
0.29 151 228
0.3 144 211
0.31 136 204
0.32 128 195
0.33 118 189
0.34 94 181
0.35 82 179
0.36 73 179
0.37 61 182
0.38 45 187
0.39 38 190
0.4 34 192

Label: i
Points: 32
0 116 352
0.01 116 352
0.02 116 352
0.03 116 350
0.04 119 347
0.05 121 342
0.06 121 334
0.07 125 324
0.08 125 305
0.09 125 297
0.1 123 289
0.11 123 280
0.12 121 272
0.13 118 262
0.14 118 251
0.15 117 242
0.16 115 229
0.17 115 225
0.18 115 222
0.19 115 218
0.2 117 215
0.21 119 211
0.22 119 211
0.23 119 210
0.24 119 210
0.25 119 210
0.26 119 210
0.27 119 210
0.28 119 210
0.29 119 212
0.3 121 215
0.31 123 218

Label: W
Points: 64
0 28 438
0.01 28 436
0.02 25 434
0.03 24 430
0.04 19 419
0.05 19 410
0.06 17 400
0.07 17 390
0.08 16 363
0.09 16 349
0.1 18 337
0.11 20 325
0.12 27 309
0.13 30 301
0.14 34 296
0.15 37 293
0.16 48 291
0.17 54 295
0.18 59 299
0.19 65 306
0.2 77 322
0.21 83 331
0.22 89 340
0.23 92 350
0.24 94 358
0.25 94 370
0.26 94 379
0.27 93 389
0.28 88 401
0.29 87 403
0.3 86 403
0.31 86 403
0.32 86 403
0.33 86 400
0.34 86 396
0.35 86 390
0.36 87 375
0.37 89 364
0.38 90 354
0.39 91 341
0.4 93 318
0.41 96 306
0.42 98 295
0.43 102 285
0.44 112 268
0.45 118 263
0.46 126 259
0.47 134 257
0.48 143 257
0.49 156 261
0.5 166 267
0.51 176 276
0.52 190 297
0.53 195 306
0.54 198 317
0.55 199 327
0.56 199 340
0.57 194 357
0.58 190 374
0.59 183 391
0.6 172 413
0.61 167 419
0.62 163 421
0.63 159 425

Label: t
Points: 45
0 167 431
0.01 167 431
0.02 167 431
0.03 167 431
0.04 166 431
0.05 166 430
0.06 165 430
0.07 165 427
0.08 163 418
0.09 161 410
0.1 159 401
0.11 159 392
0.12 156 372
0.13 154 363
0.14 151 353
0.15 148 345
0.16 146 336
0.17 144 325
0.18 141 314
0.19 141 303
0.2 141 287
0.21 141 280
0.22 143 274
0.23 145 268
0.24 148 257
0.25 150 253
0.26 154 250
0.27 155 247
0.28 162 242
0.29 164 239
0.3 168 238
0.31 172 236
0.32 176 236
0.33 183 237
0.34 189 237
0.35 197 237
0.36 210 235
0.37 217 235
0.38 222 234
0.39 228 234
0.4 235 232
0.41 235 232
0.42 237 231
0.43 237 231
0.44 238 231

Label: r
Points: 40
0 124 352
0.01 124 353
0.02 124 353
0.03 122 353
0.04 122 350
0.05 122 345
0.06 122 338
0.07 122 331
0.08 122 322
0.09 125 312
0.1 125 304
0.11 129 295
0.12 129 286
0.13 129 283
0.14 128 282
0.15 128 281
0.16 129 281
0.17 129 281
0.18 130 281
0.19 130 284
0.2 130 287
0.21 131 296
0.22 131 308
0.23 131 321
0.24 138 346
0.25 143 357
0.26 149 368
0.27 154 377
0.28 161 388
0.29 169 397
0.3 177 404
0.31 184 410
0.32 191 412
0.33 194 413
0.34 199 413
0.35 202 412
0.36 206 412
0.37 211 408
0.38 213 408
0.39 214 405

Label: 0
Points: 32
0 153 420
0.01 148 418
0.02 143 411
0.03 136 404
0.04 124 394
0.05 110 377
0.06 95 361
0.07 79 342
0.08 68 322
0.09 60 305
0.1 52 288
0.11 52 271
0.12 58 249
0.13 67 244
0.14 75 241
0.15 85 239
0.16 96 240
0.17 114 246
0.18 134 254
0.19 152 265
0.2 181 291
0.21 191 304
0.22 201 319
0.23 206 332
0.24 214 360
0.25 212 371
0.26 209 382
0.27 204 389
0.28 192 401
0.29 185 406
0.3 179 409
0.31 172 412

Label: 2
Points: 40
0 123 400
0.01 126 407
0.02 133 415
0.03 144 425
0.04 169 445
0.05 183 453
0.06 195 459
0.07 206 462
0.08 214 461
0.09 221 455
0.1 226 446
0.11 228 435
0.12 228 408
0.13 223 392
0.14 216 376
0.15 208 359
0.16 185 333
0.17 173 321
0.18 159 310
0.19 146 300
0.2 134 294
0.21 120 288
0.22 109 286
0.23 101 286
0.24 97 285
0.25 97 290
0.26 100 296
0.27 106 301
0.28 120 309
0.29 131 310
0.3 141 310
0.31 151 310
0.32 162 309
0.33 173 308
0.34 184 305
0.35 194 303
0.36 202 303
0.37 208 302
0.38 212 304
0.39 217 306

Label: Q
Points: 33
0 118 398
0.01 122 400
0.02 124 400
0.03 128 402
0.04 138 402
0.05 143 402
0.06 149 402
0.07 155 399
0.08 160 394
0.09 168 385
0.1 174 375
0.11 178 361
0.12 182 335
0.13 182 324
0.14 179 313
0.15 175 302
0.16 170 294
0.17 159 286
0.18 148 280
0.19 136 279
0.2 111 280
0.21 99 285
0.22 88 289
0.23 78 295
0.24 62 309
0.25 55 316
0.26 52 325
0.27 47 334
0.28 46 350
0.29 46 357
0.3 50 363
0.31 55 369
0.32 61 375

Label: R
Points: 109
0 47 344
0.01 47 344
0.02 46 344
0.03 46 344
0.04 46 344
0.05 46 344
0.06 46 344
0.07 48 342
0.08 48 341
0.09 48 337
0.1 48 332
0.11 48 325
0.12 48 312
0.13 48 306
0.14 50 299
0.15 51 291
0.16 53 284
0.17 53 278
0.18 55 273
0.19 55 271
0.2 55 267
0.21 55 267
0.22 55 267
0.23 55 266
0.24 55 266
0.25 55 264
0.26 55 264
0.27 55 264
0.28 53 267
0.29 53 267
0.3 53 267
0.31 53 269
0.32 52 274
0.33 52 279
0.34 51 283
0.35 51 289
0.36 52 302
0.37 50 310
0.38 50 319
0.39 48 330
0.4 48 348
0.41 48 357
0.42 46 366
0.43 46 376
0.44 50 395
0.45 52 403
0.46 52 412
0.47 55 419
0.48 62 434
0.49 65 440
0.5 68 444
0.51 73 448
0.52 79 455
0.53 83 458
0.54 89 460
0.55 95 461
0.56 108 463
0.57 114 463
0.58 121 463
0.59 129 462
0.6 135 460
0.61 141 456
0.62 148 452
0.63 153 447
0.64 164 436
0.65 166 431
0.66 168 427
0.67 168 423
0.68 168 416
0.69 168 413
0.7 168 411
0.71 167 408
0.72 164 402
0.73 162 399
0.74 162 395
0.75 160 392
0.76 155 386
0.77 150 383
0.78 146 381
0.79 142 379
0.8 133 372
0.81 127 368
0.82 122 365
0.83 117 363
0.84 111 358
0.85 106 354
0.86 101 351
0.87 99 348
0.88 95 345
0.89 92 342
0.9 92 340
0.91 90 337
0.92 94 333
0.93 96 330
0.94 99 327
0.95 103 323
0.96 113 314
0.97 121 309
0.98 128 304
0.99 136 296
1.0 151 283
1.01 157 277
1.02 165 272
1.03 171 268
1.04 176 264
1.05 182 259
1.06 185 257
1.07 188 255
1.08 192 255

Label: ;
Points: 16
0 162 288
0.01 163 289
0.02 165 289
0.03 165 290
0.04 165 290
0.05 165 290
0.06 165 291
0.07 165 291
0.08 165 290
0.09 165 290
0.1 165 290
0.11 163 290
0.12 163 290
0.13 163 289
0.14 163 289
0.15 163 288

Label: Z
Points: 72
0 95 450
0.01 93 451
0.02 92 451
0.03 92 453
0.04 92 453
0.05 92 455
0.06 92 455
0.07 95 455
0.08 98 455
0.09 104 456
0.1 112 456
0.11 123 456
0.12 134 458
0.13 149 458
0.14 165 458
0.15 181 459
0.16 210 459
0.17 221 459
0.18 232 459
0.19 240 459
0.2 246 459
0.21 253 459
0.22 254 459
0.23 254 458
0.24 248 453
0.25 242 449
0.26 235 444
0.27 226 438
0.28 216 431
0.29 202 422
0.3 187 412
0.31 172 401
0.32 157 390
0.33 135 374
0.34 126 365
0.35 116 357
0.36 107 349
0.37 100 342
0.38 93 335
0.39 88 329
0.4 83 323
0.41 81 317
0.42 78 313
0.43 77 310
0.44 77 306
0.45 76 303
0.46 76 302
0.47 74 300
0.48 74 300
0.49 74 299
0.5 74 299
0.51 77 300
0.52 78 302
0.53 82 305
0.54 84 307
0.55 87 309
0.56 92 310
0.57 100 314
0.58 105 314
0.59 110 315
0.6 115 317
0.61 128 316
0.62 136 316
0.63 144 314
0.64 153 313
0.65 164 313
0.66 176 309
0.67 190 306
0.68 214 302
0.69 224 301
0.7 232 301
0.71 243 300

Label: n
Points: 42
0 153 306
0.01 153 297
0.02 155 286
0.03 155 275
0.04 155 252
0.05 155 241
0.06 155 232
0.07 153 223
0.08 153 216
0.09 152 211
0.1 152 207
0.11 150 207
0.12 149 207
0.13 147 209
0.14 147 214
0.15 144 220
0.16 144 234
0.17 144 241
0.18 146 250
0.19 148 259
0.2 151 267
0.21 156 279
0.22 158 290
0.23 164 299
0.24 170 316
0.25 174 321
0.26 175 325
0.27 178 325
0.28 178 325
0.29 181 320
0.3 184 312
0.31 188 303
0.32 197 283
0.33 202 273
0.34 205 264
0.35 210 252
0.36 217 235
0.37 222 228
0.38 225 223
0.39 228 220
0.4 231 216
0.41 231 216

Label: 4
Points: 37
0 106 404
0.01 106 404
0.02 108 404
0.03 108 404
0.04 108 404
0.05 110 404
0.06 110 404
0.07 108 401
0.08 106 398
0.09 101 391
0.1 97 382
0.11 90 372
0.12 76 353
0.13 68 343
0.14 62 334
0.15 57 326
0.16 53 319
0.17 50 312
0.18 49 306
0.19 49 303
0.2 54 298
0.21 58 298
0.22 66 296
0.23 74 296
0.24 82 296
0.25 95 296
0.26 107 299
0.27 120 302
0.28 136 305
0.29 150 309
0.3 162 312
0.31 175 313
0.32 184 315
0.33 190 315
0.34 196 315
0.35 200 315
0.36 204 315

Label: R
Points: 64
0 79 428
0.01 79 417
0.02 79 405
0.03 78 393
0.04 76 367
0.05 76 355
0.06 76 345
0.07 76 336
0.08 76 328
0.09 76 326
0.1 76 326
0.11 76 329
0.12 76 334
0.13 77 345
0.14 79 359
0.15 80 377
0.16 82 415
0.17 83 433
0.18 84 451
0.19 84 469
0.2 84 485
0.21 86 503
0.22 86 516
0.23 90 527
0.24 99 540
0.25 105 545
0.26 113 549
0.27 120 552
0.28 129 552
0.29 138 552
0.3 146 549
0.31 154 546
0.32 164 537
0.33 167 530
0.34 169 523
0.35 169 514
0.36 166 494
0.37 161 484
0.38 154 472
0.39 144 461
0.4 121 440
0.41 110 430
0.42 98 422
0.43 86 415
0.44 76 409
0.45 65 404
0.46 56 399
0.47 52 396
0.48 49 394
0.49 49 392
0.5 54 390
0.51 58 389
0.52 73 385
0.53 82 383
0.54 94 380
0.55 106 377
0.56 129 368
0.57 142 362
0.58 155 358
0.59 165 355
0.6 183 349
0.61 191 348
0.62 199 346
0.63 210 346

Label: a
Points: 76
0 195 373
0.01 195 373
0.02 195 373
0.03 195 372
0.04 195 372
0.05 195 373
0.06 195 375
0.07 195 376
0.08 195 380
0.09 192 382
0.1 192 382
0.11 192 384
0.12 189 388
0.13 188 390
0.14 186 392
0.15 184 393
0.16 181 397
0.17 177 400
0.18 172 402
0.19 168 404
0.2 160 404
0.21 156 403
0.22 153 402
0.23 149 399
0.24 144 395
0.25 139 388
0.26 134 380
0.27 130 371
0.28 123 355
0.29 121 347
0.3 119 340
0.31 119 332
0.32 119 326
0.33 122 318
0.34 127 310
0.35 130 304
0.36 134 298
0.37 140 292
0.38 146 290
0.39 151 286
0.4 159 286
0.41 163 285
0.42 166 286
0.43 169 286
0.44 172 289
0.45 175 294
0.46 179 298
0.47 183 304
0.48 187 310
0.49 189 315
0.5 192 323
0.51 192 329
0.52 195 336
0.53 195 346
0.54 195 350
0.55 195 351
0.56 195 353
0.57 195 353
0.58 195 353
0.59 194 353
0.6 194 351
0.61 194 343
0.62 194 337
0.63 195 332
0.64 196 326
0.65 200 317
0.66 202 312
0.67 204 309
0.68 207 307
0.69 210 305
0.7 214 303
0.71 219 303
0.72 223 300
0.73 230 300
0.74 233 300
0.75 238 301

Label: x
Points: 16
0 208 467
0.01 206 463
0.02 204 459
0.03 201 451
0.04 196 440
0.05 188 425
0.06 178 408
0.07 166 391
0.08 155 373
0.09 145 355
0.1 134 340
0.11 124 326
0.12 116 313
0.13 109 307
0.14 105 302
0.15 104 299

Label: Q
Points: 40
0 152 385
0.01 152 387
0.02 154 389
0.03 156 393
0.04 156 397
0.05 162 401
0.06 166 406
0.07 172 409
0.08 185 414
0.09 192 413
0.1 198 410
0.11 203 405
0.12 214 388
0.13 219 378
0.14 222 366
0.15 225 354
0.16 225 341
0.17 223 325
0.18 219 311
0.19 211 298
0.2 198 280
0.21 190 275
0.22 182 272
0.23 173 270
0.24 163 272
0.25 149 278
0.26 135 286
0.27 122 297
0.28 101 317
0.29 95 327
0.3 91 335
0.31 88 345
0.32 88 352
0.33 91 361
0.34 93 370
0.35 98 377
0.36 111 389
0.37 119 392
0.38 126 394
0.39 132 395

Label: f
Points: 41
0 190 435
0.01 193 440
0.02 197 446
0.03 199 453
0.04 202 466
0.05 202 472
0.06 201 477
0.07 201 482
0.08 195 491
0.09 190 495
0.1 184 498
0.11 178 501
0.12 172 501
0.13 164 498
0.14 154 496
0.15 145 491
0.16 128 480
0.17 124 474
0.18 120 469
0.19 117 461
0.2 111 443
0.21 111 434
0.22 111 424
0.23 111 412
0.24 113 402
0.25 115 386
0.26 118 370
0.27 119 354
0.28 125 326
0.29 126 313
0.3 128 302
0.31 128 291
0.32 129 271
0.33 128 262
0.34 126 254
0.35 126 247
0.36 122 233
0.37 120 227
0.38 118 222
0.39 115 219
0.4 112 215

Label: 9
Points: 69
0 185 460
0.01 189 467
0.02 191 474
0.03 194 480
0.04 197 493
0.05 197 500
0.06 197 505
0.07 195 510
0.08 191 518
0.09 188 520
0.1 183 521
0.11 179 522
0.12 170 520
0.13 165 517
0.14 159 513
0.15 152 508
0.16 146 502
0.17 131 487
0.18 123 480
0.19 115 472
0.2 106 462
0.21 90 444
0.22 82 435
0.23 76 425
0.24 71 417
0.25 67 399
0.26 67 393
0.27 69 386
0.28 72 380
0.29 80 371
0.3 86 369
0.31 92 368
0.32 99 368
0.33 105 368
0.34 115 372
0.35 125 376
0.36 136 381
0.37 156 396
0.38 164 404
0.39 171 411
0.4 177 418
0.41 182 424
0.42 188 428
0.43 191 433
0.44 193 436
0.45 195 439
0.46 195 439
0.47 195 439
0.48 195 439
0.49 195 438
0.5 195 434
0.51 192 428
0.52 190 419
0.53 188 409
0.54 183 397
0.55 180 383
0.56 176 369
0.57 169 343
0.58 166 330
0.59 163 317
0.6 160 304
0.61 155 281
0.62 152 270
0.63 151 260
0.64 149 251
0.65 146 238
0.66 146 234
0.67 144 231
0.68 144 229

Label: C
Points: 32
0 217 353
0.01 217 356
0.02 217 359
0.03 216 363
0.04 211 367
0.05 205 367
0.06 200 369
0.07 193 369
0.08 187 369
0.09 180 367
0.1 171 363
0.11 161 359
0.12 151 353
0.13 140 344
0.14 132 334
0.15 123 325
0.16 116 315
0.17 112 304
0.18 107 296
0.19 104 286
0.2 104 273
0.21 108 267
0.22 114 261
0.23 121 256
0.24 139 246
0.25 150 242
0.26 160 237
0.27 172 234
0.28 183 232
0.29 195 229
0.3 206 228
0.31 216 227

Label: m
Points: 77
0 44 318
0.01 44 310
0.02 44 302
0.03 46 294
0.04 49 273
0.05 49 263
0.06 49 252
0.07 51 244
0.08 51 236
0.09 51 229
0.1 54 224
0.11 52 219
0.12 52 217
0.13 54 217
0.14 55 219
0.15 59 221
0.16 59 227
0.17 62 235
0.18 66 243
0.19 68 255
0.2 72 273
0.21 72 282
0.22 74 290
0.23 76 298
0.24 78 307
0.25 82 314
0.26 84 321
0.27 85 324
0.28 89 329
0.29 92 330
0.3 95 330
0.31 99 327
0.32 105 319
0.33 109 315
0.34 113 309
0.35 117 301
0.36 121 292
0.37 123 280
0.38 125 267
0.39 128 254
0.4 130 234
0.41 130 226
0.42 128 221
0.43 128 216
0.44 130 213
0.45 130 213
0.46 133 211
0.47 132 214
0.48 132 221
0.49 132 227
0.5 133 234
0.51 136 241
0.52 139 257
0.53 141 266
0.54 144 275
0.55 144 284
0.56 146 294
0.57 147 306
0.58 149 316
0.59 153 325
0.6 160 332
0.61 163 333
0.62 166 333
0.63 168 333
0.64 170 330
0.65 173 325
0.66 175 319
0.67 182 302
0.68 184 295
0.69 187 286
0.7 188 278
0.71 193 258
0.72 195 249
0.73 197 241
0.74 199 232
0.75 202 219
0.76 202 214

Label: I
Points: 15
0 179 474
0.01 179 472
0.02 177 468
0.03 176 460
0.04 172 447
0.05 165 425
0.06 157 402
0.07 148 374
0.08 131 328
0.09 125 308
0.1 120 293
0.11 116 278
0.12 109 258
0.13 106 252
0.14 104 247

Label: w
Points: 65
0 75 324
0.01 74 326
0.02 75 326
0.03 75 326
0.04 75 326
0.05 80 324
0.06 78 321
0.07 78 317
0.08 78 311
0.09 78 304
0.1 78 295
0.11 80 286
0.12 82 267
0.13 83 260
0.14 83 252
0.15 86 246
0.16 88 241
0.17 92 237
0.18 94 236
0.19 97 233
0.2 98 236
0.21 98 237
0.22 102 239
0.23 102 242
0.24 107 248
0.25 110 253
0.26 116 270
0.27 118 277
0.28 120 286
0.29 121 293
0.3 121 301
0.31 124 310
0.32 126 315
0.33 126 321
0.34 128 323
0.35 128 323
0.36 128 325
0.37 128 323
0.38 131 315
0.39 133 308
0.4 135 302
0.41 138 295
0.42 142 287
0.43 145 278
0.44 151 268
0.45 155 259
0.46 163 246
0.47 166 243
0.48 168 240
0.49 171 238
0.5 177 237
0.51 179 238
0.52 182 241
0.53 184 245
0.54 188 250
0.55 192 260
0.56 195 270
0.57 199 282
0.58 200 302
0.59 202 312
0.6 202 319
0.61 202 335
0.62 202 343
0.63 198 349
0.64 195 354

Label: O
Points: 52
0 126 411
0.01 126 411
0.02 126 411
0.03 126 411
0.04 126 411
0.05 124 411
0.06 123 410
0.07 123 410
0.08 120 407
0.09 120 401
0.1 117 395
0.11 114 387
0.12 113 378
0.13 111 369
0.14 108 360
0.15 108 351
0.16 106 343
0.17 106 336
0.18 107 330
0.19 109 324
0.2 118 315
0.21 122 312
0.22 127 310
0.23 131 310
0.24 137 309
0.25 144 311
0.26 150 312
0.27 157 315
0.28 164 317
0.29 169 323
0.3 176 329
0.31 181 337
0.32 186 344
0.33 190 353
0.34 193 363
0.35 193 371
0.36 194 381
0.37 194 391
0.38 191 398
0.39 188 406
0.4 185 412
0.41 179 417
0.42 173 421
0.43 167 424
0.44 160 425
0.45 153 425
0.46 146 426
0.47 140 425
0.48 130 423
0.49 124 420
0.5 121 419
0.51 118 416

Label: l
Points: 14
0 169 412
0.01 169 411
0.02 168 409
0.03 168 404
0.04 160 382
0.05 155 365
0.06 145 344
0.07 135 322
0.08 112 275
0.09 103 255
0.1 95 236
0.11 87 222
0.12 77 198
0.13 75 191

Label: h
Points: 69
0 130 361
0.01 130 363
0.02 129 362
0.03 127 361
0.04 124 356
0.05 122 351
0.06 122 346
0.07 120 339
0.08 116 321
0.09 116 311
0.1 114 300
0.11 114 288
0.12 114 263
0.13 114 252
0.14 116 242
0.15 118 234
0.16 120 218
0.17 119 213
0.18 119 208
0.19 119 205
0.2 120 203
0.21 120 203
0.22 122 203
0.23 122 203
0.24 122 201
0.25 122 201
0.26 123 199
0.27 123 199
0.28 123 199
0.29 122 199
0.3 122 199
0.31 122 201
0.32 122 201
0.33 122 200
0.34 122 200
0.35 123 200
0.36 125 201
0.37 125 203
0.38 125 212
0.39 125 217
0.4 125 221
0.41 125 224
0.42 125 231
0.43 125 234
0.44 125 238
0.45 127 241
0.46 130 244
0.47 132 247
0.48 135 250
0.49 137 252
0.5 144 254
0.51 147 254
0.52 151 255
0.53 154 255
0.54 160 251
0.55 163 249
0.56 167 247
0.57 172 243
0.58 181 238
0.59 187 234
0.6 192 231
0.61 196 228
0.62 202 221
0.63 202 216
0.64 205 212
0.65 205 208
0.66 208 202
0.67 208 198
0.68 205 195

Label: 7
Points: 86
0 115 413
0.01 115 413
0.02 115 412
0.03 115 411
0.04 114 409
0.05 112 409
0.06 112 407
0.07 112 405
0.08 114 401
0.09 114 399
0.1 114 398
0.11 112 396
0.12 112 394
0.13 112 392
0.14 113 392
0.15 113 391
0.16 113 391
0.17 113 391
0.18 113 391
0.19 113 391
0.2 113 391
0.21 113 394
0.22 113 399
0.23 116 402
0.24 117 413
0.25 117 416
0.26 117 421
0.27 117 425
0.28 119 431
0.29 120 433
0.3 120 434
0.31 120 434
0.32 120 436
0.33 120 436
0.34 120 436
0.35 124 436
0.36 131 434
0.37 134 432
0.38 140 431
0.39 144 430
0.4 150 430
0.41 156 430
0.42 161 430
0.43 167 431
0.44 175 431
0.45 179 432
0.46 182 432
0.47 186 432
0.48 189 434
0.49 191 434
0.5 193 435
0.51 194 435
0.52 196 436
0.53 196 436
0.54 194 438
0.55 194 436
0.56 194 436
0.57 194 436
0.58 197 433
0.59 197 432
0.6 197 428
0.61 199 421
0.62 199 414
0.63 196 405
0.64 193 387
0.65 192 376
0.66 192 366
0.67 188 355
0.68 184 335
0.69 183 326
0.7 181 317
0.71 181 310
0.72 178 303
0.73 177 295
0.74 177 288
0.75 177 282
0.76 178 274
0.77 177 273
0.78 177 273
0.79 177 272
0.8 177 272
0.81 177 272
0.82 177 274
0.83 177 277
0.84 177 279
0.85 179 282

Label: 0
Points: 44
0 169 352
0.01 169 352
0.02 167 352
0.03 167 354
0.04 161 354
0.05 158 353
0.06 153 351
0.07 149 347
0.08 137 338
0.09 132 331
0.1 127 324
0.11 121 317
0.12 113 298
0.13 110 290
0.14 108 283
0.15 108 275
0.16 108 269
0.17 112 260
0.18 119 253
0.19 126 247
0.2 147 241
0.21 157 241
0.22 169 241
0.23 179 244
0.24 190 247
0.25 203 254
0.26 213 261
0.27 224 272
0.28 232 282
0.29 237 296
0.3 242 308
0.31 242 321
0.32 242 332
0.33 237 342
0.34 219 366
0.35 215 370
0.36 209 371
0.37 201 374
0.38 182 379
0.39 173 380
0.4 166 381
0.41 158 383
0.42 153 382
0.43 149 380

Label: u
Points: 64
0 130 381
0.01 130 383
0.02 127 385
0.03 127 387
0.04 124 389
0.05 122 389
0.06 122 389
0.07 122 389
0.08 122 389
0.09 122 387
0.1 122 386
0.11 120 383
0.12 120 380
0.13 118 373
0.14 117 365
0.15 117 357
0.16 114 341
0.17 114 333
0.18 114 325
0.19 114 318
0.2 115 311
0.21 117 300
0.22 119 292
0.23 122 282
0.24 126 273
0.25 136 264
0.26 140 259
0.27 145 255
0.28 151 251
0.29 165 246
0.3 171 246
0.31 178 244
0.32 183 244
0.33 189 244
0.34 197 244
0.35 202 244
0.36 205 247
0.37 209 249
0.38 212 253
0.39 216 255
0.4 220 260
0.41 226 269
0.42 227 274
0.43 228 280
0.44 230 287
0.45 230 294
0.46 232 303
0.47 232 313
0.48 232 322
0.49 232 333
0.5 232 341
0.51 232 348
0.52 232 353
0.53 231 357
0.54 231 357
0.55 229 358
0.56 229 359
0.57 231 359
0.58 231 359
0.59 231 359
0.6 231 359
0.61 230 359
0.62 230 358
0.63 227 358

Label: a
Points: 47
0 143 342
0.01 138 336
0.02 133 329
0.03 127 321
0.04 118 303
0.05 114 294
0.06 111 286
0.07 109 277
0.08 106 269
0.09 106 259
0.1 106 250
0.11 108 242
0.12 114 232
0.13 117 230
0.14 122 227
0.15 127 225
0.16 134 225
0.17 144 224
0.18 154 225
0.19 164 229
0.2 179 236
0.21 186 241
0.22 192 245
0.23 197 250
0.24 206 263
0.25 210 272
0.26 213 280
0.27 215 289
0.28 217 297
0.29 219 312
0.3 219 317
0.31 219 320
0.32 219 322
0.33 219 324
0.34 219 324
0.35 219 324
0.36 219 321
0.37 217 318
0.38 214 313
0.39 214 304
0.4 212 294
0.41 214 284
0.42 220 266
0.43 224 260
0.44 228 254
0.45 232 248
0.46 239 238

Label: X
Points: 20
0 80 434
0.01 80 434
0.02 80 432
0.03 80 430
0.04 80 426
0.05 82 418
0.06 82 408
0.07 87 399
0.08 94 375
0.09 101 365
0.1 108 353
0.11 114 342
0.12 129 322
0.13 138 314
0.14 149 308
0.15 158 304
0.16 168 301
0.17 180 301
0.18 190 301
0.19 203 304

Label: i
Points: 59
0 124 381
0.01 124 381
0.02 124 381
0.03 124 381
0.04 124 381
0.05 124 381
0.06 124 380
0.07 124 381
0.08 124 381
0.09 124 381
0.1 124 381
0.11 122 379
0.12 122 379
0.13 122 379
0.14 123 381
0.15 123 381
0.16 123 381
0.17 123 381
0.18 121 382
0.19 121 383
0.2 121 385
0.21 121 385
0.22 124 387
0.23 124 387
0.24 124 390
0.25 126 392
0.26 125 394
0.27 125 394
0.28 125 394
0.29 124 394
0.3 126 394
0.31 126 394
0.32 126 394
0.33 126 392
0.34 126 391
0.35 126 390
0.36 126 387
0.37 126 385
0.38 126 381
0.39 126 374
0.4 126 367
0.41 124 360
0.42 124 349
0.43 124 344
0.44 126 340
0.45 126 335
0.46 130 332
0.47 132 329
0.48 132 325
0.49 135 323
0.5 137 318
0.51 138 318
0.52 138 318
0.53 139 317
0.54 139 317
0.55 137 317
0.56 137 317
0.57 137 317
0.58 140 320

Label: 0
Points: 65
0 114 397
0.01 112 399
0.02 112 401
0.03 112 404
0.04 112 406
0.05 112 406
0.06 112 406
0.07 110 406
0.08 110 406
0.09 108 406
0.1 106 403
0.11 104 402
0.12 102 398
0.13 99 395
0.14 97 391
0.15 93 387
0.16 88 383
0.17 84 378
