Label: X
Points: 22
0.12 81 282
0.13 81 274
0.14 81 268
0.15 81 265
0.16 84 263
0.17 94 266
0.18 102 274
0.19 113 282
0.2 134 300
0.21 142 308
0.22 149 315
0.23 155 321
0.24 161 326
0.25 161 326
0.26 161 327
0.27 161 327
0.28 161 326
0.29 162 323
0.3 164 318
0.31 166 313
0.32 168 300
0.33 170 294
0.34 173 288
0.35 177 281
0.36 182 276
0.37 190 274
0.38 198 271
0.39 207 271
0.4 217 273

Label: W
Points: 56
0 102 379
0.01 104 377
0.02 104 373
0.03 107 367
0.04 112 361
0.05 117 349
0.06 125 338
0.07 130 326
0.08 136 313
0.09 141 301
0.1 144 290
0.11 149 280
0.12 153 267
0.13 155 263
0.14 155 261
0.15 157 261
0.16 157 261
0.17 156 264
0.18 155 268
0.19 152 273
0.2 150 285
0.21 149 292
0.22 149 300
0.23 148 307
0.24 149 314
0.25 152 324
0.26 154 330
0.27 157 336
0.28 160 341
0.29 162 341
0.3 163 341
0.31 167 337
0.32 176 327
0.33 181 321
0.34 188 314
0.35 194 306
0.36 207 291
0.37 212 284
0.38 219 278
0.39 223 272
0.4 229 268
0.41 233 266
0.42 236 264
0.43 240 267
0.44 241 268
0.45 241 272
0.46 244 278
0.47 242 285
0.48 244 299
0.49 242 307
0.5 242 316
0.51 241 325
0.52 241 333
0.53 242 344
0.54 245 353
0.55 248 360

Label: W
Points: 64
0 28 438
0.01 28 436
0.02 25 434
0.03 24 430
0.04 19 419
0.05 19 410
0.06 17 400
0.07 17 390
0.08 16 363
0.09 16 349
0.1 18 337
0.11 20 325
0.12 27 309
0.13 30 301
0.14 34 296
0.15 37 293
0.16 48 291
0.17 54 295
0.18 59 299
0.19 65 306
0.2 77 322
0.21 83 331
0.22 89 340
0.23 92 350
0.24 94 358
0.25 94 370
0.26 94 379
0.27 93 389
0.28 88 401
0.29 87 403
0.3 86 403
0.31 86 403
0.32 86 403
0.33 86 400
0.34 86 396
0.35 86 390
0.36 87 375
0.37 89 364
0.38 90 354
0.39 91 341
0.4 93 318
0.41 96 306
0.42 98 295
0.43 102 285
0.44 112 268
0.45 118 263
0.46 126 259
0.47 134 257
0.48 143 257
0.49 156 261
0.5 166 267
0.51 176 276
0.52 190 297
0.53 195 306
0.54 198 317
0.55 199 327
0.56 199 340
0.57 194 357
0.58 190 374
0.59 183 391
0.6 172 413
0.61 167 419
0.62 163 421
0.63 159 425

Label: C
Points: 71
0 234 453
0.01 236 455
0.02 238 458
0.03 238 460
0.04 240 461
0.05 240 462
0.06 240 462
0.07 240 463
0.08 240 463
0.09 240 463
0.1 240 462
0.11 239 461
0.12 237 456
0.13 235 453
0.14 233 450
0.15 231 447
0.16 228 439
0.17 226 435
0.18 224 433
0.19 224 431
0.2 222 427
0.21 222 426
0.22 222 424
0.23 223 424
0.24 226 425
0.25 228 427
0.26 231 429
0.27 234 432
0.28 237 435
0.29 240 442
0.3 241 447
0.31 244 453
0.32 244 460
0.33 246 466
0.34 246 472
0.35 246 477
0.36 244 482
0.37 241 486
0.38 238 490
0.39 235 493
0.4 226 497
0.41 222 497
0.42 218 497
0.43 213 497
0.44 202 492
0.45 196 488
0.46 190 483
0.47 184 476
0.48 171 457
0.49 166 446
0.5 160 433
0.51 156 420
0.52 148 391
0.53 143 377
0.54 139 362
0.55 135 348
0.56 133 332
0.57 133 316
0.58 135 303
0.59 143 284
0.6 149 278
0.61 156 272
0.62 163 267
0.63 179 263
0.64 187 263
0.65 196 263
0.66 204 266
0.67 221 272
0.68 230 277
0.69 239 282
0.7 247 287

Label: -
Points: 15
0 212 349
0.01 213 349
0.02 211 346
0.03 207 340
0.04 194 329
0.05 186 323
0.06 178 317
0.07 170 313
0.08 160 309
0.09 151 305
0.1 139 304
0.11 129 302
0.12 113 301
0.13 108 301
0.14 104 301

Label: T
Points: 12
0 140 354
0.01 140 351
0.02 142 345
0.03 143 339
0.04 145 324
0.05 145 316
0.06 147 308
0.07 147 301
0.08 146 294
0.09 146 286
0.1 143 279
0.11 143 273

Label: Q
Points: 45
0 183 436
0.01 183 440
0.02 181 443
0.03 177 445
0.04 168 446
0.05 161 446
0.06 153 442
0.07 144 438
0.08 126 426
0.09 116 417
0.1 107 406
0.11 97 394
0.12 84 368
0.13 79 356
0.14 75 343
0.15 75 330
0.16 78 306
0.17 83 295
0.18 90 288
0.19 98 282
0.2 121 279
0.21 133 282
0.22 146 287
0.23 160 295
0.24 173 305
0.25 187 321
0.26 200 338
0.27 210 356
0.28 223 390
0.29 226 405
0.3 226 418
0.31 226 428
0.32 223 436
0.33 217 442
0.34 210 445
0.35 203 448
0.36 194 448
0.37 186 446
0.38 177 444
0.39 169 440
0.4 162 437
0.41 159 433
0.42 155 431
0.43 153 430
0.44 150 425

Label: r
Points: 40
0 124 352
0.01 124 353
0.02 124 353
0.03 122 353
0.04 122 350
0.05 122 345
0.06 122 338
0.07 122 331
0.08 122 322
0.09 125 312
0.1 125 304
0.11 129 295
0.12 129 286
0.13 129 283
0.14 128 282
0.15 128 281
0.16 129 281
0.17 129 281
0.18 130 281
0.19 130 284
0.2 130 287
0.21 131 296
0.22 131 308
0.23 131 321
0.24 138 346
0.25 143 357
0.26 149 368
0.27 154 377
0.28 161 388
0.29 169 397
0.3 177 404
0.31 184 410
0.32 191 412
0.33 194 413
0.34 199 413
0.35 202 412
0.36 206 412
0.37 211 408
0.38 213 408
0.39 214 405

Label: o
Points: 34
0 96 338
0.01 93 332
0.02 89 326
0.03 85 317
0.04 81 299
0.05 80 289
0.06 78 279
0.07 75 258
0.08 75 253
0.09 77 246
0.1 81 230
0.11 85 224
0.12 90 220
0.13 98 217
0.14 107 215
0.15 117 216
0.16 131 220
0.17 144 225
0.18 157 234
0.19 169 244
0.2 178 255
0.21 185 267
0.22 189 280
0.23 187 304
0.24 182 316
0.25 176 328
0.26 167 339
0.27 157 347
0.28 143 352
0.29 126 354
0.3 111 352
0.31 87 346
0.32 79 342
0.33 74 338

Label: 1
Points: 17
0 106 441
0.01 106 439
0.02 108 437
0.03 108 433
0.04 110 419
0.05 110 409
0.06 111 397
0.07 111 383
0.08 110 366
0.09 105 329
0.1 103 310
0.11 103 295
0.12 103 280
0.13 103 266
0.14 106 254
0.15 109 242
0.16 114 234

Label: .
Points: 12
0 150 272
0.01 150 272
0.02 150 272
0.03 150 272
0.04 152 272
0.05 152 272
0.06 152 272
0.07 152 270
0.08 152 270
0.09 152 270
0.1 150 269
0.11 148 268

Label: J
Points: 26
0 228 385
0.01 230 372
0.02 231 357
0.03 232 341
0.04 237 305
0.05 237 289
0.06 239 272
0.07 239 256
0.08 240 242
0.09 242 228
0.1 242 217
0.11 241 211
0.12 235 206
0.13 229 209
0.14 223 213
0.15 215 220
0.16 206 230
0.17 195 243
0.18 183 259
0.19 171 274
0.2 153 302
0.21 145 313
0.22 139 323
0.23 133 332
0.24 130 339
0.25 126 346

Label: L
Points: 17
0 84 447
0.01 81 444
0.02 79 438
0.03 76 431
0.04 72 422
0.05 70 408
0.06 65 395
0.07 64 380
0.08 64 367
0.09 66 354
0.1 68 341
0.11 73 329
0.12 88 311
0.13 102 307
0.14 117 305
0.15 135 305
0.16 153 304

Label: k
Points: 16
0 132 442
0.01 132 441
0.02 130 437
0.03 128 431
0.04 126 424
0.05 123 412
0.06 117 398
0.07 111 381
0.08 99 351
0.09 93 338
0.1 89 326
0.11 83 316
0.12 79 306
0.13 77 297
0.14 73 290
0.15 71 286

Label: l
Points: 46
0 42 275
0.01 42 272
0.02 42 268
0.03 43 265
0.04 45 261
0.05 49 258
0.06 53 256
0.07 58 253
0.08 68 256
0.09 75 259
0.1 81 264
0.11 88 270
0.12 96 278
0.13 106 292
0.14 117 306
0.15 126 322
0.16 138 350
0.17 141 361
0.18 143 374
0.19 143 386
0.2 143 398
0.21 143 413
0.22 139 426
0.23 137 439
0.24 130 455
0.25 126 460
0.26 122 461
0.27 119 461
0.28 116 461
0.29 112 459
0.3 110 455
0.31 106 449
0.32 102 432
0.33 101 422
0.34 101 412
0.35 101 399
0.36 97 371
0.37 97 356
0.38 97 343
0.39 100 330
0.4 108 306
0.41 111 296
0.42 117 286
0.43 123 279
0.44 137 269
0.45 143 265

Label: ;
Points: 16
0 162 288
0.01 163 289
0.02 165 289
0.03 165 290
0.04 165 290
0.05 165 290
0.06 165 291
0.07 165 291
0.08 165 290
0.09 165 290
0.1 165 290
0.11 163 290
0.12 163 290
0.13 163 289
0.14 163 289
0.15 163 288

Label: .
Points: 16
0 73 258
0.01 73 258
0.02 73 257
0.03 73 257
0.04 73 257
0.05 70 254
0.06 67 250
0.07 64 246
0.08 61 242
0.09 61 237
0.1 58 235
0.11 56 233
0.12 54 231
0.13 54 230
0.14 57 230
0.15 60 230

Label: S
Points: 59
0 256 465
0.01 256 467
0.02 255 468
0.03 253 470
0.04 247 476
0.05 242 479
0.06 237 481
0.07 231 483
0.08 224 484
0.09 215 486
0.1 203 485
0.11 194 483
0.12 184 480
0.13 173 475
0.14 166 470
0.15 159 463
0.16 153 458
0.17 150 452
0.18 150 446
0.19 150 442
0.2 154 435
0.21 157 433
0.22 160 430
0.23 165 429
0.24 171 427
0.25 178 425
0.26 184 423
0.27 191 420
0.28 204 413
0.29 211 409
0.3 217 405
0.31 225 400
0.32 240 387
0.33 247 381
0.34 254 373
0.35 258 367
0.36 268 351
0.37 271 343
0.38 273 335
0.39 273 327
0.4 275 318
0.41 272 309
0.42 267 300
0.43 260 294
0.44 242 282
0.45 233 280
0.46 222 278
0.47 210 278
0.48 199 279
0.49 185 282
0.5 171 286
0.51 162 291
0.52 145 303
0.53 141 309
0.54 135 313
0.55 133 318
0.56 133 327
0.57 133 332
0.58 135 336

Label: i
Points: 17
0 177 388
0.01 177 388
0.02 177 386
0.03 177 385
0.04 178 382
0.05 178 377
0.06 178 369
0.07 177 361
0.08 174 341
0.09 172 332
0.1 170 321
0.11 168 312
0.12 163 293
0.13 161 283
0.14 159 275
0.15 156 266
0.16 151 250

Label: Z
Points: 72
0 95 450
0.01 93 451
0.02 92 451
0.03 92 453
0.04 92 453
0.05 92 455
0.06 92 455
0.07 95 455
0.08 98 455
0.09 104 456
0.1 112 456
0.11 123 456
0.12 134 458
0.13 149 458
0.14 165 458
0.15 181 459
0.16 210 459
0.17 221 459
0.18 232 459
0.19 240 459
0.2 246 459
0.21 253 459
0.22 254 459
0.23 254 458
0.24 248 453
0.25 242 449
0.26 235 444
0.27 226 438
0.28 216 431
0.29 202 422
0.3 187 412
0.31 172 401
0.32 157 390
0.33 135 374
0.34 126 365
0.35 116 357
0.36 107 349
0.37 100 342
0.38 93 335
0.39 88 329
0.4 83 323
0.41 81 317
0.42 78 313
0.43 77 310
0.44 77 306
0.45 76 303
0.46 76 302
0.47 74 300
0.48 74 300
0.49 74 299
0.5 74 299
0.51 77 300
0.52 78 302
0.53 82 305
0.54 84 307
0.55 87 309
0.56 92 310
0.57 100 314
0.58 105 314
0.59 110 315
0.6 115 317
0.61 128 316
0.62 136 316
0.63 144 314
0.64 153 313
0.65 164 313
0.66 176 309
0.67 190 306
0.68 214 302
0.69 224 301
0.7 232 301
0.71 243 300

Label: r
Points: 34
0 151 323
0.01 153 317
0.02 154 310
0.03 157 304
0.04 157 291
0.05 159 286
0.06 159 282
0.07 157 279
0.08 157 277
0.09 157 277
0.1 155 276
0.11 155 276
0.12 154 278
0.13 154 281
0.14 153 287
0.15 153 294
0.16 153 301
0.17 153 310
0.18 153 319
0.19 153 326
0.2 151 333
0.21 151 337
0.22 151 342
0.23 151 346
0.24 155 349
0.25 158 349
0.26 163 349
0.27 169 349
0.28 177 349
0.29 187 349
0.3 199 349
0.31 210 350
0.32 226 353
0.33 231 355

Label: ,
Points: 21
0 62 292
0.01 60 292
0.02 60 291
0.03 59 291
0.04 59 287
0.05 59 284
0.06 59 279
0.07 60 272
0.08 66 255
0.09 71 245
0.1 77 236
0.11 82 227
0.12 87 218
0.13 91 205
0.14 95 192
0.15 95 179
0.16 96 165
0.17 89 152
0.18 79 143
0.19 67 132
0.2 46 122

Label: 6
Points: 37
0 154 372
0.01 149 362
0.02 144 350
0.03 140 337
0.04 135 323
0.05 133 308
0.06 130 292
0.07 130 277
0.08 132 257
0.09 134 250
0.1 137 244
0.11 141 239
0.12 152 233
0.13 157 233
0.14 164 231
0.15 171 232
0.16 187 237
0.17 196 241
0.18 206 246
0.19 215 250
0.2 231 263
0.21 237 270
0.22 240 278
0.23 242 285
0.24 239 297
0.25 234 302
0.26 228 304
0.27 220 304
0.28 210 302
0.29 198 296
0.3 185 289
0.31 175 280
0.32 160 265
0.33 157 258
0.34 153 253
0.35 150 247
0.36 145 240

Label: -
Points: 13
0 244 382
0.01 239 382
0.02 233 382
0.03 228 382
0.04 212 380
0.05 203 378
0.06 193 378
0.07 182 378
0.08 172 378
0.09 161 378
0.1 149 378
0.11 140 378
0.12 125 381

Label: :
Points: 15
0 176 352
0.01 176 352
0.02 176 352
0.03 176 352
0.04 176 352
0.05 176 352
0.06 176 352
0.07 176 352
0.08 176 352
0.09 178 352
0.1 178 352
0.11 176 352
0.12 174 351
0.13 172 351
0.14 172 350

Label: Y
Points: 17
0 99 493
0.01 99 494
0.02 100 494
0.03 100 494
0.04 103 491
0.05 104 487
0.06 107 482
0.07 111 475
0.08 121 457
0.09 126 447
0.1 131 436
0.11 134 424
0.12 139 414
0.13 141 401
0.14 144 389
0.15 146 377
0.16 146 367

Label: W
Points: 70
0 79 449
0.01 81 451
0.02 82 452
0.03 84 452
0.04 84 452
0.05 84 449
0.06 86 446
0.07 86 442
0.08 87 437
0.09 87 430
0.1 85 422
0.11 83 412
0.12 83 399
0.13 82 388
0.14 83 374
0.15 85 360
0.16 85 337
0.17 86 328
0.18 86 320
0.19 89 312
0.2 92 304
0.21 94 302
0.22 96 302
0.23 98 303
0.24 104 312
0.25 109 320
0.26 114 327
0.27 118 336
0.28 122 347
0.29 126 358
0.3 129 369
0.31 132 378
0.32 135 390
0.33 135 394
0.34 135 396
0.35 136 397
0.36 136 397
0.37 138 397
0.38 143 395
0.39 147 393
0.4 151 389
0.41 159 381
0.42 164 373
0.43 170 364
0.44 178 342
0.45 181 334
0.46 184 325
0.47 186 319
0.48 189 315
0.49 191 311
0.5 195 311
0.51 198 316
0.52 201 323
0.53 206 331
0.54 216 352
0.55 221 363
0.56 225 374
0.57 228 386
0.58 235 409
0.59 236 420
0.6 238 428
0.61 240 435
0.62 243 446
0.63 245 450
0.64 246 454
0.65 246 459
0.66 251 466
0.67 253 469
0.68 256 471
0.69 258 472

Label: B
Points: 80
0 151 399
0.01 154 389
0.02 156 376
0.03 159 364
0.04 159 352
0.05 162 337
0.06 164 325
0.07 166 313
0.08 172 297
0.09 172 290
0.1 174 286
0.11 174 283
0.12 173 282
0.13 171 283
0.14 168 285
0.15 164 289
0.16 155 299
0.17 151 306
0.18 149 313
0.19 149 323
0.2 147 332
0.21 147 343
0.22 151 358
0.23 155 372
0.24 161 387
0.25 167 401
0.26 175 413
0.27 184 425
0.28 190 434
0.29 205 446
0.3 210 449
0.31 214 451
0.32 217 453
0.33 220 453
0.34 223 451
0.35 226 449
0.36 228 444
0.37 227 432
0.38 224 424
0.39 221 415
0.4 217 407
0.41 210 399
0.42 201 390
0.43 191 383
0.44 179 375
0.45 170 371
0.46 162 369
0.47 155 367
0.48 151 367
0.49 147 366
0.5 149 366
0.51 152 366
0.52 157 366
0.53 172 368
0.54 181 368
0.55 192 368
0.56 203 368
0.57 215 366
0.58 229 366
0.59 244 362
0.6 258 358
0.61 272 353
0.62 281 346
0.63 289 338
0.64 299 327
0.65 307 315
0.66 316 303
0.67 323 292
0.68 327 281
0.69 327 270
0.7 322 263
0.71 304 252
0.72 292 251
0.73 280 250
0.74 267 250
0.75 248 250
0.76 230 252
0.77 210 255
0.78 176 262
0.79 165 266

Label: G
Points: 47
0 148 441
0.01 147 435
0.02 147 431
0.03 145 427
0.04 145 421
0.05 146 421
0.06 146 420
0.07 147 420
0.08 147 420
0.09 147 422
0.1 150 425
0.11 153 430
0.12 158 441
0.13 160 447
0.14 162 453
0.15 162 459
0.16 163 464
0.17 163 470
0.18 162 477
0.19 160 484
0.2 153 495
0.21 148 498
0.22 142 500
0.23 135 502
0.24 127 504
0.25 112 505
0.26 103 504
0.27 94 501
0.28 84 497
0.29 73 492
0.3 61 483
0.31 49 471
0.32 37 459
0.33 28 444
0.34 22 432
0.35 19 415
0.36 16 396
0.37 15 378
0.38 17 344
0.39 22 333
0.4 30 323
0.41 39 314
0.42 52 307
0.43 72 302
0.44 94 302
0.45 116 302
0.46 156 310

Label: 8
Points: 56
0 234 392
0.01 234 392
0.02 234 392
0.03 235 392
0.04 235 394
0.05 232 394
0.06 229 394
0.07 222 393
0.08 216 390
0.09 208 388
0.1 198 384
0.11 190 379
0.12 180 375
0.13 168 367
0.14 163 364
0.15 161 361
0.16 157 358
0.17 157 355
0.18 157 351
0.19 157 346
0.2 160 341
0.21 162 335
0.22 167 331
0.23 173 324
0.24 181 319
0.25 197 307
0.26 203 302
0.27 209 297
0.28 213 292
0.29 217 287
0.3 219 281
0.31 219 275
0.32 219 268
0.33 213 258
0.34 209 254
0.35 203 252
0.36 197 251
0.37 186 254
0.38 179 256
0.39 174 258
0.4 170 261
0.41 167 264
0.42 167 270
0.43 165 277
0.44 165 284
0.45 169 292
0.46 175 303
0.47 181 313
0.48 189 325
0.49 205 348
0.5 214 360
0.51 224 371
0.52 234 382
0.53 242 392
0.54 251 403
0.55 256 412

Label: 9
Points: 69
0 185 460
0.01 189 467
0.02 191 474
0.03 194 480
0.04 197 493
0.05 197 500
0.06 197 505
0.07 195 510
0.08 191 518
0.09 188 520
0.1 183 521
0.11 179 522
0.12 170 520
0.13 165 517
0.14 159 513
0.15 152 508
0.16 146 502
0.17 131 487
0.18 123 480
0.19 115 472
0.2 106 462
0.21 90 444
0.22 82 435
0.23 76 425
0.24 71 417
0.25 67 399
0.26 67 393
0.27 69 386
0.28 72 380
0.29 80 371
0.3 86 369
0.31 92 368
0.32 99 368
0.33 105 368
0.34 115 372
0.35 125 376
0.36 136 381
0.37 156 396
0.38 164 404
0.39 171 411
0.4 177 418
0.41 182 424
0.42 188 428
0.43 191 433
0.44 193 436
0.45 195 439
0.46 195 439
0.47 195 439
0.48 195 439
0.49 195 438
0.5 195 434
0.51 192 428
0.52 190 419
0.53 188 409
0.54 183 397
0.55 180 383
0.56 176 369
0.57 169 343
0.58 166 330
0.59 163 317
0.6 160 304
0.61 155 281
0.62 152 270
0.63 151 260
0.64 149 251
0.65 146 238
0.66 146 234
0.67 144 231
0.68 144 229

Label: i
Points: 16
0 122 350
0.01 122 350
0.02 122 350
0.03 122 347
0.04 118 335
0.05 118 327
0.06 115 317
0.07 113 307
0.08 112 282
0.09 112 270
0.1 116 259
0.11 121 250
0.12 127 241
0.13 134 234
0.14 139 229
0.15 143 226

Label: a
Points: 54
0 214 427
0.01 216 432
0.02 216 437
0.03 214 442
0.04 213 446
0.05 208 450
0.06 201 450
0.07 194 450
0.08 178 438
0.09 171 431
0.1 164 420
0.11 157 408
0.12 150 383
0.13 148 369
0.14 149 358
0.15 151 346
0.16 156 335
0.17 164 324
0.18 173 313
0.19 181 304
0.2 189 296
0.21 196 293
0.22 204 292
0.23 210 294
0.24 216 298
0.25 221 303
0.26 225 312
0.27 228 319
0.28 235 336
0.29 239 343
0.3 243 350
0.31 246 356
0.32 247 362
0.33 249 369
0.34 249 374
0.35 246 380
0.36 242 387
0.37 240 389
0.38 240 389
0.39 237 390
0.4 237 389
0.41 237 386
0.42 237 381
0.43 241 374
0.44 247 363
0.45 252 357
0.46 256 352
0.47 263 347
0.48 270 342
0.49 278 336
0.5 287 331
0.51 295 327
0.52 310 322
0.53 316 321

Label: A
Points: 76
0 133 575
0.01 133 576
0.02 133 576
0.03 133 576
0.04 133 576
0.05 133 573
0.06 134 570
0.07 133 567
0.08 128 555
0.09 125 547
0.1 122 537
0.11 120 526
0.12 112 502
0.13 108 487
0.14 104 474
0.15 99 462
0.16 89 436
0.17 85 424
0.18 81 414
0.19 77 405
0.2 73 397
0.21 70 388
0.22 68 379
0.23 65 373
0.24 61 363
0.25 61 359
0.26 61 354
0.27 58 351
0.28 56 344
0.29 56 340
0.3 56 337
0.31 54 334
0.32 54 328
0.33 53 327
0.34 53 327
0.35 53 327
0.36 53 327
0.37 51 327
0.38 51 327
0.39 53 326
0.4 53 327
0.41 53 328
0.42 53 330
0.43 53 333
0.44 127 574
0.45 128 574
0.46 130 571
0.47 130 569
0.48 136 559
0.49 138 553
0.5 141 546
0.51 143 538
0.52 151 520
0.53 155 510
0.54 158 500
0.55 161 490
0.56 167 469
0.57 170 460
0.58 172 450
0.59 174 442
0.6 178 428
0.61 180 422
0.62 182 417
0.63 182 411
0.64 184 402
0.65 184 397
0.66 184 393
0.67 185 388
0.68 185 376
0.69 187 370
0.7 187 365
0.71 187 361
0.72 187 353
0.73 187 351
0.74 187 350
0.75 188 350

Label: m
Points: 77
0 44 318
0.01 44 310
0.02 44 302
0.03 46 294
0.04 49 273
0.05 49 263
0.06 49 252
0.07 51 244
0.08 51 236
0.09 51 229
0.1 54 224
0.11 52 219
0.12 52 217
0.13 54 217
0.14 55 219
0.15 59 221
0.16 59 227
0.17 62 235
0.18 66 243
0.19 68 255
0.2 72 273
0.21 72 282
0.22 74 290
0.23 76 298
0.24 78 307
0.25 82 314
0.26 84 321
0.27 85 324
0.28 89 329
0.29 92 330
0.3 95 330
0.31 99 327
0.32 105 319
0.33 109 315
0.34 113 309
0.35 117 301
0.36 121 292
0.37 123 280
0.38 125 267
0.39 128 254
0.4 130 234
0.41 130 226
0.42 128 221
0.43 128 216
0.44 130 213
0.45 130 213
0.46 133 211
0.47 132 214
0.48 132 221
0.49 132 227
0.5 133 234
0.51 136 241
0.52 139 257
0.53 141 266
0.54 144 275
0.55 144 284
0.56 146 294
0.57 147 306
0.58 149 316
0.59 153 325
0.6 160 332
0.61 163 333
0.62 166 333
0.63 168 333
0.64 170 330
0.65 173 325
0.66 175 319
0.67 182 302
0.68 184 295
0.69 187 286
0.7 188 278
0.71 193 258
0.72 195 249
0.73 197 241
0.74 199 232
0.75 202 219
0.76 202 214

Label: i
Points: 27
0 168 339
0.01 168 339
0.02 168 336
0.03 168 334
0.04 169 328
0.05 169 320
0.06 169 311
0.07 167 299
0.08 162 280
0.09 159 272
0.1 156 265
0.11 154 258
0.12 151 252
0.13 148 246
0.14 146 240
0.15 143 236
0.16 143 232
0.17 143 227
0.18 142 226
0.19 142 225
0.2 140 225
0.21 140 225
0.22 140 225
0.23 140 223
0.24 140 223
0.25 141 225
0.26 143 227

Label: r
Points: 44
0 132 332
0.01 132 332
0.02 133 331
0.03 133 331
0.04 133 331
0.05 133 331
0.06 133 329
0.07 132 325
0.08 130 312
0.09 128 304
0.1 128 294
0.11 127 286
0.12 127 278
0.13 127 271
0.14 126 266
0.15 124 261
0.16 124 258
0.17 122 256
0.18 122 254
0.19 122 255
0.2 120 255
0.21 120 259
0.22 120 262
0.23 120 268
0.24 122 275
0.25 125 286
0.26 129 298
0.27 133 311
0.28 138 323
0.29 146 338
0.3 152 350
0.31 162 361
0.32 177 378
0.33 184 384
0.34 190 388
0.35 196 391
0.36 206 392
0.37 208 392
0.38 210 392
0.39 212 390
0.4 214 388
0.41 217 383
0.42 219 379
0.43 221 376

Label: .
Points: 37
0 134 218
0.01 134 217
0.02 136 217
0.03 136 218
0.04 136 218
0.05 135 218
0.06 135 218
0.07 135 218
0.08 135 217
0.09 135 215
0.1 133 214
0.11 133 213
0.12 132 206
0.13 130 204
0.14 130 201
0.15 128 201
0.16 127 199
0.17 127 197
0.18 123 197
0.19 120 197
0.2 117 197
0.21 115 200
0.22 112 202
0.23 111 206
0.24 108 210
0.25 108 213
0.26 109 214
0.27 112 216
0.28 115 218
0.29 121 219
0.3 125 222
0.31 131 222
0.32 135 223
0.33 138 223
0.34 140 220
0.35 143 217
0.36 145 214

Label: I
Points: 29
0 176 452
0.01 176 452
0.02 176 452
0.03 176 452
0.04 176 452
0.05 176 452
0.06 176 452
0.07 176 452
0.08 176 450
0.09 175 448
0.1 173 444
0.11 173 440
0.12 171 434
0.13 171 429
0.14 169 421
0.15 168 413
0.16 168 403
0.17 168 386
0.18 168 377
0.19 166 368
0.2 166 358
0.21 166 348
0.22 167 335
0.23 167 323
0.24 167 311
0.25 166 293
0.26 166 285
0.27 166 279
0.28 166 274

Label: ;
Points: 14
0 169 400
0.01 169 400
0.02 169 399
0.03 169 399
0.04 169 398
0.05 167 398
0.06 167 396
0.07 165 394
0.08 165 392
0.09 161 388
0.1 159 385
0.11 157 381
0.12 154 374
0.13 154 371

Label: t
Points: 21
0 156 487
0.01 156 485
0.02 156 483
0.03 155 479
0.04 153 473
0.05 150 463
0.06 144 452
0.07 136 440
0.08 122 412
0.09 118 397
0.1 113 382
0.11 108 366
0.12 104 350
0.13 101 333
0.14 98 317
0.15 98 303
0.16 101 291
0.17 103 284
0.18 109 277
0.19 115 275
0.2 121 273

Label: y
Points: 15
0 123 346
0.01 125 341
0.02 129 334
0.03 134 327
0.04 144 308
0.05 149 300
0.06 155 290
0.07 159 280
0.08 164 273
0.09 168 264
0.1 172 256
0.11 176 252
0.12 180 243
0.13 181 241
0.14 181 239

Label: r
Points: 49
0 161 299
0.01 162 291
0.02 165 282
0.03 167 272
0.04 174 252
0.05 177 241
0.06 178 232
0.07 180 224
0.08 182 210
0.09 184 206
0.1 184 203
0.11 186 201
0.12 186 200
0.13 186 198
0.14 186 198
0.15 184 201
0.16 182 204
0.17 179 208
0.18 173 215
0.19 167 220
0.2 160 227
0.21 154 236
0.22 147 245
0.23 143 256
0.24 134 272
0.25 132 278
0.26 131 283
0.27 131 289
0.28 133 296
0.29 135 297
0.3 139 300
0.31 142 302
0.32 148 305
0.33 156 309
0.34 165 312
0.35 175 314
0.36 185 316
0.37 195 317
0.38 207 317
0.39 217 320
0.4 228 321
0.41 237 321
0.42 247 321
0.43 256 321
0.44 264 321
0.45 271 318
0.46 275 315
0.47 278 312
0.48 279 310

Label: z
Points: 74
0 167 344
0.01 165 344
0.02 163 342
0.03 161 341
0.04 160 339
0.05 158 337
0.06 154 334
0.07 154 331
0.08 153 330
0.09 153 330
0.1 153 330
0.11 153 329
0.12 153 329
0.13 153 329
0.14 155 329
0.15 158 330
0.16 160 333
0.17 167 335
0.18 173 338
0.19 178 340
0.2 185 341
0.21 192 342
0.22 198 344
0.23 204 346
0.24 211 349
0.25 215 349
0.26 216 350
0.27 218 350
0.28 220 350
0.29 220 351
0.3 221 351
0.31 221 350
0.32 221 349
0.33 222 346
0.34 222 343
0.35 221 341
0.36 218 337
0.37 214 332
0.38 208 326
0.39 201 321
0.4 194 316
0.41 186 309
0.42 175 304
0.43 165 298
0.44 155 290
0.45 144 285
0.46 135 279
0.47 128 273
0.48 123 269
0.49 118 265
0.5 117 261
0.51 114 260
0.52 112 260
0.53 112 260
0.54 112 260
0.55 112 259
0.56 112 259
0.57 114 259
0.58 116 259
0.59 116 259
0.6 122 261
0.61 124 261
0.62 128 262
0.63 135 262
0.64 138 262
0.65 142 261
0.66 147 261
0.67 156 258
0.68 160 257
0.69 164 257
0.7 173 253
0.71 178 253
0.72 182 253
0.73 187 253

Label: j
Points: 23
0 159 306
0.01 159 304
0.02 160 301
0.03 160 297
0.04 160 287
0.05 162 280
0.06 163 271
0.07 165 261
0.08 167 238
0.09 167 226
0.1 169 212
0.11 171 199
0.12 173 175
0.13 173 164
0.14 173 156
0.15 170 148
0.16 167 141
0.17 163 137
0.18 158 131
0.19 155 127
